"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_47",1.00057702680812,11495.3053514175,13134.6951694791
"beta_tilde_48",1.00034109322347,29370.039715219,30055.7233493742
"beta_tilde_49",1.00029975488996,79875.3483479975,75547.3680570407
"beta_tilde_50",1.00011520684966,60616.3044017799,61791.9918243062
"beta_tilde_51",1.00032621619596,116005.484480844,90245.0315162285
"beta_tilde_52",1.00038660931589,138979.301407155,107043.423358929
"beta_tilde_53",1.00023896689811,62239.004112891,70315.2698463211
"beta_tilde_54",1.00018152001407,60913.9368196087,85586.0416741594
"beta_tilde_55",1.00047994584898,59312.9274713605,71686.7398962873
"beta_tilde_56",1.00075805924816,43331.3900444038,45648.7467819576
"beta_tilde_57",1.00035920867904,45002.3569481067,64074.0678756444
"pi_1",1.00001002629154,199951.777749465,198131.706742683
"pi_2",1.00162833200994,1779.32689651008,6154.21600052891
"pi_3",1.00218815682887,2072.76742030348,4801.46669079938
"pi_4",1.00243649109457,1846.57200732992,3162.72936832649
"pi_5",1.0009701675645,4700.64929311311,4665.32690263755
"pi_6",1.00248896926146,1170.09371086881,4694.06161785508
"pi_7",1.00080205866517,5458.92529811291,5390.19615382869
"pi_8",1.00194651906562,1362.27459884187,4010.12791523136
"pi_9",1.00072646584787,7535.15305143052,7953.18509350004
"pi_10",1.00219126616091,4070.64922791761,4683.38779700105
"pi_11",1.0006202088566,3924.90166735157,4635.63112157131
"pi_12",1.00195100778088,4419.64864475596,5726.43375820507
"pi_13",1.0008287712671,5639.16601030777,7543.85989190877
"pi_14",1.00279684964673,1475.54179548079,4110.07505066867
"pi_15",1.00290931335446,1336.17165836093,3645.62345160973
"pi_16",1.00120664088586,1644.61659111174,3138.53477883555
"pi_17",1.00315918870987,1521.81135182599,3785.78229069717
"pi_18",1.00174106058714,1329.48400574794,3647.90784547357
"pi_19",1.00203120629849,1956.32162935974,3214.66040312685
"pi_20",1.00232886131467,2265.95233790801,3918.30843765921
"pi_21",1.00033831512183,1949.14783387875,4315.72619276882
"pi_22",1.00145234871192,2590.74947396521,3571.91902330154
"pi_23",1.00127157231817,1550.92935923976,3940.15578352004
"pi_24",1.00055046622196,3023.5058553608,3922.60997317466
"pi_25",1.00120502182309,3084.09420443825,3817.76432558539
"pi_26",1.0010558370912,3344.27772676084,3646.59438313802
"pi_27",0.999998734388789,199843.100070074,196924.794732726
"pi_28",1.00165938495394,2323.38609607451,4014.13792708153
"pi_29",1.00398197665511,2171.8757453553,4292.73717140622
"pi_30",1.00153505523305,2030.96526526601,3607.72730306071
"pi_31",1.00072778984559,4065.53338137402,5812.66399340633
"pi_32",1.00038591652371,3272.44517205483,3829.37538541801
"pi_33",1.00115458635725,4585.38425903325,6267.44644070747
"pi_34",1.00088315973059,2428.4291653305,3574.10001945558
"pi_35",1.00257204514847,2428.31995178837,3794.49891976302
"pi_36",1.00106006522985,4427.47104379169,5558.16674707208
"pi_37",1.0005927477231,4349.95697157202,5125.58790888256
"pi_38",1.00011748459154,7377.76298817251,9513.1633322569
"pi_39",1.00183479889254,1844.80659725,4318.86409031685
"pi_40",1.0031670906568,1398.29482499361,5205.75969101832
"pi_41",1.00301905595255,1769.66538982572,5044.53494570483
"pi_42",1.00019246002509,5123.05959849007,5619.34890916674
"pi_43",1.00015414557727,6413.29892765447,7592.644911784
"pi_44",1.00034961922448,4656.61694270741,5966.07237380265
"pi_45",1.00000645577615,199868.591548074,196759.019746585
"pi_46",1.00142630473355,2923.30088408532,5640.04210320743
"pi_47",1.0018681764316,1699.56245766517,5024.88572870293
"pi_48",1.00110337017594,1716.27370197285,3344.84530833245
"pi_49",1.00094145110792,5451.01459752906,5859.64188634417
"pi_50",1.00037155431047,4446.73907129534,5404.7708964479
"pi_51",1.00076344906947,6615.6113882085,7825.6831875612
"pi_52",1.00081151753988,8198.16094666522,8778.69268776999
"pi_53",1.00090650708233,4837.73783249559,4995.2934379795
"pi_54",1.00059836717247,6555.80106922957,7058.28935424162
"pi_55",1.0011824154519,5757.19227443493,8147.76415607602
"pi_56",1.00220752710643,3137.67749120922,4225.65761009616
"pi_57",1.00089176775402,5328.30631430874,8008.55023731111
"sigma2",1.00026749439577,8566.20597867851,27627.133188887
