"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_43",1.00015579337243,188976.502652471,145361.407012282
"beta_tilde_44",1.00003689271182,189187.586476382,154502.88166172
"beta_tilde_45",1.00003069073959,89265.7523366802,162546.875282153
"beta_tilde_46",1.00052774486264,40008.9613027294,11204.5334701713
"beta_tilde_47",1.00006710720641,195152.945194056,171981.813766202
"beta_tilde_48",1.00022950363323,159581.725076282,80114.012708969
"beta_tilde_49",1.00005585590656,197361.457971699,178006.472442572
"beta_tilde_50",1.00011564011706,166446.870969622,122359.10070305
"beta_tilde_51",1.00016862163964,183219.823906289,128717.784884857
"beta_tilde_52",1.00018940146549,182949.75026557,144180.863353127
"beta_tilde_53",1.00004161848761,187584.482175259,153899.029391629
"beta_tilde_54",1.00002336124128,194445.429874327,173211.558886092
"beta_tilde_55",1.00000168913832,194609.235174266,179552.798911349
"beta_tilde_56",1.00012137784534,191913.620259361,160576.578104794
"beta_tilde_57",1.00002226584689,198038.578503142,183464.586563185
"pi_1",1.00001562231606,197936.094281902,198030.074235529
"pi_2",1.00056656640002,8208.76546516737,17164.7999806028
"pi_3",1.0003646949184,16634.9850520673,19448.6419102181
"pi_4",1.00067070564169,10411.4833106589,13892.1139270129
"pi_5",1.0000833278723,36086.1008094733,35732.1509553096
"pi_6",1.00140562367343,2560.32445252568,4782.79188017547
"pi_7",1.00023267073745,9406.0020808523,11782.9602265771
"pi_8",1.00016239939077,17484.8745780731,16408.721249775
"pi_9",1.00008016723235,29251.5187695948,30440.1146449471
"pi_10",1.00016685483678,14250.5574579898,15101.0354850004
"pi_11",1.00013685635963,35562.132858537,33342.3937004504
"pi_12",1.00010867211106,10160.1485784519,13227.3572870921
"pi_13",1.00038063751269,15712.527200281,15777.3721103085
"pi_14",1.00119963696738,4891.4984695057,15009.4187072047
"pi_15",1.00032358562304,4272.24581010504,11789.9324490514
"pi_16",1.00089823039063,5985.04320832438,13085.8535894629
"pi_17",1.00228982477921,3648.58986642587,10589.2317389561
"pi_18",1.0005034592892,7348.07739023754,10989.5434951927
"pi_19",1.00052474491976,6713.56644938094,10999.9914209134
"pi_20",1.00065632101897,9135.66555528025,13260.6580856661
"pi_21",1.00149982033224,3567.3486971473,11566.2363842687
"pi_22",1.00024761479871,20724.0264552762,22527.2176418979
"pi_23",1.0004028826804,13244.1818455241,15562.6936211472
"pi_24",1.00005987498613,19650.3863858643,21616.9556820088
"pi_25",1.00000532019007,199490.328047671,198530.774664882
"pi_26",1.00013959010832,12453.7157323034,14243.7102378474
"pi_27",1.0000036601024,200303.732290539,198423.28000195
"pi_28",1.00032784451752,27811.6772176792,27830.643998199
"pi_29",1.00015898878744,18836.4013910717,19736.4194159311
"pi_30",1.00128021493566,2794.03773242584,8781.23757395981
"pi_31",1.00023847900303,18946.0253323765,19596.8034507707
"pi_32",1.0001928545656,11773.2965116247,10698.6163583307
"pi_33",1.00002973579048,37342.0337211451,33973.3072491647
"pi_34",1.0000701617782,22837.1034793444,24767.5569930502
"pi_35",1.00025439656085,18724.0583806726,21734.9583445006
"pi_36",1.00009224624304,13946.040092076,16352.7297171021
"pi_37",1.00071616308867,6861.87559687317,8065.17080883148
"pi_38",1.00026193352047,27138.365400985,24435.0403115914
"pi_39",1.00055028617013,5953.0533614655,10627.9909279553
"pi_40",1.00083372886867,3649.86344256098,14753.4439912123
"pi_41",1.00044164093811,5495.27320278582,10553.7628345929
"pi_42",1.00006030550687,31879.4723255188,31241.4200802435
"pi_43",1.00035203476928,17046.0880612589,16623.3860070031
"pi_44",1.00013749029727,20321.4091042388,21737.4363235585
"pi_45",0.999994112284919,199172.8423842,198670.208686448
"pi_46",1.00104235128033,3232.6271556173,12420.5726671514
"pi_47",1.00019375815627,32610.8137879478,35057.9299893126
"pi_48",1.00062897658489,5951.5157768863,9857.83405059502
"pi_49",1.00006864475545,40718.0844086162,37159.7276463924
"pi_50",1.00029251118112,14079.9327909667,18984.3410966021
"pi_51",1.00055054573619,11354.2806172458,14200.1062309832
"pi_52",1.00034084897704,17390.9150361731,20209.4526920835
"pi_53",1.0002792067472,18640.9822489751,19459.0257187632
"pi_54",1.000085809124,36296.2432499304,35001.7316478114
"pi_55",1.00002987238517,37907.3385235458,38394.2368350469
"pi_56",1.00018728392495,26034.5546752547,25044.0965491009
"pi_57",1.00006792602214,45072.3861627007,43571.0339329142
"sigma2",1.0003038209892,22219.9732057706,81261.9913589508
