"variable","rhat","ess_bulk","ess_tail"
"pi_30",1.00175142297108,1995.6828685967,3713.71281469442
"pi_31",1.00050719606147,5618.00107311974,7029.36433056834
"pi_32",1.00157669247543,2641.55327811329,3314.74716915576
"pi_33",1.00062408716965,4293.33771118957,6660.9507434519
"pi_34",1.004942475163,1521.69234279663,3592.8390126011
"pi_35",1.00085686569507,3038.91453735839,4985.22521311593
"pi_36",1.00214069250269,3136.72978886053,4856.23838122733
"pi_37",1.00035520654827,4006.0744188993,4103.39449294195
"pi_38",1.00033520575814,6558.78710433142,7517.01318866439
"pi_39",1.00189357482368,1861.26583803945,5057.93009082281
"pi_40",1.00204089180728,1578.62640773741,4603.83112120463
"pi_41",1.0006974073574,1771.0153284445,5049.6452611134
"pi_42",1.00041536150969,5310.07767167272,4876.30883483364
"pi_43",1.00038310519681,5877.44159559338,6770.49878983111
"pi_44",1.00066001513775,3307.13786459668,5303.75524831489
"pi_45",1.00145265997872,3256.24787777026,3832.41169467864
"pi_46",1.00112418326577,2666.2426830219,4672.11766767405
"pi_47",1.00215719419614,2024.58891131223,4349.65400093516
"pi_48",1.0019696666498,2048.90798004481,3733.17436612682
"pi_49",1.0006612704304,5707.36758745848,6278.68881011781
"pi_50",1.0017353640687,4188.51487064339,5792.23879560181
"pi_51",1.00077664382171,6732.67286151026,7591.54930897314
"pi_52",1.0008314975584,8498.56058301923,9047.54557073501
"pi_53",1.00158930635095,3237.55425568617,5006.53772082104
"pi_54",1.00056331376182,6093.79721562423,8733.62380183486
"pi_55",1.00089022512259,4062.37143814932,5447.27300141325
"pi_56",1.00083875387456,3507.89747816126,4971.53740367616
"pi_57",1.00092508291149,5460.02908348633,7483.14395341278
"sigma2",1.00189263518201,4413.41253821098,16103.7829391991
