"variable","rhat","ess_bulk","ess_tail"
"pi_0",1.00000366390422,200983.445148124,199971.827103292
"pi_0.5",1.00020116789607,11541.9050599032,15557.9749030355
"pi_1.1",1.00378297237684,540.216698353496,2356.83930394278
"pi_2.1",1.00137373138043,1208.78039345223,3226.97416176724
"pi_3.1",1.00025019996598,5299.43238592422,7632.023839383
"pi_3.2",1.00117111736651,4794.80563095535,6878.43024158032
"pi_4.1",1.00165459275398,2155.98440476798,5001.27616479357
"pi_5.1",1.00110540783717,1338.07723329338,1992.87922782105
"pi_6.1",1.00042511134087,12058.5693595872,36905.8121093904
"pi_7.1",1.00020357781276,20621.8045617399,38437.1816724978
"pi_7.2",1.00012892308885,27695.7698053501,24939.2359932166
"pi_7.3",1.00010990978709,57503.7113806958,63291.8413105885
"pi_8.1",1.00291419091306,1756.52358136381,4584.8674689053
"pi_8.2",1.00001238773546,199184.943520432,197141.08826247
"pi_8.3",1.00217584115221,2165.28287488271,5300.0234529891
"pi_9.1",1.0001989092785,28796.451348446,45161.1565222833
"pi_9.2",1.00101235519449,7370.12462405621,38032.2356882053
"pi_10.1",1.00421390513416,1795.56152439845,3992.10515014383
"pi_11.1",1.00166050705325,2705.5070640568,4657.95826080544
"pi_12.1",1.00025457418352,12358.0314420606,40251.9730873114
"pi_12.2",1.00003433601394,57970.4321693978,64497.1837595556
"pi_12.3",1.00118835387833,8476.99337711177,18309.2077791547
"pi_13.1",1.00095837645238,3662.43670723187,6065.13221944936
"pi_14.1",1.00016166820318,6535.33208239522,8505.89232442119
"pi_15.1",1.00064124607989,1743.05868759737,4365.38961374457
"pi_16.1",1.00003739346379,155350.299288581,137809.228256374
"pi_17.1",1.00050613774202,5024.21726962667,9653.76330055957
"pi_18.1",1.0005441210437,9647.47867786298,34930.4757092283
"pi_18.2",1.00030280751018,21198.2679621514,40483.6523091972
"pi_19.1",1.00032554221698,14233.8015797265,39038.9908945948
"pi_19.2",1.00001463800205,30616.1156931095,46664.5842843605
"pi_20.1",1.00664114000181,1050.73083314248,2737.57292206475
"pi_21.1",1.00035328642769,9224.84334287788,24409.8815256736
"pi_21.2",1.00021649013666,8450.32533781401,24868.5047951668
"pi_21.3",1.00034932358729,6401.77995575666,28873.2514863623
"pi_22.1",1.00345314155246,951.254601832696,990.43518893282
"pi_23.1",1.00160375832569,1460.1649505586,5545.15589328004
"pi_24.1",1.00290529179484,865.248619078994,1575.33570749791
"pi_25.1",1.00010874469295,21578.7216344646,21765.5608375799
"pi_26.1",1.00166568166547,2432.84954916632,9773.85672325245
"pi_27.1",1.00064063843686,7032.86404555577,20894.0377805883
"pi_28.1",1.00086733636565,5087.34830795967,12085.5666913547
"pi_29.1",1.00008848976493,26276.6279969305,29092.5681436154
"pi_30.1",1.00031622042611,9691.44109196207,40375.9592171321
"pi_31.1",1.00069203054504,2880.17519330989,8964.25288208238
"pi_32.1",1.00008035538868,26976.5434097696,26586.5135680581
"pi_33.1",1.00010702174163,22390.682822691,22912.3002801344
"pi_34.1",1.00139154548039,2487.3055962831,8662.37880646914
"pi_35.1",1.00591518117792,2373.32916880756,7997.13933847557
"pi_36.1",1.00058626031145,3141.14197171084,5857.52530351872
"pi_37.1",1.00095074174871,2117.29781915376,5387.73949539617
"pi_38.1",1.00000710968164,72341.3613231774,75321.4177990032
"pi_38.2",1.00025067170157,24162.3266726983,41093.3934127802
"pi_38.3",1.00005744229881,96801.1247432155,94786.8210573757
"pi_39.1",1.00276776530045,2120.84582375242,5184.43755082265
"pi_40.1",1.00015879611758,20978.473766453,38311.9478479423
"pi_41.1",1.00007373480965,13399.7984924506,42354.9554663514
"pi_42.1",1.00009647355875,25283.9309919565,25800.0578300263
"pi_43.1",1.00162494357838,5399.77635767742,12611.2763577187
"pi_43.2",1.00041167743326,5105.88851899094,12155.4241687561
"pi_44.1",1.00011169470251,11411.9537301491,15026.8913396069
"pi_45.1",1.00004985116802,68337.5845009489,73498.1776945427
"pi_45.2",1.00013318924205,61301.5627386469,68526.9709725857
"pi_46.1",1.00087016526283,2969.72235298198,8758.29905101298
"pi_47.1",1.00014277880438,26640.8527601878,42476.7086251956
"pi_48.1",1.00028230486466,14293.1296085356,14568.6955735892
"pi_49.1",1.00040080798212,10137.560355942,10957.3047144297
"pi_50.1",1.00039722124982,3885.21573027341,8224.98261847257
