"variable","rhat","ess_bulk","ess_tail"
"pi_0",1.00000597023544,200776.514104206,198213.313000344
"pi_0.5",1.00054259903001,10730.7026876824,15035.2953329759
"pi_1.1",1.00691186960421,637.360311858073,1911.25275965013
"pi_2.1",1.00149785434868,1601.11125405751,4089.79052918234
"pi_3.1",1.00079128320303,6166.99028152514,7889.19352170254
"pi_3.2",1.00026432070945,4155.77691852428,5854.10732721438
"pi_4.1",1.0011855999008,1841.83941191399,5264.7347887924
"pi_5.1",1.00177119627117,1332.46210767062,2301.8316569127
"pi_6.1",1.00028766413218,8909.29492920702,37199.2675899302
"pi_7.1",1.0003054302727,21014.7559344153,41121.4342145936
"pi_7.2",1.0002344761916,27809.0427445931,22016.6338614682
"pi_7.3",1.00006717213342,54085.4105339452,64053.4125394189
"pi_8.1",1.00034440170828,3852.48186039072,6891.68586308273
"pi_8.2",1.00075784610792,5998.82864480472,7020.24765370779
"pi_8.3",1.00086170004237,3502.46754154948,6803.45512817215
"pi_9.1",1.00010209710913,28016.1315421416,43090.0145021662
"pi_9.2",1.0001156313856,8798.03414045699,34824.7138533262
"pi_10.1",1.00001715157339,200978.260199146,197295.718432636
"pi_11.1",1.00398734805302,1909.86216496088,4600.97358121926
"pi_12.1",1.00028356100489,12286.8350379832,42643.0432301076
"pi_12.2",1.00005535446134,60338.0011293867,66582.7422113538
"pi_12.3",1.00037833369132,7710.49644935249,18033.8932197351
"pi_13.1",1.0005184213703,6364.53101783849,7619.38798141095
"pi_14.1",1.00050191678043,7591.26676627353,10454.7141203802
"pi_15.1",1.00783840168494,1055.82202218671,3749.4620618563
"pi_16.1",1.0000174541439,168030.401269781,171578.495568406
"pi_17.1",1.00079826758536,4882.27851074415,10140.3020821694
"pi_18.1",1.00074230109925,6764.5253491835,35230.5743858684
"pi_18.2",1.00023447520964,18342.7897472107,38334.2976383149
"pi_19.1",1.0004883337578,12404.4554725663,39021.2040047324
"pi_19.2",1.00013933894287,28509.1727833306,44657.4054762671
"pi_20.1",1.00420063508121,1146.91013230056,3052.53864719348
"pi_21.1",1.00081036297497,10891.7870193938,24906.4403663142
"pi_21.2",1.00022594007236,7848.75717129552,24354.1841938699
"pi_21.3",1.00027271138593,5442.57743234377,25608.3385411217
"pi_22.1",1.00875842989858,727.199454956725,739.964273451173
"pi_23.1",1.00115707576801,1910.56922022509,6961.67510360881
"pi_24.1",1.00981943427538,796.747445933281,1367.99276050195
"pi_25.1",1.00010817966287,22032.5785812758,23412.1475922423
"pi_26.1",1.00160658629573,2464.00811413862,8393.71923420347
"pi_27.1",1.00032319903765,7692.29944490658,18771.7555600179
"pi_28.1",1.00060340719354,4881.74704926943,11243.246101289
"pi_29.1",1.00016595662159,19749.2071642422,23796.2346428744
"pi_30.1",1.00039777852523,9331.8718459103,39806.0147105689
"pi_31.1",1.00155413586203,2165.20742350965,7233.96011377975
"pi_32.1",1.00013255194537,25333.0480649583,27006.5870775575
"pi_33.1",1.00006732604977,25038.0439712659,25154.9279206883
"pi_34.1",1.00207278460383,1771.53629620616,6387.20997509864
"pi_35.1",1.00078352855065,2798.55474611851,11711.9463492742
"pi_36.1",1.00284994736415,2608.11118337824,6059.24899146308
"pi_37.1",1.00137138599574,3150.79549087848,5815.90070144802
"pi_38.1",1.00005842109993,72873.0616919241,74175.8174465771
"pi_38.2",1.00018771281004,27501.4648569383,44666.071592553
"pi_38.3",1.00002894096028,96075.6868252749,93741.3572183709
"pi_39.1",1.00322598210347,1756.56011111227,3985.93999063836
"pi_40.1",1.00014023128903,28718.0400340448,45421.8299160922
"pi_41.1",1.00019563681881,9944.27757984799,46015.7862618669
"pi_42.1",1.00003444934643,26146.7274177829,28273.2711278212
"pi_43.1",1.00078231682856,4528.51522089406,10228.5119244835
"pi_43.2",1.0001255921811,5888.94751517969,13661.3884577529
"pi_44.1",1.00016589168647,11844.4417151211,14493.1665742497
"pi_45.1",1.00006661457675,50047.756739222,55604.082372945
"pi_45.2",1.00006640556849,30290.6559179972,44817.9075752271
"pi_46.1",1.00132704813909,2937.56154538129,8612.03182820326
"pi_47.1",1.00007880449314,24778.3306698858,42820.3682666291
"pi_48.1",1.00014920532931,13050.2038331118,13886.3917147655
"pi_49.1",1.00018828845934,11702.0974475057,12992.0942566624
"pi_50.1",1.00203321775568,3148.00176716517,6973.41913472995
