"variable","rhat","ess_bulk","ess_tail"
"pi_0",0.999997658536216,200558.192439788,197451.857027104
"pi_0.5",1.0005024665049,12544.0064227979,18033.8426419848
"pi_1.1",1.00000694231151,198757.624921949,198369.801305829
"pi_2.1",1.00442289475872,1231.89333350378,3411.69153481068
"pi_3.1",1.00030605445035,4713.4436637369,7320.13777562214
"pi_3.2",1.00484807701705,1913.30395650772,6341.08544473081
"pi_4.1",1.00204402821726,2370.57686830359,5025.18015344093
"pi_5.1",1.00310467327708,687.362247292913,1960.28444080813
"pi_6.1",1.00038031032814,9185.74539295955,42902.7728602765
"pi_7.1",1.0001341287298,21306.5934109629,41999.0822086638
"pi_7.2",1.00005675514383,32251.6237667188,27157.8367754714
"pi_7.3",1.00004164081065,49461.85959846,58548.8572896013
"pi_8.1",1.00198730897233,2175.85822019243,4254.44535298931
"pi_8.2",1.00044327946033,5069.67976818906,6772.15153372568
"pi_8.3",1.00193031108237,2540.68328484983,7803.20098721795
"pi_9.1",1.00026392046637,32417.0071259396,47757.6988788565
"pi_9.2",1.00092292184703,6244.89839147759,30824.9222644049
"pi_10.1",1.00048743214791,2920.96613801047,4402.48303324372
"pi_11.1",1.00198212948723,1286.68048608481,3040.65102760501
"pi_12.1",1.00027621262966,12162.8474396377,42176.6989489619
"pi_12.2",1.00008524728366,58497.8490810817,66302.0687330567
"pi_12.3",1.00018418280297,8887.56798140196,46267.4668027314
"pi_13.1",1.0017987743092,2403.58320231196,5735.94575335001
"pi_14.1",1.00069075668353,5326.17022357124,7734.21189393383
"pi_15.1",1.00247433638555,1477.15285423081,4011.58531478455
"pi_16.1",1.00002274995966,158726.252982513,138955.466393294
"pi_17.1",1.00068446877033,2995.91222280396,8404.17491130016
"pi_18.1",1.00049856870636,6739.98007759962,36630.3168611937
"pi_18.2",1.00038715699588,19215.6542133838,38181.1058353384
"pi_19.1",1.00039738448705,10478.9187299086,38239.6419898677
"pi_19.2",1.00016308947265,28288.2229335607,45401.4484353031
"pi_20.1",1.00122472951582,996.59111744986,2209.94522966195
"pi_21.1",1.0003527097078,9079.45110225923,22770.3728004207
"pi_21.2",1.00030658858527,8618.94779547596,23169.3761922581
"pi_21.3",1.00107985849088,4187.57347726392,22532.9588722408
"pi_22.1",1.00447976400672,620.436139061235,1149.04353169929
"pi_23.1",1.00128789914317,1863.13773024989,6703.22109283161
"pi_24.1",1.00209747002559,596.897087382636,2294.5276488502
"pi_25.1",1.00024318799581,22488.1154643079,22948.0764701761
"pi_26.1",1.00138523675101,2645.11725952644,8963.77560415445
"pi_27.1",1.00020754479153,5784.16692111198,22895.2654718906
"pi_28.1",1.00038997921202,4350.08836192578,12928.5672845214
"pi_29.1",1.00018813777384,22192.1852853752,26355.9519725055
"pi_30.1",1.00011410994371,26201.0711037708,42874.7691293018
"pi_31.1",1.00104555085358,2315.37975839536,7500.98460760287
"pi_32.1",1.00005664247758,28975.6323294696,27665.1665570226
"pi_33.1",1.00012216151834,26245.9091684031,26121.1303301668
"pi_34.1",1.00074983524795,2081.19920844027,7942.17179709222
"pi_35.1",1.00161464110985,2500.02413930019,8702.36003449372
"pi_36.1",1.00170620612202,2792.65223126852,6074.63149416562
"pi_37.1",1.00084893903858,2492.78810435839,5250.05537489522
"pi_38.1",1.00005720823236,72914.1734866497,76494.8637040204
"pi_38.2",1.00014384369667,25378.4036252968,42575.8428584701
"pi_38.3",1.00005597963767,90064.4007525203,89854.0973256035
"pi_39.1",1.00143687295073,1729.93276167535,6357.3877516784
"pi_40.1",1.00009050932399,58525.3047444142,64700.1753228939
"pi_41.1",1.00016638272586,17505.3721327264,43351.4547351663
"pi_42.1",1.00004458945281,27163.2303668805,26671.5973248711
"pi_43.1",1.00052801992821,5709.09981993908,12650.855941514
"pi_43.2",1.00050866781994,5583.33295419716,12523.7143148432
"pi_44.1",1.00044190766385,9334.94911891579,12274.1775893335
"pi_45.1",1.00010057093011,54837.9357790316,59663.0436007415
"pi_45.2",1.00021871812833,21768.7220566598,39526.047398475
"pi_46.1",1.00228259309674,3080.89182024046,7575.04332576729
"pi_47.1",1.00005064759137,32295.0841228034,47643.3038544254
"pi_48.1",1.00039115742017,7825.32430486734,11150.0966271014
"pi_49.1",1.00104770017914,12419.4412948335,11005.4231298785
"pi_50.1",1.00154077722484,3167.85618944092,8039.67907252031
