"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.00005109870043,75164.9630921435,129930.32149592
"beta_tilde_0.5",1.00009363792682,37654.7754463422,67679.9243690513
"beta_tilde_1.1",1.00029760824154,8182.17243538566,56718.4855977107
"beta_tilde_2.1",1.00192501295096,2948.63514446686,7902.66276295562
"beta_tilde_3.1",1.00033892295475,66444.9382310915,79992.0866297565
"beta_tilde_3.2",1.00027637911077,48843.3631356565,71524.0462157982
"beta_tilde_4.1",1.00116435623266,3850.33613635376,15166.8505923932
"beta_tilde_5.1",1.00093577701203,14168.9660701479,5919.11326522337
"beta_tilde_6.1",1.00020315438068,173803.145213118,99099.9334945184
"beta_tilde_7.1",1.00027748813874,178216.158563989,141806.896387041
"beta_tilde_7.2",1.000106865,40737.0488861367,19373.131768748
"beta_tilde_7.3",1.00001653821595,193814.540311407,179600.128197515
"beta_tilde_8.1",1.00026227952045,11102.5129034513,37139.0841383506
"beta_tilde_8.2",1.00027766910576,35589.9422228129,74961.5066506218
"beta_tilde_8.3",1.00010921821462,13195.6135538153,59547.9591475622
"beta_tilde_9.1",1.00004420176585,189259.482640853,163656.800161584
"beta_tilde_9.2",1.00021850999726,22613.5718814228,21873.4950499853
"beta_tilde_10.1",1.00048960580025,38467.9494138211,47493.806057271
"beta_tilde_11.1",1.00081459689093,3777.26316792792,4604.37663852765
"beta_tilde_12.1",1.00006212672254,115851.934312939,92057.7302698205
"beta_tilde_12.2",1.0000515464061,198843.542165933,187824.071370523
"beta_tilde_12.3",1.00026730150184,89230.3785672611,50671.4555836977
"beta_tilde_13.1",1.00052463430501,62678.9258579618,26463.2508941135
"beta_tilde_14.1",1.00018956353114,12594.9917137725,9027.80954717273
"beta_tilde_15.1",1.00059918135024,16438.8134520601,12042.4560934924
"beta_tilde_16.1",1.00000333509217,143716.497407184,152238.501790683
"beta_tilde_17.1",1.00039063920669,27498.8933506605,57238.6494430909
"beta_tilde_18.1",1.00029922987938,24014.8503873448,55097.9451850496
"beta_tilde_18.2",1.00003267671331,131224.678320908,147622.27908964
"beta_tilde_19.1",1.00005861227805,53619.4294163909,105153.776072035
"beta_tilde_19.2",1.00001428973124,174677.125261122,163174.085605731
"beta_tilde_20.1",1.00080575924005,2396.85366542794,6199.28256437931
"beta_tilde_21.1",1.00010062596452,72656.2382415025,102122.287505112
"beta_tilde_21.2",1.00029470304994,56629.8477242899,79768.3467706053
"beta_tilde_21.3",1.00021792449614,34258.1722187747,43906.1416937329
"beta_tilde_22.1",1.00228895710389,1932.98823479457,1048.77242061976
"beta_tilde_23.1",1.00066666696686,31286.0854987565,18682.1746373147
"beta_tilde_24.1",1.00237905366548,1588.0257741621,1191.38525729895
"beta_tilde_25.1",1.00005812200153,188546.269806644,151772.078754504
"beta_tilde_26.1",1.00111049915966,75098.6058916721,22536.7126336635
"beta_tilde_27.1",1.00033643495469,103593.164012061,78933.7648437641
"beta_tilde_28.1",1.00034111662937,66267.7773930009,29219.0030535567
"beta_tilde_29.1",1.00000994422465,192643.131762969,156410.405623737
"beta_tilde_30.1",1.00010444228707,158518.860628847,90350.5446331804
"beta_tilde_31.1",1.0007242401443,51106.9874814176,23540.7389636173
"beta_tilde_32.1",1.00013322315979,198089.638095497,163126.598211194
"beta_tilde_33.1",1.00001577971866,193161.965317329,158548.97204082
"beta_tilde_34.1",1.00116906009783,44236.169159034,18522.7873987523
"beta_tilde_35.1",1.00041195220727,8077.26670258377,18151.4248046328
"beta_tilde_36.1",1.00039505624758,10398.8676776512,28559.3427137763
"beta_tilde_37.1",1.00077113611419,8697.58656501337,7302.45039826965
"beta_tilde_38.1",1.00002131199722,200138.699804621,186153.499686855
"beta_tilde_38.2",1.00006801839636,175047.854438703,148653.934277124
"beta_tilde_38.3",1.00000368110288,198171.901562589,189463.253771636
"beta_tilde_39.1",1.00058920861609,13604.9823492733,11293.0178110433
"beta_tilde_40.1",1.00002832299981,192644.481348691,179752.059351607
"beta_tilde_41.1",1.00014189980467,176232.521519582,129678.760553524
"beta_tilde_42.1",1.00003445775298,196142.995446506,165607.882079736
"beta_tilde_43.1",1.00025451296845,93681.3926293796,70992.6565090095
"beta_tilde_43.2",1.00051776195328,79308.8631580914,77975.9596045707
"beta_tilde_44.1",1.00003654741645,120317.856905151,107689.690905528
"beta_tilde_45.1",1.00002292618511,196341.913428076,181277.743244931
"beta_tilde_45.2",1.00002347151352,195166.657775378,157516.723399776
"beta_tilde_46.1",1.00133115509516,41537.5276500623,32732.7880599795
"beta_tilde_47.1",1.00001522814544,181029.871813595,163396.861189221
"beta_tilde_48.1",1.00020441793553,160179.182693394,95412.1396298401
"beta_tilde_49.1",1.00019868489232,160807.670795549,120252.355717985
"beta_tilde_50.1",1.00013421492016,20969.5859324527,33097.2177142149
