"variable","rhat","ess_bulk","ess_tail"
"pi_0",0.999988863192714,198738.020081439,198591.360524273
"pi_0.5",1.00045757123268,12019.5819366838,15852.5256043794
"pi_1.1",0.999993953556772,199018.326070603,198772.649765732
"pi_2.1",1.00275276173933,1056.93592516581,3633.72923410954
"pi_3.1",1.00082028033538,4895.8330754988,7057.52758036323
"pi_3.2",1.0012432696759,2369.23154629775,8296.90669203754
"pi_4.1",1.00242978917126,2201.57889860669,5623.69707987198
"pi_5.1",1.00628687376493,802.682417135944,2111.93462479594
"pi_6.1",1.00032144725351,9781.07219393617,47381.7824345861
"pi_7.1",1.00026828371545,19559.9540784483,40309.7532067765
"pi_7.2",1.00005591236844,24048.6243448667,20489.2647848664
"pi_7.3",1.00011441262949,49599.3533359613,60225.9606870692
"pi_8.1",1.00244783762681,3158.12853168578,5716.89782002717
"pi_8.2",1.00065181152421,5056.35094679456,7234.47453591017
"pi_8.3",1.0014300356992,2065.80107242723,5958.43497791873
"pi_9.1",1.00005754304895,32937.0455739004,47029.1720250845
"pi_9.2",1.00025799292899,5824.85588938725,26685.7320685399
"pi_10.1",1.00098955489011,3142.82086450832,4765.70703230864
"pi_11.1",1.00299303667403,1324.6522766693,2817.42101579263
"pi_12.1",1.00042210440466,11888.0433146161,43944.6805645629
"pi_12.2",1.00007783805619,57462.3967642473,65275.9622691143
"pi_12.3",1.00083735366972,8152.04678580299,47579.0005565311
"pi_13.1",1.00131228532751,2539.2437544323,5855.56193548511
"pi_14.1",1.00075471662955,4743.8404209013,6376.63841599478
"pi_15.1",1.00081717734705,1270.47245345117,4509.60303264419
"pi_16.1",0.999994929295716,187234.152824773,173617.461283055
"pi_17.1",1.00074890855676,3502.69708736141,11031.7069420138
"pi_18.1",1.00020007888531,7179.4125168403,35382.430704616
"pi_18.2",1.00030944362431,19993.2409357765,38756.4598047088
"pi_19.1",1.00030072314036,10750.4819738497,35769.147632143
"pi_19.2",1.00005061156839,30060.0082788254,47934.136936753
"pi_20.1",1.00186398966685,1043.54886286195,2280.1860185665
"pi_21.1",1.00045185959458,9807.60055033553,23269.1459626807
"pi_21.2",1.00168349545162,7207.31459322843,23785.89734174
"pi_21.3",1.00072941170833,4661.84976099036,23522.8489567127
"pi_22.1",1.01367986760114,377.451739108387,661.538097097607
"pi_23.1",1.00161195598317,1779.95250145512,6436.22791259502
"pi_24.1",1.00915369690885,506.736215021532,1658.0696796057
"pi_25.1",1.00014672281364,21242.5452880681,21855.9266906541
"pi_26.1",1.0007507195329,2940.98061774818,9012.09703851576
"pi_27.1",1.00149539504015,5612.57574513011,20661.213173443
"pi_28.1",1.00198247208876,3391.93319166471,10672.0325885519
"pi_29.1",1.00033956348728,24444.7570695512,28518.6841688797
"pi_30.1",1.00005067472599,29307.3645261697,44582.39189557
"pi_31.1",1.00090387178228,2807.6434448127,7824.4752055594
"pi_32.1",1.00024270866831,26621.7159043823,28207.2405744063
"pi_33.1",1.00017806314587,25825.9126287048,25656.8620429896
"pi_34.1",1.00191940987073,2159.66446903939,8637.13576531774
"pi_35.1",1.00154958018988,2307.48246631952,10188.7429818645
"pi_36.1",1.00164214049553,3313.37857427309,7319.3460767458
"pi_37.1",1.00338191236049,2512.51010870441,4537.87877179601
"pi_38.1",1.00009977390818,77486.3347161151,84786.4769449353
"pi_38.2",1.00007725570208,23931.6409633175,39516.1324474986
"pi_38.3",1.00001629077929,90537.8351822731,91794.7571267572
"pi_39.1",1.00195643274888,1779.62840639826,6145.9630024498
"pi_40.1",1.00004793647586,61194.2456867119,70909.7166250998
"pi_41.1",1.00006230484364,18355.8800451799,44292.417407525
"pi_42.1",1.000148242207,30760.8345645708,33968.4266874625
"pi_43.1",1.00027226198936,5610.9487011016,9501.58255963789
"pi_43.2",1.00057585930476,6214.16998068554,11903.1233848051
"pi_44.1",1.00025695098405,10754.4904147115,13140.4825841547
"pi_45.1",1.00010358167855,55894.6101116583,60158.0735008128
"pi_45.2",1.00012354746481,21660.3276879786,40413.142452812
"pi_46.1",1.00079915388471,2974.41888258695,8467.29969846702
"pi_47.1",1.00013415029498,32683.353192165,48999.6237260324
"pi_48.1",1.00020191738321,9967.85466474049,12047.0596555349
"pi_49.1",1.00031998654738,10429.7069939911,10604.5367231781
"pi_50.1",1.00153768699295,3021.3901262668,8186.16387136184
