"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.00007734649745,61058.3160491106,127989.671194006
"beta_tilde_0.5",1.00002944904714,40207.082757528,72408.6896876925
"beta_tilde_1.1",1.00194156283673,11607.932323072,3493.81884336521
"beta_tilde_2.1",1.00230757264036,2235.33740006311,8198.66994471403
"beta_tilde_3.1",1.000097937892,61453.0782070333,80517.6368750174
"beta_tilde_3.2",1.00021137852875,30511.8706191049,66046.9922489523
"beta_tilde_4.1",1.00071190569602,3613.08526843383,15441.7219052281
"beta_tilde_5.1",1.00235800705216,25100.1670953508,24452.537740881
"beta_tilde_6.1",1.00005767522414,168414.367881119,98550.6968006036
"beta_tilde_7.1",1.00005703526432,179189.83976968,143736.942472831
"beta_tilde_7.2",1.00009133258155,35948.4029306262,13244.4667127318
"beta_tilde_7.3",1.00001615825953,197537.228957922,178118.831030191
"beta_tilde_8.1",1.00081186917678,15690.2380976979,28010.1174249763
"beta_tilde_8.2",1.00016022058812,32261.1361455802,91508.7637504227
"beta_tilde_8.3",1.00050656347797,3621.04399807758,24265.4540299624
"beta_tilde_9.1",1.0000094834084,180790.005701667,165305.982910568
"beta_tilde_9.2",1.00019183889172,32248.4194107255,40166.1536792424
"beta_tilde_10.1",1.00056062131619,30142.7516695092,30071.1554145421
"beta_tilde_11.1",1.00068129209412,7801.12324661312,6149.22882940298
"beta_tilde_12.1",1.0000612083586,89183.6489573461,89732.482371834
"beta_tilde_12.2",1.0000129135435,196269.055540187,185526.298404824
"beta_tilde_12.3",1.00029864226766,67103.5646178809,15815.6123356116
"beta_tilde_13.1",1.0000686419537,106791.067369459,62874.3013159996
"beta_tilde_14.1",1.00021643456822,24383.6998432827,9281.74595140816
"beta_tilde_15.1",1.0005437893255,16007.4398470612,15258.6958641785
"beta_tilde_16.1",1.00001105574155,147689.35276119,166940.983837379
"beta_tilde_17.1",1.00020229372853,22364.2035756334,51789.3882275939
"beta_tilde_18.1",1.00027508990765,26741.3791998803,67674.6998726521
"beta_tilde_18.2",1.00001679133439,108311.20740332,140891.689065672
"beta_tilde_19.1",1.00002324458436,63492.8444472684,118979.435687649
"beta_tilde_19.2",1.00001344297227,168334.310411022,165416.703144036
"beta_tilde_20.1",1.00117885857423,2855.83693578923,7673.41644027151
"beta_tilde_21.1",1.00008821995691,57683.4142224032,95221.5921838302
"beta_tilde_21.2",1.00003400966964,55131.7801864972,85145.9665361574
"beta_tilde_21.3",1.00021957239331,40609.6192083826,49648.8286896806
"beta_tilde_22.1",1.00134578197623,2268.42176979909,1520.32180419061
"beta_tilde_23.1",1.00037361532727,35713.2682203967,14964.528504637
"beta_tilde_24.1",1.00225630126595,2234.21528091288,1087.00192333996
"beta_tilde_25.1",1.00003363565775,193964.446274278,152122.10950766
"beta_tilde_26.1",1.00045642989034,72752.8963397788,15894.4170867679
"beta_tilde_27.1",1.00011500032546,91000.1513910869,72658.5709795186
"beta_tilde_28.1",1.00020873706642,98971.439206943,50215.2110817105
"beta_tilde_29.1",1.00006235225733,191115.5696264,163489.784663176
"beta_tilde_30.1",1.00019629998823,159402.572063645,75234.4837817936
"beta_tilde_31.1",1.00047937977137,53877.065801819,24309.6283635991
"beta_tilde_32.1",1.00011143461951,196629.890994583,162471.350126744
"beta_tilde_33.1",1.00002883897867,191688.374170921,156238.497025656
"beta_tilde_34.1",1.00071038333163,48582.7962992738,19783.4911396744
"beta_tilde_35.1",1.00057426580083,9272.99479027327,16595.6499035834
"beta_tilde_36.1",1.00018714792291,9536.0220095323,33171.2358100348
"beta_tilde_37.1",1.0005361021246,6263.18723751655,5610.04750269451
"beta_tilde_38.1",1.00000471702594,196470.469852359,187369.792436441
"beta_tilde_38.2",1.00011343283994,185097.466143984,151971.315462836
"beta_tilde_38.3",1.00000282699998,196833.412409085,189010.089439775
"beta_tilde_39.1",1.00040778819983,10693.2086427386,17456.200828159
"beta_tilde_40.1",1.00002917869691,173598.784440489,147925.289623142
"beta_tilde_41.1",1.00005358922769,167223.867818983,108467.030583669
"beta_tilde_42.1",1.00004109821265,193267.692029847,169788.607917626
"beta_tilde_43.1",1.00036810976388,74064.8528716907,65901.2530977259
"beta_tilde_43.2",1.00018099413123,93909.0279675314,69186.5074449117
"beta_tilde_44.1",1.00011987037298,122643.210029312,117868.700392212
"beta_tilde_45.1",1.00003015111208,199627.70484332,181448.050984361
"beta_tilde_45.2",1.00002093765271,198927.073732935,182463.37663978
"beta_tilde_46.1",1.00037312118848,43315.7468031666,31036.0090050892
"beta_tilde_47.1",1.00002826575831,178262.175015496,159812.008217292
"beta_tilde_48.1",1.00039714105694,182525.003188764,134724.975129427
"beta_tilde_49.1",1.00010835356211,158314.209186151,108623.884389981
"beta_tilde_50.1",1.00039935101242,26100.3737670145,38746.4129401406
