"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.00006264749408,71210.6374367151,122182.994675652
"beta_tilde_0.5",1.00005792247768,36602.2992102756,64594.0953433805
"beta_tilde_1.1",1.00326323332126,10113.7032428467,2856.92987232625
"beta_tilde_2.1",1.00115604280093,2545.12767101182,7129.51688397606
"beta_tilde_3.1",1.00029052995291,56450.2078555588,71984.8531525201
"beta_tilde_3.2",1.00034582488363,35238.3539710208,66604.3967314484
"beta_tilde_4.1",1.00046044326788,3783.01664477518,17151.0282648854
"beta_tilde_5.1",1.00062302696565,23526.9678595065,29203.145479932
"beta_tilde_6.1",1.00002314123613,163200.226507867,98938.8667868078
"beta_tilde_7.1",1.00004164021553,178715.714551904,141297.329924711
"beta_tilde_7.2",1.00010536617959,47105.6900844491,23069.1999412265
"beta_tilde_7.3",1.00002049947686,198041.90443051,180971.24187913
"beta_tilde_8.1",1.00072425886995,9963.12764110798,28753.5309699482
"beta_tilde_8.2",1.00007801194257,47693.9563559986,115216.612018981
"beta_tilde_8.3",1.00029102805311,12099.6295763378,44408.7160501735
"beta_tilde_9.1",1.00001519795835,179345.527970745,162773.060737307
"beta_tilde_9.2",1.0000999264175,32008.454338418,42316.8267018596
"beta_tilde_10.1",1.00111103716047,29630.2959525648,29857.0660736945
"beta_tilde_11.1",1.00177711651316,4480.08720353072,4534.07816692649
"beta_tilde_12.1",1.00010132817468,102095.114342817,95492.8970635386
"beta_tilde_12.2",1.00000494254814,197391.942509162,178599.970609196
"beta_tilde_12.3",1.00032066288572,70760.6186795087,16194.0682270365
"beta_tilde_13.1",1.00059600303117,89415.2104900528,46927.2048877506
"beta_tilde_14.1",1.00025618556926,24110.8240805115,12374.2213732848
"beta_tilde_15.1",1.00073084415387,14208.1141879104,12295.8545092694
"beta_tilde_16.1",1.00001807240655,137649.765271527,135834.050574179
"beta_tilde_17.1",1.00012615336274,26376.4344418126,57293.5040346306
"beta_tilde_18.1",1.00010116886027,26738.6705976204,55854.3296384981
"beta_tilde_18.2",1.0000075768802,145785.484445617,145353.050434592
"beta_tilde_19.1",1.00010458490913,53126.3429078174,106487.563154761
"beta_tilde_19.2",1.00005881063864,169724.206741919,156242.284666414
"beta_tilde_20.1",1.00085110617245,2890.95181190491,6309.52970220505
"beta_tilde_21.1",1.00008325009862,67664.1096082893,103369.909281706
"beta_tilde_21.2",1.00007213831572,56787.9210910449,78430.154900715
"beta_tilde_21.3",1.00023880719713,42096.2293508969,50600.7481203648
"beta_tilde_22.1",1.00470698129314,1507.26395545335,770.611666896949
"beta_tilde_23.1",1.00052998816281,34346.0171663331,13322.5074353715
"beta_tilde_24.1",1.00536703324798,1106.57499437938,612.434622580504
"beta_tilde_25.1",1.00002944470418,188751.810931253,154279.486930666
"beta_tilde_26.1",1.00184914180319,72353.5219006001,16859.5473416567
"beta_tilde_27.1",1.00028725882461,99674.9014536988,74795.7627223649
"beta_tilde_28.1",1.00020670042433,106214.698843823,46216.034463466
"beta_tilde_29.1",1.00005635929684,194999.232962968,162743.605784119
"beta_tilde_30.1",1.00008301326449,167180.637644023,96277.4511274123
"beta_tilde_31.1",1.00048237092737,61622.3867434913,23338.0089268484
"beta_tilde_32.1",1.00002544827098,195688.394941878,160839.890441907
"beta_tilde_33.1",1.00000149187373,193938.755794662,153476.740717872
"beta_tilde_34.1",1.00092226266899,48139.0590605844,18046.0268039051
"beta_tilde_35.1",1.00102062159695,8126.22293636679,15823.1801321494
"beta_tilde_36.1",1.00031538426811,6451.53747716444,14774.2991690154
"beta_tilde_37.1",1.00057211687027,8624.09617616648,5199.51977467452
"beta_tilde_38.1",1.00003714480511,197196.16682489,185197.117271372
"beta_tilde_38.2",1.00002422728896,177387.290357728,149764.345562155
"beta_tilde_38.3",1.00001016608816,199580.60173958,194797.417971897
"beta_tilde_39.1",1.00056217283946,12129.9949603586,16993.4154244187
"beta_tilde_40.1",1.00009367701777,192549.962979394,154612.033984982
"beta_tilde_41.1",1.00029241719086,155982.777694153,89066.5951522227
"beta_tilde_42.1",1.00006606477015,189986.646550366,161737.843480316
"beta_tilde_43.1",1.00014559262308,96894.0153628455,69713.0576329524
"beta_tilde_43.2",1.00023708479755,62414.4357107102,50977.0675743715
"beta_tilde_44.1",1.00005529168963,116811.310466328,112422.989294049
"beta_tilde_45.1",1.0000670840936,195825.178144121,179542.337242345
"beta_tilde_45.2",1.0001333675761,192604.675010429,158268.275653238
"beta_tilde_46.1",1.00070750910922,40825.1018688316,30358.8669686591
"beta_tilde_47.1",1.00010402265468,166292.153135073,148649.024702975
"beta_tilde_48.1",1.00005731795138,173075.294112517,130323.796582363
"beta_tilde_49.1",1.00015618551125,156654.348065913,116014.734367571
"beta_tilde_50.1",1.00053291526126,18069.0584614492,29406.09154839
