"variable","rhat","ess_bulk","ess_tail"
"pi_0",0.999993035710171,200164.880467772,199875.345388461
"pi_0.5",1.00068046289001,11142.1085931963,15030.9777459907
"pi_1.1",1.00696578351891,510.885922735081,2452.96471624934
"pi_2.1",1.00450028283782,1205.11291469709,4386.75313275386
"pi_3.1",1.00042296719962,5816.25104800747,8313.53600606447
"pi_3.2",1.00097224541746,4330.18884606865,5743.86999299654
"pi_4.1",1.00021482815444,2256.65402854189,6052.94310173212
"pi_5.1",1.00149192064392,1747.27844049284,2300.2348292581
"pi_6.1",1.00015168366265,11710.5514277426,39245.9356259852
"pi_7.1",1.00009055674079,19683.0824890055,37527.6769089811
"pi_7.2",1.00014194183542,28144.0200144513,25646.375643922
"pi_7.3",1.00000734237752,54995.1896264064,64590.8818743837
"pi_8.1",1.00207713216092,2539.93807046084,4395.33345990655
"pi_8.2",1.00003196110886,200514.252641092,199204.264607707
"pi_8.3",1.00079543644649,3773.38399421369,6750.51382898837
"pi_9.1",1.00003605078821,31469.5958852854,47623.2894973181
"pi_9.2",1.000265394122,6238.10426404098,37472.6636859724
"pi_10.1",1.00254385456599,1950.81785066099,3571.44633313777
"pi_11.1",1.00297118203656,2149.38714561348,3155.69864658455
"pi_12.1",1.00029985446143,11915.4002511793,40313.8756682935
"pi_12.2",1.00005516018248,59571.967976308,68698.0712224915
"pi_12.3",1.00057654322408,7581.04150676952,18095.1156894752
"pi_13.1",1.00103828207699,3361.94182059394,6282.84668978454
"pi_14.1",1.00032177970159,7241.68304151603,9826.06003806284
"pi_15.1",1.0012983451637,1606.85068001316,4085.15312987247
"pi_16.1",1.00000777556619,175302.929058376,157818.349136645
"pi_17.1",1.0004918533276,5077.5995388881,10066.4892345523
"pi_18.1",1.00033701040313,7831.97821174138,34764.0031256072
"pi_18.2",1.00015431018462,22982.1188889098,40031.9526202436
"pi_19.1",1.00040486404547,11902.279745354,35472.8275077414
"pi_19.2",1.00015140402595,28151.436280899,43646.4229997991
"pi_20.1",1.00154979678391,1323.49443926279,2811.94419735968
"pi_21.1",1.00059213898186,10468.0723450278,24219.7958104422
"pi_21.2",1.00011236544966,8242.34077048185,25088.5097132854
"pi_21.3",1.00126766314567,6236.89184623245,25010.0808631248
"pi_22.1",1.00623176035474,462.147429659177,714.473719698826
"pi_23.1",1.00074046752418,1770.97222108504,8029.01771328585
"pi_24.1",1.0098561036156,444.22550598388,1043.66551800118
"pi_25.1",1.000071041555,24055.2974107332,25100.2929544437
"pi_26.1",1.00367990313557,2024.54593331811,7303.03113892216
"pi_27.1",1.00055679830449,8557.33203160737,22805.9753238579
"pi_28.1",1.00040074831063,4291.42678299713,11851.5843476206
"pi_29.1",1.00013349524107,27714.8981148275,30230.7087076914
"pi_30.1",1.00019370059404,12760.0815458979,38493.3583667993
"pi_31.1",1.00085228537938,2616.36410529533,8380.0776622139
"pi_32.1",1.00016329470944,23227.5855865251,24259.432125961
"pi_33.1",1.00001942288414,24720.6045755622,25623.7041266844
"pi_34.1",1.00156058048224,2318.70708112939,8764.68028047934
"pi_35.1",1.00095377382927,2680.0243058179,9351.98339216624
"pi_36.1",1.00086973492982,3269.65822520671,5793.04198312588
"pi_37.1",1.00126330784219,2377.80126703133,5256.53968137405
"pi_38.1",1.00001546199051,74127.1925437029,76712.1617833291
"pi_38.2",1.00018372253805,24907.341847607,42614.9260700804
"pi_38.3",1.00002165746744,92339.6556639745,91938.0803329387
"pi_39.1",1.00130240791117,1648.4080682887,4556.94372387725
"pi_40.1",1.00014051423958,26062.8239082945,41982.2253458993
"pi_41.1",1.00046754360633,11136.8482115462,41674.8497450368
"pi_42.1",1.00018438248216,25432.3591871146,26856.0367554225
"pi_43.1",1.00050384787362,5545.05097919722,11776.3391344985
"pi_43.2",1.00073910224196,5069.78785394828,15051.1987837594
"pi_44.1",1.00011161578719,10816.9652559472,15290.9747420188
"pi_45.1",1.00005579772288,54808.9761610632,58677.8926010829
"pi_45.2",1.00025884040612,27733.8846341068,43624.0691034635
"pi_46.1",1.00168775492155,2899.60604037623,7924.7365986203
"pi_47.1",1.00029722253336,25429.1828559755,41770.9020597885
"pi_48.1",1.00026136546406,10365.9044967202,13339.8721741745
"pi_49.1",1.00026812650236,10252.8729724145,10953.5442343865
"pi_50.1",1.00150170930674,3338.56658520613,7952.13506421595
