"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.0000422306876,73689.11404504,132649.626283449
"beta_tilde_0.5",1.00006097993335,37866.7024027157,66177.4394534249
"beta_tilde_1.1",1.00692748155525,10480.6489815694,2168.31202237662
"beta_tilde_2.1",1.00120448542832,2813.46801707737,8602.52383404387
"beta_tilde_3.1",1.00033174936669,69251.9553337367,80960.2808874162
"beta_tilde_3.2",1.00052282174728,35730.0869774921,70559.2196563833
"beta_tilde_4.1",1.00141421243953,3181.65852687792,14079.4691945726
"beta_tilde_5.1",1.00037037898271,19466.7720165857,19869.4428999533
"beta_tilde_6.1",1.00004885574768,163567.020201503,98958.0004785179
"beta_tilde_7.1",1.0000627184928,185260.573731218,137361.20806029
"beta_tilde_7.2",1.00032410989699,41898.4293742427,15559.5000881629
"beta_tilde_7.3",1.00000411281312,198958.35506243,188819.949576201
"beta_tilde_8.1",1.00038793807116,8535.4054454855,26778.7838733145
"beta_tilde_8.2",1.00023447454826,39604.4883898123,84047.4730167913
"beta_tilde_8.3",1.00047533237183,14436.6870214521,49607.7456680024
"beta_tilde_9.1",0.999997029459873,178126.738897921,164499.370454451
"beta_tilde_9.2",1.00014894941169,56140.0136019033,72686.5759245218
"beta_tilde_10.1",1.00007444866182,51518.7206523003,120321.420669458
"beta_tilde_11.1",1.0015324050211,6498.44929808278,4772.05511539566
"beta_tilde_12.1",1.00023815275499,89842.2933420587,94982.3954122791
"beta_tilde_12.2",1.00007724087525,193990.720533612,182465.164557401
"beta_tilde_12.3",1.00021701126503,70908.3788421547,16004.2403654797
"beta_tilde_13.1",1.00006344256909,110786.739995734,68305.8422217746
"beta_tilde_14.1",1.00061674288725,20933.3618122458,12584.8958917149
"beta_tilde_15.1",1.00036187755711,17174.9852505465,13937.7511945854
"beta_tilde_16.1",1.00004219099228,144245.122639322,142494.381873972
"beta_tilde_17.1",1.00015998960614,27142.0191913182,60278.0938741105
"beta_tilde_18.1",1.00034382938725,24302.4865002084,55326.2654565115
"beta_tilde_18.2",1.00006550886996,138461.460168112,147227.46100325
"beta_tilde_19.1",1.00003464892556,60896.4038406475,112337.262934124
"beta_tilde_19.2",1.0001224812873,170589.288051255,158386.434255902
"beta_tilde_20.1",1.00124347358789,2184.80888297173,5836.88903088286
"beta_tilde_21.1",1.00012874463392,79884.5764330826,100320.842901817
"beta_tilde_21.2",1.0000648598588,58026.0352427521,76819.3999758267
"beta_tilde_21.3",1.00025588609813,37149.2281736059,44775.2265230764
"beta_tilde_22.1",1.00221692661378,1862.72851152557,748.116212593958
"beta_tilde_23.1",1.00023728081079,34036.831234312,19559.9501934394
"beta_tilde_24.1",1.00310836718711,2012.479946878,647.034880484935
"beta_tilde_25.1",1.00012200409916,184398.374631565,156074.563511299
"beta_tilde_26.1",1.0010372666952,77824.4333896536,19469.7185761444
"beta_tilde_27.1",1.00026442505896,93178.7272426321,78495.2195460086
"beta_tilde_28.1",1.00024224156199,95246.377359352,54834.8350282455
"beta_tilde_29.1",1.00002718749604,182120.976302395,153091.874271531
"beta_tilde_30.1",1.00014526248925,171961.998438813,99926.1568836705
"beta_tilde_31.1",1.00027635973023,46516.6972521273,25609.1557332501
"beta_tilde_32.1",1.00002087220339,195022.46834919,159436.884375784
"beta_tilde_33.1",1.00014299680128,195528.882012178,162361.186503906
"beta_tilde_34.1",1.00049858519239,41160.3545408554,17679.7166690962
"beta_tilde_35.1",1.00043203197914,7449.98816684819,13972.5896495197
"beta_tilde_36.1",1.00049144176223,12349.5488364095,37033.7230660476
"beta_tilde_37.1",1.00069542775485,7519.66134983467,4989.47733325357
"beta_tilde_38.1",1.0000099230799,196034.525990723,187020.84698546
"beta_tilde_38.2",1.00008070845691,186567.379208904,151968.496209041
"beta_tilde_38.3",1.00000193680085,196820.903166399,189119.414431389
"beta_tilde_39.1",1.00226226211954,13967.7007260766,17052.4901330048
"beta_tilde_40.1",1.00011377113079,173791.937280047,158670.614169847
"beta_tilde_41.1",1.00007145367226,151856.010941803,91186.3550388339
"beta_tilde_42.1",1.00011107183955,190818.544122798,164342.186422637
"beta_tilde_43.1",1.00021165852905,84253.0303554538,62590.9353269681
"beta_tilde_43.2",1.00049130995343,78306.0428641406,72670.2496829827
"beta_tilde_44.1",1.00012681086519,115811.188543555,121752.818307597
"beta_tilde_45.1",1.0000082542646,200803.482387248,185058.450792455
"beta_tilde_45.2",1.0000563837289,196620.207126027,158350.753196386
"beta_tilde_46.1",1.00047735639308,40957.276249371,32884.1063092209
"beta_tilde_47.1",1.00007552587715,173720.761998301,155260.135494201
"beta_tilde_48.1",1.00016985746721,176964.92725131,126920.150590543
"beta_tilde_49.1",1.00005237899824,160746.695153646,116569.665724719
"beta_tilde_50.1",1.00033440816632,20188.3049736503,33646.7090176649
