"variable","rhat","ess_bulk","ess_tail"
"pi_0",1.00000644294263,199148.694805526,199384.593621385
"pi_0.5",1.00015748602717,11772.0855211134,16678.3546778959
"pi_1.1",1.00002791392015,199804.257311639,198210.890577005
"pi_2.1",1.00500745784067,1059.13641721832,3373.70559478817
"pi_3.1",1.00099572002968,5747.62372882535,7554.2901936061
"pi_3.2",1.0007969964791,5094.3188966626,6228.35218517844
"pi_4.1",1.00237195041379,1793.5579243818,4949.31693745488
"pi_5.1",1.00254357565868,662.446443931677,1804.43240609858
"pi_6.1",1.00051700088832,12798.3736358691,35953.5786513872
"pi_7.1",1.00064139003539,21231.2554553322,41418.9818717401
"pi_7.2",1.00020853479999,28390.7417111574,22870.1507210573
"pi_7.3",1.00001590453193,48388.6261591728,57852.9914406518
"pi_8.1",1.00064047574938,3297.21009764094,5559.34466038364
"pi_8.2",1.00060884460123,5054.72580704426,6854.88724107812
"pi_8.3",1.00051407099292,4521.86793804177,7498.08884642454
"pi_9.1",1.00013726800188,31955.6672240363,46320.5369078669
"pi_9.2",1.00035062449823,5667.5835716945,24570.6970444067
"pi_10.1",1.00132017904849,3344.90421542006,5121.71787999818
"pi_11.1",1.00164327754192,1563.63631445112,4057.72718714868
"pi_12.1",1.00014778078651,11392.371495031,42775.8025385409
"pi_12.2",1.00005527638352,61679.8282814204,70744.9512578937
"pi_12.3",1.00058113975906,9077.09653491755,51946.3965170411
"pi_13.1",1.00118386561331,2755.94630557639,5868.93634057366
"pi_14.1",1.00074006253614,7167.4328385756,9670.88701098866
"pi_15.1",1.00132315974696,1569.74748735039,5223.67291293707
"pi_16.1",1.00001619952706,183222.15003223,171281.813529453
"pi_17.1",1.001069963253,4599.63079563197,8595.85952253745
"pi_18.1",1.00081933802103,8091.0965313236,39603.8436955999
"pi_18.2",1.00021061853707,21992.7858912646,42132.3296946298
"pi_19.1",1.00025728858079,12109.8641018929,37821.8664161408
"pi_19.2",1.00006243984279,27971.9381061437,44039.1126787209
"pi_20.1",1.00189374998453,1064.68241318431,2326.68618371331
"pi_21.1",1.00058421294752,10331.1691913904,23043.8090792271
"pi_21.2",1.00065711345823,8816.15111125917,24037.0963945255
"pi_21.3",1.00029189619433,5396.61128382907,26718.9252605377
"pi_22.1",1.0051809118075,546.02051230275,861.212390151931
"pi_23.1",1.00183264924161,1884.03196333014,6035.32371473719
"pi_24.1",1.00557738944457,589.134139715364,1685.47329837921
"pi_25.1",1.00027720459719,20143.9455225459,21317.6297716451
"pi_26.1",1.00234613060838,2647.30517555033,8093.89092838755
"pi_27.1",1.00103943921103,6256.5898696608,20280.4712138371
"pi_28.1",1.0007996845268,3608.79853295884,13331.7133113691
"pi_29.1",1.00007425227179,25808.2483904702,28502.3445115574
"pi_30.1",1.00034517613504,11585.3279483543,38352.7165706987
"pi_31.1",1.0017396653676,2591.53430450852,7872.2684188216
"pi_32.1",1.00028746220807,26866.9810003589,26562.181956028
"pi_33.1",1.0000452979766,23990.9540293904,24085.3053224055
"pi_34.1",1.00204299964036,2166.68576752699,7587.50197396802
"pi_35.1",1.00086260171429,2546.32470442429,10730.2312426114
"pi_36.1",1.00099670860948,3575.97503010867,6006.24899221158
"pi_37.1",1.00162144746305,2721.27505757116,7926.3466277559
"pi_38.1",1.00013342742687,73604.8000327308,77615.9201291736
"pi_38.2",1.00004294995228,24652.4432011495,43972.6075149527
"pi_38.3",1.00001923233991,92517.0386489619,92547.0463952159
"pi_39.1",1.0024575799389,1371.70666693732,6295.85721004795
"pi_40.1",1.00011659347203,59503.8931759423,66736.8360545397
"pi_41.1",1.00018950694045,19578.2460276477,43864.5609676544
"pi_42.1",1.0001125224673,29034.0926839618,30551.7973925937
"pi_43.1",1.00072501343532,5650.09966773875,10746.8959136139
"pi_43.2",1.00125859216059,6530.87722386097,11739.3492302312
"pi_44.1",1.00020612406716,10158.3734941061,11976.6075484933
"pi_45.1",1.00003364313372,51461.7534961204,58313.1949721558
"pi_45.2",1.00010495234948,30137.0052605906,42914.8221541767
"pi_46.1",1.00292697462994,3244.3600710786,8445.57356380551
"pi_47.1",1.00003759028858,32483.8193263341,49645.3249754718
"pi_48.1",1.00035526357553,7638.33041126434,10599.2879350575
"pi_49.1",1.00044434474291,10660.6041301425,10959.2190780123
"pi_50.1",1.00043091980408,3297.74888801178,7766.80377379
