"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.00006293116094,79011.3507118898,143609.041660653
"beta_tilde_0.5",1.00012355534272,36350.9458704436,63205.2176242049
"beta_tilde_1.1",1.00181683328127,10364.9276745778,3687.39232466024
"beta_tilde_2.1",1.00144947756342,2610.87430495802,9020.63426999939
"beta_tilde_3.1",1.00005823071049,78275.0815868253,87273.2268793604
"beta_tilde_3.2",1.00019959420599,37566.0259936469,69065.2069677012
"beta_tilde_4.1",1.00063677448603,3163.83030325168,10849.1816091686
"beta_tilde_5.1",1.00083042886521,26800.6575247333,23555.3663729272
"beta_tilde_6.1",1.00017013803345,164465.061413244,98100.6918927087
"beta_tilde_7.1",1.00002821314656,174060.46716773,136400.676487886
"beta_tilde_7.2",1.00008413403807,39780.8672585342,16141.4461760672
"beta_tilde_7.3",1.00003014629207,196937.704998068,187515.649317042
"beta_tilde_8.1",1.00066031085896,9842.95025581187,25454.0675232315
"beta_tilde_8.2",1.00005565461806,42920.2885860609,81791.2597721325
"beta_tilde_8.3",1.00035223379037,11824.5273029858,50556.9927544346
"beta_tilde_9.1",1.00002128923112,177640.476418446,156727.959306709
"beta_tilde_9.2",1.00027733941642,54959.3056261905,72388.7013504884
"beta_tilde_10.1",1.00008390477998,46880.82181849,140898.74215611
"beta_tilde_11.1",1.00111923820584,8502.55683152001,4841.18688339714
"beta_tilde_12.1",1.00034346950037,101189.315192636,91869.8162161515
"beta_tilde_12.2",1.00004425387863,194903.611353015,183992.781240443
"beta_tilde_12.3",1.00030844728981,71473.4450183502,16408.8083414031
"beta_tilde_13.1",1.00042972652175,101865.704432062,58095.638167006
"beta_tilde_14.1",1.0004171642008,20329.6884251667,13741.5486778974
"beta_tilde_15.1",1.00104107924379,12025.1981642587,7769.17547540433
"beta_tilde_16.1",1.00006116835042,134668.341601885,105342.955746632
"beta_tilde_17.1",1.00024498697292,24017.8782190766,60483.0145451188
"beta_tilde_18.1",1.0003992417819,20347.7403237937,53466.2798508365
"beta_tilde_18.2",1.00003690297246,130655.98602244,146604.874712243
"beta_tilde_19.1",1.00011520009385,52722.4795548308,107591.874073676
"beta_tilde_19.2",1.00004663168026,172145.509873438,159030.135847322
"beta_tilde_20.1",1.00259732516883,2845.06613259764,7203.84146871557
"beta_tilde_21.1",1.00008295001693,77867.6287667827,112138.53963306
"beta_tilde_21.2",1.00003889236838,63525.4911441174,88686.200505363
"beta_tilde_21.3",1.00024837836128,34921.0111557924,43764.7445227969
"beta_tilde_22.1",1.00296962000951,2450.57237641601,1492.32418281893
"beta_tilde_23.1",1.00037095455744,70299.0902301496,29598.4867510782
"beta_tilde_24.1",1.004706955656,1897.6945093368,891.789338172837
"beta_tilde_25.1",1.00018362276037,183973.540591128,150718.758029063
"beta_tilde_26.1",1.0005754112806,86915.3355693213,23204.9295321468
"beta_tilde_27.1",1.00027298189874,97987.8556884282,78950.261499362
"beta_tilde_28.1",1.00057403494751,92281.0773356156,42853.9473993335
"beta_tilde_29.1",1.00001185082869,194759.61442409,162899.692055781
"beta_tilde_30.1",1.00021661200209,183580.399926856,95319.6179391196
"beta_tilde_31.1",1.00072923550721,57764.6303309474,30758.7186926167
"beta_tilde_32.1",1.00008999585266,191270.289182799,148278.262837423
"beta_tilde_33.1",1.0000259622936,194396.025316186,163721.108911244
"beta_tilde_34.1",1.00093129515576,30452.834763022,16935.3639621078
"beta_tilde_35.1",1.00064946141571,9654.37399409238,19219.7553353354
"beta_tilde_36.1",1.00055479044153,6174.07795125256,14721.931795281
"beta_tilde_37.1",1.00014300486217,8258.38570009502,5225.59867110444
"beta_tilde_38.1",1.00003311890386,197603.164782787,185406.368977757
"beta_tilde_38.2",1.00002374321878,181109.91808104,157159.188936201
"beta_tilde_38.3",1.0000325533491,198669.055440876,186744.389152627
"beta_tilde_39.1",1.00140294841303,13771.8305399169,19140.2217664082
"beta_tilde_40.1",1.00003411857213,187810.556900427,157899.216181217
"beta_tilde_41.1",1.00015657823113,143170.262347709,74219.2649528892
"beta_tilde_42.1",1.00003255617867,190123.268162299,158313.45375782
"beta_tilde_43.1",1.00031666946933,95152.0523468446,68805.4833677483
"beta_tilde_43.2",1.00020252088807,81661.5506145183,74177.2847480719
"beta_tilde_44.1",1.00007033420846,127177.80542908,121172.535919777
"beta_tilde_45.1",0.999994298634908,200300.467132463,184639.100929973
"beta_tilde_45.2",1.00003161781165,183484.564686136,154489.893153164
"beta_tilde_46.1",1.00060133347674,43865.5053755646,33998.0910290219
"beta_tilde_47.1",1.00005398576467,174051.14912764,160852.649825724
"beta_tilde_48.1",1.00007744477796,186763.259672584,141784.768466652
"beta_tilde_49.1",1.00011006195503,161136.64559003,125099.134210732
"beta_tilde_50.1",1.00038317652448,24296.2974395329,35697.9001529345
