"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.00016592537566,45587.3112394898,91487.908846749
"beta_tilde_0.5",1.00003086911572,36601.9780939694,73858.0917864119
"beta_tilde_1.1",1.00093432411293,4198.7282501139,24979.1797157427
"beta_tilde_2.1",1.00184778401301,2286.67651499781,5878.94040191343
"beta_tilde_3.1",1.00008677320274,50107.737980093,77805.0111516788
"beta_tilde_3.2",1.00444258580285,1825.91121830812,11114.5056510077
"beta_tilde_4.1",1.00076801876562,4280.20235100944,19066.1281844158
"beta_tilde_5.1",1.00158227946307,13045.1053943917,5154.26368285766
"beta_tilde_6.1",1.00028023284292,146629.897831072,60824.0613706052
"beta_tilde_7.1",1.00004909070861,182056.595318382,143550.168090077
"beta_tilde_7.2",1.0000788306506,49593.0827347831,23892.6943389044
"beta_tilde_7.3",1.00002266065325,195642.202186568,177376.8297573
"beta_tilde_8.1",1.00122125694982,7053.12807322464,21707.9776152972
"beta_tilde_8.2",1.00028018982119,32222.8551508981,66169.5776206842
"beta_tilde_8.3",1.0035130681503,1678.53761074094,7296.81885424809
"beta_tilde_9.1",1.00008992403812,186011.040181614,167721.804933625
"beta_tilde_9.2",1.00053730538418,25595.6878748237,27728.6957537495
"beta_tilde_10.1",1.00013136535888,37970.1390185458,50256.7939022212
"beta_tilde_11.1",1.00090469386154,4271.50471762885,3702.52128084661
"beta_tilde_12.1",1.00008343819909,109772.478375876,93100.456909335
"beta_tilde_12.2",1.00000283988713,198177.996832376,187354.333062428
"beta_tilde_12.3",1.00007542225481,99529.533299459,56621.404757175
"beta_tilde_13.1",1.00058307431121,62855.8863119454,24631.4175807303
"beta_tilde_14.1",1.00025470113172,13137.3068591858,8681.64959540303
"beta_tilde_15.1",1.00093745851784,22349.4588565873,12737.5001915625
"beta_tilde_16.1",1.00001167241356,142075.276925115,141646.224568703
"beta_tilde_17.1",1.00150421478593,3526.09286462778,17415.7759997291
"beta_tilde_18.1",1.00020041886021,15205.8406947055,50085.8691652219
"beta_tilde_18.2",1.0000850200857,115076.927313234,140717.019791744
"beta_tilde_19.1",1.00023684258682,25583.7990161553,83630.416995215
"beta_tilde_19.2",1.00002763873444,172872.630875595,163756.825245907
"beta_tilde_20.1",1.00058031942579,2110.2718772123,5964.80121852899
"beta_tilde_21.1",1.00009517918406,50775.4430672751,94198.3387762908
"beta_tilde_21.2",1.00009607644744,56119.8882644699,81928.1064319857
"beta_tilde_21.3",1.00030630462311,24791.9829209328,35093.0562027436
"beta_tilde_22.1",1.00124204791853,1822.47489405313,1292.61820617593
"beta_tilde_23.1",1.00057168405304,28455.860732057,17126.2857736533
"beta_tilde_24.1",1.00130161360869,1720.22465662814,1885.28202556029
"beta_tilde_25.1",1.00003548116474,191846.229883826,151023.407502556
"beta_tilde_26.1",1.00071589480045,87269.518442352,24552.4797332778
"beta_tilde_27.1",1.00008099867114,79845.855088571,58576.382100109
"beta_tilde_28.1",1.00011879068367,70706.882995527,37691.835090554
"beta_tilde_29.1",1.00007632141602,192167.285103227,155512.373230679
"beta_tilde_30.1",1.00001945067817,196866.772753455,155913.897778595
"beta_tilde_31.1",1.00039780352649,49955.4068560078,24681.153036851
"beta_tilde_32.1",1.00007845704417,189999.562905424,161855.565392337
"beta_tilde_33.1",1.00005926446986,195428.548599467,162286.868157324
"beta_tilde_34.1",1.00033095973321,37540.9452168846,13728.3284712316
"beta_tilde_35.1",1.00171826435585,5892.64554223246,14125.9611697853
"beta_tilde_36.1",1.00054478185226,4882.47185502158,9681.51448921185
"beta_tilde_37.1",1.00090960661306,2967.70980494066,4169.99417915604
"beta_tilde_38.1",1.00003745518189,196789.790467085,188147.222739481
"beta_tilde_38.2",1.00002253225945,180242.514805585,146614.722309544
"beta_tilde_38.3",1.00002219621969,198974.684998177,193231.427914109
"beta_tilde_39.1",1.00066794502298,12939.2027171601,15432.6212321263
"beta_tilde_40.1",1.00003316971862,198322.964557138,185713.735316205
"beta_tilde_41.1",1.00002538523867,175865.682116862,129002.585441578
"beta_tilde_42.1",1.00007107754058,184906.19493651,164341.428434027
"beta_tilde_43.1",1.00017983931625,94612.9179749793,69486.9136762972
"beta_tilde_43.2",1.00016171763081,65711.2284423631,69994.2367005145
"beta_tilde_44.1",1.00007224647167,98943.5237817578,106602.180512249
"beta_tilde_45.1",1.00004491915919,196621.048460001,187094.834910723
"beta_tilde_45.2",1.00012300743113,183562.137283505,148711.038589569
"beta_tilde_46.1",1.0009875172779,41642.8963868932,29673.1082295156
"beta_tilde_47.1",1.00006914159719,182348.40430006,162237.330406031
"beta_tilde_48.1",1.00019818106025,171631.694259578,107481.534457101
"beta_tilde_49.1",1.00032008094342,168576.386511309,129491.381900445
"beta_tilde_50.1",1.00061149287151,19835.8797569845,29491.8573030417
