"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.00005548477997,79452.840479911,137254.691198578
"beta_tilde_0.5",1.00003818091546,37379.3929767969,63288.0166041966
"beta_tilde_1.1",1.00301904027728,12697.9355103468,4855.47145489693
"beta_tilde_2.1",1.0008039516192,3146.18775176944,10016.1640549278
"beta_tilde_3.1",1.00033044327249,79808.7489451674,88179.5680674726
"beta_tilde_3.2",1.00047883442884,36866.7551575279,68620.674340557
"beta_tilde_4.1",1.00077692478646,3467.15365308818,10881.1106121237
"beta_tilde_5.1",1.00071711129283,26555.8193153183,26809.8027102903
"beta_tilde_6.1",1.00040329730002,167442.028180543,92041.821620618
"beta_tilde_7.1",1.00006981155738,164327.528611,138150.233192557
"beta_tilde_7.2",1.00006563868357,41695.627707797,18564.7227478379
"beta_tilde_7.3",1.00002428087219,197775.344624671,180194.714840013
"beta_tilde_8.1",1.00040367465254,10387.7915996452,30515.9829147186
"beta_tilde_8.2",1.00020775365405,47790.1354937972,75991.4888974687
"beta_tilde_8.3",1.00022000127014,12580.7591368456,49675.8049795657
"beta_tilde_9.1",1.00007924919909,171604.479177221,160866.688649767
"beta_tilde_9.2",1.00019875970446,55076.1204225532,68339.9381895352
"beta_tilde_10.1",1.00006697700307,45308.7087440041,146218.464132253
"beta_tilde_11.1",1.00073072045082,8986.31880506493,5126.11309910024
"beta_tilde_12.1",1.00004095061637,101574.899690478,96442.8006035145
"beta_tilde_12.2",1.0000086579073,194899.83937805,183303.824328247
"beta_tilde_12.3",1.0000909683675,73058.5699259038,15751.7274806075
"beta_tilde_13.1",1.00075321006615,128585.543199389,90338.0565599203
"beta_tilde_14.1",1.00020441707908,21446.7282111802,17183.4148044746
"beta_tilde_15.1",1.00193004201667,14165.144537794,8721.66402753475
"beta_tilde_16.1",1.00001594468015,146074.906866207,165909.507535322
"beta_tilde_17.1",1.00027034455218,25643.4832224626,62823.7890211178
"beta_tilde_18.1",1.00024107116168,21054.1587751807,51629.083769675
"beta_tilde_18.2",1.00007805119489,124597.232170747,140911.48011589
"beta_tilde_19.1",1.00014821233004,53145.756784126,116263.605123764
"beta_tilde_19.2",1.00001116959475,164942.302196593,158156.971605873
"beta_tilde_20.1",1.00214756019127,2517.95831911276,6231.43247166572
"beta_tilde_21.1",1.00003408540645,80063.4144419264,109054.057056944
"beta_tilde_21.2",1.00015457167193,57559.4159064159,85614.3002035171
"beta_tilde_21.3",1.00048935473693,37924.438328439,43749.7674689892
"beta_tilde_22.1",1.00369500293237,2230.63522546296,1084.66617936057
"beta_tilde_23.1",1.00120486979006,58283.1537098799,25975.9931814511
"beta_tilde_24.1",1.00327420288847,2217.67595420736,757.259695723928
"beta_tilde_25.1",1.00000293077213,186323.940851496,150803.248649746
"beta_tilde_26.1",1.0007027202741,81425.3648320153,23677.1172479566
"beta_tilde_27.1",1.00060474152977,103082.682355206,83793.822394522
"beta_tilde_28.1",1.00016113686821,94373.6683744231,42336.8994743565
"beta_tilde_29.1",1.00003440284238,187905.763373053,156416.643743928
"beta_tilde_30.1",1.00010878768221,161130.442679255,91785.548653747
"beta_tilde_31.1",1.00040786083277,51091.2542327535,27464.2216489214
"beta_tilde_32.1",1.00011952239062,197202.69707405,154615.619623176
"beta_tilde_33.1",1.00011515006686,191895.808751346,156038.56257612
"beta_tilde_34.1",1.00060420857147,37098.9603338051,16206.9511000021
"beta_tilde_35.1",1.00065413276355,9578.88692754816,18345.1614295927
"beta_tilde_36.1",1.00070663784594,8860.02877777971,22129.8957148008
"beta_tilde_37.1",1.00068984080434,7775.77391739328,5410.10191344058
"beta_tilde_38.1",1.00001589711319,199063.156674153,192777.98243337
"beta_tilde_38.2",1.00004610138138,182140.298689798,158593.745633384
"beta_tilde_38.3",1.00002447688987,197583.591095137,188207.51001949
"beta_tilde_39.1",1.00164759703179,18181.9371681575,23656.1844142486
"beta_tilde_40.1",1.00010563217311,186479.210803479,154560.852415129
"beta_tilde_41.1",1.0000733694753,142508.822457373,75991.4415228287
"beta_tilde_42.1",1.00006559886206,192087.980931715,161321.765532748
"beta_tilde_43.1",1.0004643176575,92326.7482039091,70821.7660746269
"beta_tilde_43.2",1.00021365334609,88787.7321450628,78682.7836574428
"beta_tilde_44.1",1.00012814469354,109057.381475907,118935.712433598
"beta_tilde_45.1",1.00000136463754,195393.924951976,180759.815623833
"beta_tilde_45.2",1.00000490711639,190793.297920199,154210.01178658
"beta_tilde_46.1",1.00036730856428,43767.8286391526,30127.126997398
"beta_tilde_47.1",1.00001694799334,175212.802591443,154972.778876345
"beta_tilde_48.1",1.00007092458342,179943.26040932,133970.943357243
"beta_tilde_49.1",1.00016263426249,169783.332695247,125297.964062348
"beta_tilde_50.1",1.00051455319534,25528.9458904535,41464.5837877284
