"variable","rhat","ess_bulk","ess_tail"
"pi_0",1.00000540789912,197095.469908361,199055.558217518
"pi_0.5",1.00058133156005,11352.9156035789,16915.7475971055
"pi_1.1",1.0000033151023,200183.971391145,201157.243080818
"pi_2.1",1.00304276938425,1028.67510253032,3350.95220158958
"pi_3.1",1.0005926381051,5408.47165353324,7920.71801604365
"pi_3.2",1.00188700094752,3102.78774098067,7120.06993750232
"pi_4.1",1.00436953024792,2130.15204055289,5645.84459627494
"pi_5.1",1.00230342979804,703.745474478516,2411.41193806612
"pi_6.1",1.00032680625872,10028.996860035,47635.9732732598
"pi_7.1",1.0000615332051,21324.5447888378,41224.5675422911
"pi_7.2",1.00000384864974,61284.9946057924,49495.0422611069
"pi_7.3",1.00005048386124,50022.4290516955,59549.3561335322
"pi_8.1",1.00087847167237,2969.73356227192,5265.134746603
"pi_8.2",1.00143441253186,4883.29280895583,6921.90229903209
"pi_8.3",1.00115459849689,3152.50139718916,6767.51041412859
"pi_9.1",1.00012407895233,32903.493658554,47371.8568091757
"pi_9.2",1.00004370118205,5780.95574146103,29514.9875572976
"pi_10.1",1.00043943569793,2989.57460676691,4919.02098851514
"pi_11.1",1.00232892702984,1241.12919715266,2483.81655331438
"pi_12.1",1.00025207976386,12939.3760837335,42546.1189982112
"pi_12.2",1.00005323496621,60503.0994467887,68762.7928637384
"pi_12.3",1.00024639464728,9276.08295183625,49161.8007161886
"pi_13.1",1.00122720705926,2267.00967649967,5284.81831604449
"pi_14.1",1.00088006257156,5267.51096136277,6991.11471887876
"pi_15.1",1.00138035081422,1375.1891555343,4577.50194004833
"pi_16.1",1.00000867524016,186713.728862278,185180.889241276
"pi_17.1",1.0011753881983,3552.95810669692,9978.40443877847
"pi_18.1",1.00100268625124,7499.51715261346,38222.877045733
"pi_18.2",1.00007760633095,19421.0856390633,36977.849579014
"pi_19.1",1.00032584893872,11838.8376467969,38228.9612998405
"pi_19.2",1.00018381157652,28271.1792891642,43738.9217987037
"pi_20.1",1.00404572423074,1233.9773674227,2864.33715942075
"pi_21.1",1.00009369756747,9175.95497338936,22651.0041594546
"pi_21.2",1.00030353054785,9176.41819081408,24329.1949384869
"pi_21.3",1.00055363348971,4968.48906171695,24483.923728338
"pi_22.1",1.00649591469555,387.27004710942,752.843616282629
"pi_23.1",1.00175684208215,1625.95397154924,7033.02899508923
"pi_24.1",1.00534997183517,441.268413477083,1674.12609742753
"pi_25.1",1.00017760855555,18946.5175796838,20188.4861405225
"pi_26.1",1.00070549546859,2783.44185968131,8594.10668283434
"pi_27.1",1.00085226229896,5082.43936996342,23610.2180830834
"pi_28.1",1.00077310614241,3625.61877774358,13335.4916999411
"pi_29.1",1.00009518229254,25573.2217345262,30182.7215376024
"pi_30.1",1.00012435561394,27030.1669901426,43624.3835158101
"pi_31.1",1.00067086829848,2775.5760444948,8455.27166338382
"pi_32.1",1.00014382157276,28149.4933191834,27966.4734215079
"pi_33.1",1.00044939311856,24101.3224451483,23907.2524889841
"pi_34.1",1.00209780666322,1898.81687047958,8406.17112200867
"pi_35.1",1.00121387379059,2392.71966648264,8747.68860898398
"pi_36.1",1.0014066552264,2667.99690631957,6397.80422462707
"pi_37.1",1.00184939673187,2562.4826876395,5622.26205114643
"pi_38.1",1.00012470696925,72151.2680858281,75202.1061757533
"pi_38.2",1.00031626325447,25233.761233358,43718.8820800644
"pi_38.3",1.00003156671333,86910.9467173144,88951.0029145582
"pi_39.1",1.00170157519856,1720.21125774586,6212.30390992961
"pi_40.1",1.0000339273167,60960.9357891594,69040.0092815408
"pi_41.1",1.00005113556589,18346.1822659941,41967.7631823191
"pi_42.1",1.00009298920948,23686.411688911,24425.4058367785
"pi_43.1",1.00069333784631,5240.61323582698,11950.0110764858
"pi_43.2",1.00032739028209,5484.42846415017,12055.5189396887
"pi_44.1",1.00024034607222,10181.5942727301,13098.1661132207
"pi_45.1",1.00003328280756,61509.8930959142,65270.0866159158
"pi_45.2",1.00031780048144,21130.3845944674,38713.9913261861
"pi_46.1",1.00063964769986,2932.85415388296,7377.46704906555
"pi_47.1",1.00011125323484,32128.2606150822,48280.6860689824
"pi_48.1",1.00058668525021,7604.70829705916,10818.5281439009
"pi_49.1",1.00008014919555,11498.5777109772,11765.3902331591
"pi_50.1",1.00078233469903,3807.41667410489,9011.96774860534
