"variable","rhat","ess_bulk","ess_tail"
"beta_tilde_0",1.00012398634835,72409.7013571305,126352.506693283
"beta_tilde_0.5",1.00010426331822,39651.5685126767,73298.1788405662
"beta_tilde_1.1",1.00444786297395,11019.9379455546,3218.80273709414
"beta_tilde_2.1",1.00291434859724,2877.14334238309,9623.88874513539
"beta_tilde_3.1",1.00019836572713,70662.4621391472,83840.4882300058
"beta_tilde_3.2",1.00101576980095,33048.2167437391,67966.7160616848
"beta_tilde_4.1",1.00108704806704,3994.03699288461,16474.6038128526
"beta_tilde_5.1",1.00078153114565,22877.3498720622,21783.2473387188
"beta_tilde_6.1",1.00016785833721,166937.71968564,96642.9650527448
"beta_tilde_7.1",1.00008896050278,171682.895843255,134871.667934713
"beta_tilde_7.2",1.00027943343911,37730.4265893833,14191.2812198671
"beta_tilde_7.3",1.00002417960633,194083.819115794,182506.675789229
"beta_tilde_8.1",1.00075478965104,9008.48677821353,22698.3393114025
"beta_tilde_8.2",1.00003116698116,90491.4513468259,167342.940006131
"beta_tilde_8.3",1.00065644706297,14399.4581916838,47614.672197347
"beta_tilde_9.1",1.00005952134004,177586.96653552,163596.003063922
"beta_tilde_9.2",1.00035434440014,40149.0337996513,45427.3218176694
"beta_tilde_10.1",1.00048861827964,31518.2528742709,29601.6801658253
"beta_tilde_11.1",1.00126633842292,4296.84712634092,4675.45976346395
"beta_tilde_12.1",1.00017494263182,92133.7747085859,89439.8360171039
"beta_tilde_12.2",1.0000611497414,195681.312660681,182508.286762202
"beta_tilde_12.3",1.00007098655484,71320.8814849703,16947.6190127149
"beta_tilde_13.1",1.00023823160696,81022.2666023166,49865.2120051474
"beta_tilde_14.1",1.00029909986359,25298.8873574069,14037.2585848151
"beta_tilde_15.1",1.000723424789,17258.3973269256,15376.8915989823
"beta_tilde_16.1",1.00005764957006,145900.485077803,134662.209721746
"beta_tilde_17.1",1.00007092363331,26177.4211106046,55904.8923084485
"beta_tilde_18.1",1.00018941934941,27088.9798405357,59751.5399467424
"beta_tilde_18.2",1.00003268646943,136822.780124699,151410.812653474
"beta_tilde_19.1",1.00006366881874,64373.9070185038,120391.452481533
"beta_tilde_19.2",1.000028856671,173721.074554449,162545.74561304
"beta_tilde_20.1",1.00228710697385,3094.89789174275,6653.57927731372
"beta_tilde_21.1",1.00003525092951,76555.6725528761,105041.48878673
"beta_tilde_21.2",1.00013696068923,57036.9015344858,79905.3027954988
"beta_tilde_21.3",1.00014995859201,39914.846033646,44204.2036512397
"beta_tilde_22.1",1.00280271994411,1706.94179599863,873.941536300344
"beta_tilde_23.1",1.00139762808007,38270.5891727629,17039.499864118
"beta_tilde_24.1",1.00357762550326,1656.05121316692,1079.12966671556
"beta_tilde_25.1",1.00007442003649,185508.110732979,145914.513881517
"beta_tilde_26.1",1.00075474206459,75635.8568526448,18377.2540256321
"beta_tilde_27.1",1.0001862613485,92134.0024001061,83435.0428331927
"beta_tilde_28.1",1.00037400683066,94552.9497954759,44049.7492375634
"beta_tilde_29.1",1.00004938870128,186639.702012678,153900.350363522
"beta_tilde_30.1",1.00022079613425,171662.098238693,93957.6482391169
"beta_tilde_31.1",1.00055237957237,47720.551264641,25909.0448909388
"beta_tilde_32.1",1.00003787742653,190425.702575722,163190.738759815
"beta_tilde_33.1",1.00003440768754,193217.826504116,163892.72075304
"beta_tilde_34.1",1.00076519551994,46843.2298870061,17593.8652527668
"beta_tilde_35.1",1.00099647185766,9301.6138457243,17927.1839149975
"beta_tilde_36.1",1.00037446743545,8515.96973385295,23867.6770352561
"beta_tilde_37.1",1.00092708671379,8212.70779574735,6346.03323529095
"beta_tilde_38.1",1.00000852491631,196613.943534914,188302.243950771
"beta_tilde_38.2",1.00006075225033,186612.638315164,152102.965029982
"beta_tilde_38.3",1.00001069481555,199659.71035766,192667.362653731
"beta_tilde_39.1",1.00044267980276,14746.4664255932,21092.5014943676
"beta_tilde_40.1",1.00001263971239,187076.683527709,141346.632372464
"beta_tilde_41.1",1.00016299713847,168282.109508631,109015.250883132
"beta_tilde_42.1",1.0000810855756,188876.996795612,168849.797644501
"beta_tilde_43.1",1.00037906486118,105133.1687172,69569.1421731776
"beta_tilde_43.2",1.00047754709608,67262.9239447235,50649.2902156106
"beta_tilde_44.1",1.00007796851427,116482.54759623,117614.065682893
"beta_tilde_45.1",1.00002079585303,198372.155115391,183978.554061142
"beta_tilde_45.2",1.00009996250096,195335.937279415,159704.883540544
"beta_tilde_46.1",1.00035037392733,40275.6728105734,30674.3488194324
"beta_tilde_47.1",1.00008791662734,169931.900190694,160168.560417726
"beta_tilde_48.1",1.00011828793346,189175.844082847,136503.221300373
"beta_tilde_49.1",1.00019697088721,164245.044365819,119790.353345423
"beta_tilde_50.1",1.00026779201856,25462.9921834861,37680.5883853338
