"variable","rhat","ess_bulk","ess_tail"
"pi_0",1.00000395167846,199078.243523009,200399.917930303
"pi_0.5",1.00045823717779,10913.8893462402,15975.1179956425
"pi_1.1",1.00504898617914,636.574594596789,2553.56051803219
"pi_2.1",1.00088894375399,1886.93027058351,4614.91963150238
"pi_3.1",1.00030827988469,4882.96751437088,6430.34117796611
"pi_3.2",1.00102881110057,4947.9194233437,7064.82616110787
"pi_4.1",1.00253526841121,2082.35667947326,5939.79008848976
"pi_5.1",1.0048000995422,1577.84257268315,2303.88833866605
"pi_6.1",1.0008393207903,11498.5581924688,38567.3295634301
"pi_7.1",1.00001968672956,20702.7153416413,40541.5640993645
"pi_7.2",1.00002925148513,28920.5021872773,24042.120985064
"pi_7.3",1.00012725261441,52678.6240692271,58533.4410526275
"pi_8.1",1.00205396289345,2105.01218989016,3972.02462027626
"pi_8.2",0.999997241205704,199510.433805241,198825.887516046
"pi_8.3",1.00204217228036,3043.00844283531,5810.53279006694
"pi_9.1",1.00017061411235,31592.3039174623,46282.3375431177
"pi_9.2",1.00019227065415,7051.61309351536,35595.1771896196
"pi_10.1",1.0021070131051,1772.1677699523,4244.87074313805
"pi_11.1",1.00120926257356,1960.7365920891,3831.24338121916
"pi_12.1",1.0001659742291,13242.5858842676,40376.3969000106
"pi_12.2",1.00004082382416,61652.2943186948,66797.9563368007
"pi_12.3",1.00075199784659,7631.04116373028,17580.8551635042
"pi_13.1",1.00068257700616,3936.71211965045,6206.78682259435
"pi_14.1",1.00038680138626,6871.54485539449,9042.19153669217
"pi_15.1",1.00114689063235,1676.95224350297,3787.7210552549
"pi_16.1",1.00003270690061,186062.6647897,174590.505444183
"pi_17.1",1.00034930601909,4993.98480738971,9322.12608306779
"pi_18.1",1.00052356985252,8296.88058496068,32562.2584529217
"pi_18.2",1.0002730037439,18949.8986985439,38732.1762437334
"pi_19.1",1.00011212810134,13518.5960918013,37810.2688283177
"pi_19.2",1.0000550239486,26899.4041011649,43188.4026345368
"pi_20.1",1.00115132066766,1270.56327929073,2947.24957870634
"pi_21.1",1.00093630488767,10289.9598282036,24131.93022124
"pi_21.2",1.00064345901462,8855.69877036651,24285.170461752
"pi_21.3",1.00061997773408,5557.48606611568,24262.1741460697
"pi_22.1",1.0018228646079,967.23124346261,1384.06932038325
"pi_23.1",1.00112380975019,1832.80483499764,9360.21511945662
"pi_24.1",1.00511642738387,871.62784085424,1570.45886686503
"pi_25.1",1.00021764530697,22011.0084267325,21685.6215385217
"pi_26.1",1.00067638041597,2354.05773735252,9923.64521192741
"pi_27.1",1.00108976079241,7083.38306096684,20884.282459349
"pi_28.1",1.00069156790985,4598.24448121298,10840.086434118
"pi_29.1",1.00011590250519,25236.4218068988,27927.4658223653
"pi_30.1",1.00086490359342,10058.2432841078,41979.0770463825
"pi_31.1",1.00063716184504,3113.4151399183,10201.1406444408
"pi_32.1",1.00013276688135,28440.1063964085,28499.5893327395
"pi_33.1",1.00012813080103,24969.7101733916,27812.3721523364
"pi_34.1",1.00406678880959,2397.06923180435,7891.23199997486
"pi_35.1",1.00224107724596,2033.32384868847,9501.942953304
"pi_36.1",1.00168965962219,3328.9749809357,6553.6831542694
"pi_37.1",1.00121389430961,2916.76022148268,6105.66205435591
"pi_38.1",0.999999664631189,74873.0234510553,80463.3725413942
"pi_38.2",1.00003713032947,24940.7256467073,42777.4725987202
"pi_38.3",1.00001513806468,91695.3333476379,91940.2616676649
"pi_39.1",1.00333566811966,2072.97866828358,4118.89312274305
"pi_40.1",1.00041520942547,23308.6485334841,40527.9970366869
"pi_41.1",1.00037972548272,12694.7558763504,41392.0100584353
"pi_42.1",1.00014352387665,25200.0948287756,27207.0002001612
"pi_43.1",1.00066824485658,4962.20200296224,11577.4085843054
"pi_43.2",1.00007351182703,5655.58160370435,13011.8094450848
"pi_44.1",1.00021506025218,12531.5455682183,14332.622819151
"pi_45.1",1.00000429753705,67651.7906090968,70056.3989114508
"pi_45.2",1.00002969911624,60646.0295604965,65299.5039958968
"pi_46.1",1.0003826566316,3100.09877593255,8118.26358910689
"pi_47.1",1.00004623148845,27944.7485571064,43719.7616186561
"pi_48.1",1.00026707984747,16182.373313592,18259.8355834028
"pi_49.1",1.00026057347683,10325.7733549957,11364.1625243411
"pi_50.1",1.00115268677439,3544.93361997847,8126.23418317532
