"variable","rhat","ess_bulk","ess_tail"
"pi_0",0.99999362138878,200874.03542235,198343.074292915
"pi_0.5",1.00061376879015,12120.1793356295,16422.1348438406
"pi_1.1",1.00926832344744,443.149789381046,1799.14064505762
"pi_2.1",1.00443368869927,1382.66631652294,3496.74338204279
"pi_3.1",1.0009283637368,6024.52485792912,7840.25153935486
"pi_3.2",1.00266018919629,3806.00738982814,5406.48003806653
"pi_4.1",1.0005605530015,2145.606071536,4773.48951425067
"pi_5.1",1.00146745339497,1300.06463236297,2156.07902970943
"pi_6.1",1.00047165968898,10258.1741244184,32363.7077127869
"pi_7.1",1.00019639449191,19485.296312248,40776.9975446016
"pi_7.2",1.00025421315867,17005.5129135203,14437.2784184943
"pi_7.3",1.00002033985992,50534.5044900262,59711.4085917545
"pi_8.1",1.00314542360217,1928.9212116744,3317.48025974245
"pi_8.2",0.999993908503136,199441.500749911,197023.236910837
"pi_8.3",1.0017905022565,3391.09514708823,5864.12027271317
"pi_9.1",1.00018900068583,29702.5240513226,46409.7726898675
"pi_9.2",1.00066336379138,6892.9804321883,39332.8270311957
"pi_10.1",1.00100545308257,2131.30299403761,4490.03715643766
"pi_11.1",1.00537988923497,2036.60150595645,3739.54126891516
"pi_12.1",1.00026749833102,10103.2327602033,35862.1087511888
"pi_12.2",1.00011380011068,56881.3667329366,66018.111252277
"pi_12.3",1.00010272412724,7670.22682596729,18042.5952984466
"pi_13.1",1.00041728516924,4025.12913485133,6876.0278410574
"pi_14.1",1.00046920809653,8046.610979882,11342.3802706695
"pi_15.1",1.00202606652109,1756.38373819181,4145.08551346968
"pi_16.1",0.999997042589509,163270.371997381,159956.412788615
"pi_17.1",1.00032542103148,4434.83071805639,9487.95766739247
"pi_18.1",1.00063581382223,8154.07078725415,36545.3129567601
"pi_18.2",1.00009779006152,21323.4612377745,39459.1960378619
"pi_19.1",1.00050994624297,13850.0573570169,38092.1439815098
"pi_19.2",1.00006861455333,29764.3180423178,45857.233508265
"pi_20.1",1.00531349264986,1140.06987707762,2985.77649809487
"pi_21.1",1.00038713349314,11153.6906625082,24481.478626014
"pi_21.2",1.00047983682703,8361.23153139732,22483.2727273279
"pi_21.3",1.00043230235627,6023.63645444826,26343.4064140676
"pi_22.1",1.00852589369802,434.045799227919,638.685932660512
"pi_23.1",1.00327217412679,1809.65716819355,7721.72007986375
"pi_24.1",1.0085488020345,471.152495136741,1390.15854174025
"pi_25.1",1.00020000437663,20574.4837030205,21771.7311212259
"pi_26.1",1.00146979290285,2699.99994054832,9379.02754843383
"pi_27.1",1.00037536830212,8479.33660808949,23741.1687246103
"pi_28.1",1.00081034639605,4691.9247862155,10935.6475544383
"pi_29.1",1.00006880229548,24473.9148398911,27912.7538565633
"pi_30.1",1.00029389701956,12405.5225047771,38943.1652806472
"pi_31.1",1.00121563410151,2703.2988477928,7928.41758261261
"pi_32.1",1.00009329383211,26074.885079685,25295.3831628417
"pi_33.1",1.00015473305081,23749.826804878,22693.4897766128
"pi_34.1",1.0013551745387,2148.36226505338,6898.76151753062
"pi_35.1",1.0029242661193,2395.90733645296,10802.1065811074
"pi_36.1",1.00065614921868,2902.34405344906,5571.93124121339
"pi_37.1",1.00059822509653,2840.8206274528,6133.48607287439
"pi_38.1",1.00010150403831,72060.4659292886,74722.9697796756
"pi_38.2",1.00012538804942,26452.8519355486,42567.049430638
"pi_38.3",1.00004194170752,94486.8121377152,94846.1166009159
"pi_39.1",1.00168618865142,1593.43901829362,3487.47997591296
"pi_40.1",1.00004678416668,19829.6874899165,37608.1084614218
"pi_41.1",1.00039001949406,15157.7769268734,42461.0542123529
"pi_42.1",1.00019563644563,27192.1903894443,29954.6124135563
"pi_43.1",1.00094566589654,5819.33330866715,12872.1722654798
"pi_43.2",1.00118281316855,4153.62074099119,12195.734132556
"pi_44.1",1.00014304894545,11659.9004590207,15093.1006327103
"pi_45.1",1.00014159439952,57883.5133831414,64927.7692770902
"pi_45.2",1.00014116697404,29034.3760670029,41820.0681275974
"pi_46.1",1.00076332473438,3532.18795515695,8968.72322531562
"pi_47.1",1.00040149752261,25264.8743740489,39156.2029935865
"pi_48.1",1.0003417557313,12646.9991489727,14105.4863172276
"pi_49.1",1.00057863135849,9943.6034584169,9436.65103140727
"pi_50.1",1.00047131757778,3489.2896694058,7870.09024008848
