"variable","rhat","ess_bulk","ess_tail"
"pi_0",1.00000108301237,199006.326989968,198775.979298037
"pi_0.5",1.00042422808793,11667.4419185412,16557.7509037154
"pi_1.1",1.00001376350773,199282.294667034,198706.229591737
"pi_2.1",1.00166864040538,852.531451498979,2278.75562003979
"pi_3.1",1.00059647728317,6258.25197662103,7828.26011144817
"pi_3.2",1.00044516030398,4986.98919641457,5991.9581458684
"pi_4.1",1.00313042163261,2045.33041206823,5609.44203320084
"pi_5.1",1.00162622890627,1065.46081108859,2251.7682171004
"pi_6.1",1.00035063645636,14751.8842788686,38689.989822155
"pi_7.1",1.00032605791598,19721.86895245,39097.503449011
"pi_7.2",1.00014836057728,24026.5763645437,20583.7611691748
"pi_7.3",1.00000575796017,52099.5668645267,62109.5300872234
"pi_8.1",1.00104734324403,2393.28914680542,4719.61345572961
"pi_8.2",1.00028126391529,5765.46726623488,8667.54589885627
"pi_8.3",1.00077987168371,3614.82032375948,6990.49187023185
"pi_9.1",1.00002575370781,35396.637231223,51966.9251526033
"pi_9.2",1.00039062195885,5497.6169024607,26549.570926274
"pi_10.1",1.00068242132862,3032.42217602192,4660.83763500574
"pi_11.1",1.00463782444566,1371.69442698471,4040.83590083201
"pi_12.1",1.00051695143162,10984.7652685648,37024.8460704137
"pi_12.2",1.00008175712324,58557.7323172818,63299.3043539935
"pi_12.3",1.00031998087493,8484.29567934184,18519.6919912598
"pi_13.1",1.0028924765627,1727.83476529744,5667.54090615895
"pi_14.1",1.00053322967535,6691.15155527644,8577.58776533249
"pi_15.1",1.00724647569631,1196.51670728167,4237.44632344224
"pi_16.1",1.00001297615361,158764.373377723,153566.384730455
"pi_17.1",1.00101226445897,5048.12179745611,9968.04766308496
"pi_18.1",1.00147470848829,7137.57244895764,35588.9360504829
"pi_18.2",1.00012493657582,20802.4258503739,37991.8648159916
"pi_19.1",1.00017264405015,12400.4069259169,34940.888956276
"pi_19.2",1.00014343659039,30602.998426558,47589.1175580282
"pi_20.1",1.00350441158072,1070.06726870524,2784.12821780621
"pi_21.1",1.00039329821647,10818.4518467024,25094.3797138954
"pi_21.2",1.00110990209616,7732.47459251325,23339.9243432872
"pi_21.3",1.00037506523611,5189.32850215462,24856.0162974605
"pi_22.1",1.00750904237165,569.390564277363,837.999769035709
"pi_23.1",1.00098455040259,1797.42396503879,6366.88675400717
"pi_24.1",1.00880047351396,545.60702517335,1470.96964015385
"pi_25.1",1.00046640941668,21518.0026093206,23227.1633531875
"pi_26.1",1.00157371084949,2753.60652002822,8968.67953666877
"pi_27.1",1.00034078977063,7401.12186226421,19885.7155543261
"pi_28.1",1.00117526218072,4059.2514846157,10594.0448503803
"pi_29.1",1.00014611138197,23998.2694751175,29084.8552272085
"pi_30.1",1.00021394213739,11608.7810256438,40530.7518535401
"pi_31.1",1.00194719427851,2782.68254830713,8584.58970288372
"pi_32.1",1.00020612128219,25967.6238009925,26035.2967383105
"pi_33.1",1.00008212214754,22731.1540383125,22760.7582867479
"pi_34.1",1.00153358592531,2248.4991282965,7737.30785556219
"pi_35.1",1.00159415573344,2142.65981510624,10392.8036716441
"pi_36.1",1.00123017002477,3457.85705700986,6514.98605735166
"pi_37.1",1.00056182036583,2750.65598734009,9175.94063306849
"pi_38.1",1.00002634736419,76385.0057676583,75376.2174913853
"pi_38.2",1.00030013473046,26712.6908078891,43363.923737124
"pi_38.3",1.00004966118066,95761.432147824,96929.6316704827
"pi_39.1",1.00153509841614,2019.7690737312,5224.21594557239
"pi_40.1",1.00011974820112,54857.7758401502,64530.5169738977
"pi_41.1",1.00008045480982,19126.5322741351,45544.8117033262
"pi_42.1",1.00004544002535,31627.0741900864,33747.0229341319
"pi_43.1",1.00059727914545,5557.77925992315,11177.7781375834
"pi_43.2",1.00030026905496,6832.8290253427,12224.2245972985
"pi_44.1",1.00031260422459,11951.066991866,15746.4262877617
"pi_45.1",1.00005134583939,54516.8535477209,60807.9435138511
"pi_45.2",1.00004282844009,32405.3904048569,46456.1327692027
"pi_46.1",1.00108100737718,3148.57304537459,8878.67169483427
"pi_47.1",1.00018051278337,32111.8596274822,48269.3564928782
"pi_48.1",1.00040688523925,9372.91256999328,12327.1129376739
"pi_49.1",1.00001446630586,11821.7529967694,12220.909777213
"pi_50.1",1.00112811068245,3640.02080195059,8231.05787704989
