"variable","rhat","ess_bulk","ess_tail"
"pi_0",0.999991815060766,190000.582107712,199457.325487616
"pi_0.5",1.00014527692174,11840.5758612783,17229.1569443958
"pi_1.1",1.00623651370506,554.453088781369,1872.73152490634
"pi_2.1",1.00246956954409,1526.87453869544,4233.4828395738
"pi_3.1",1.00085897701185,5888.85276871294,7684.80937754887
"pi_3.2",1.00092659873679,4718.167152427,6247.53810352526
"pi_4.1",1.00165886840634,1801.32502185675,5103.79235063233
"pi_5.1",1.00196456316477,1826.08582795773,3046.05041609613
"pi_6.1",1.00063848645928,11919.4771898337,38040.6412776692
"pi_7.1",1.00021403285628,20476.3365246124,39882.1927125961
"pi_7.2",1.00011541599116,24973.745872025,20810.8949591181
"pi_7.3",1.00004140118711,50563.3978093263,59927.7427350574
"pi_8.1",1.00120078517756,3398.10939433582,5675.89548619693
"pi_8.2",1.0005709901223,5627.27836811257,7529.19012711943
"pi_8.3",1.00087049255857,3802.81801751062,7756.9569947295
"pi_9.1",1.00013650630954,28589.2786236543,45267.3979503137
"pi_9.2",1.0003693743716,8580.91180017506,34954.3082318194
"pi_10.1",0.999998538574112,200285.57150165,200139.573376496
"pi_11.1",1.00199572958571,1967.13861727806,4268.18834709105
"pi_12.1",1.00025246420392,11466.416598,40232.0851452608
"pi_12.2",1.00001366835102,58282.3767376587,64566.5139272061
"pi_12.3",1.00014822829321,7388.04176954608,17541.118823215
"pi_13.1",1.00153833842876,6377.25388675814,8118.35972972947
"pi_14.1",1.00036062083213,8661.68368233165,12783.5062929989
"pi_15.1",1.00409384236882,1270.4051996892,3862.45929237912
"pi_16.1",1.0000042404496,175955.349122283,173932.667202581
"pi_17.1",1.00084298488948,4919.09709508568,9419.40110300431
"pi_18.1",1.00090215536724,7225.14553557704,36128.104083564
"pi_18.2",1.00016005933913,20572.772791227,37345.1890002611
"pi_19.1",1.00054962100878,12416.3992173641,39448.7287786908
"pi_19.2",1.00000552985401,28812.5655772506,46294.53868979
"pi_20.1",1.00637695353787,1055.02839231186,3134.13621898998
"pi_21.1",1.00027065754587,11311.0788836738,23396.6789998508
"pi_21.2",1.00052730032111,8299.03777268352,22860.0876765923
"pi_21.3",1.00140568706932,5792.86096119036,25176.9643631164
"pi_22.1",1.01230221429526,658.329621539685,830.514036015105
"pi_23.1",1.0018631252655,2512.43282128852,7747.05451479424
"pi_24.1",1.00896993154104,591.28997602418,1318.06870946045
"pi_25.1",1.00009211480186,22219.875039428,23700.3324098061
"pi_26.1",1.0015664152873,2843.20333705904,9194.35553741743
"pi_27.1",1.00122015988754,6891.18484861685,19681.6747817585
"pi_28.1",1.00046026422253,4211.78490429759,11779.628976562
"pi_29.1",1.00011860642198,21567.9610045926,25719.1133023968
"pi_30.1",1.00013740812666,11545.9349185729,36967.8798349054
"pi_31.1",1.00109197264425,2620.15939766413,7108.48421998901
"pi_32.1",1.00026201391739,24778.7536216976,24652.7963555521
"pi_33.1",1.00038353934825,22975.9893387088,24160.7786560043
"pi_34.1",1.00131305219634,2084.50263561965,6591.56258163629
"pi_35.1",1.00110512163791,2837.74556819846,11149.52745193
"pi_36.1",1.00202716310836,3275.79326332965,5172.6606368146
"pi_37.1",1.00161137683589,2470.31186309843,5356.91991015799
"pi_38.1",1.00002788841288,72636.2085542716,80999.2602589602
"pi_38.2",1.00017296120634,26957.1147118537,42742.8411146348
"pi_38.3",0.999998676442999,93589.4124108476,92533.5514812563
"pi_39.1",1.00558279596093,1816.24929106239,4255.49574917492
"pi_40.1",1.00021142612494,26105.6992770948,46362.1540405131
"pi_41.1",1.00023431229398,11539.0235149913,47193.5950901435
"pi_42.1",1.00012254047621,27173.8029052851,28090.285080334
"pi_43.1",1.00085233217816,5496.14832957279,12105.7362850706
"pi_43.2",1.00081253118664,6129.55900985756,11392.4626558099
"pi_44.1",1.00052144338485,11030.2856490057,14609.9702735077
"pi_45.1",1.00002765249048,56371.1311599234,63973.79397136
"pi_45.2",1.00003394023517,28955.06246544,43136.3002107429
"pi_46.1",1.00093077663374,3379.55458697307,7992.33120129305
"pi_47.1",1.00010600423939,26423.1036335154,42312.3156531573
"pi_48.1",1.00015868103026,11180.7346747512,11369.2951354829
"pi_49.1",1.00031416708035,11098.4613636851,11279.422168251
"pi_50.1",1.00078413477358,4052.90010139712,8755.58810932059
