"cancer","cov_id","beta_mean","beta_sd","beta_q025","beta_q500","beta_q975","pip"
"LGG","12.3",-0.276238509750086,0.166217559461067,-0.553255929188842,-0.304200579265454,0.00918618159528131,0.82391
"LGG","34.1",-0.00674713936569977,0.0399140943041183,-0.123672459626743,-0.00106018566315581,0.0208999358755284,0.064465
"LGG","38.1",-0.00286305010403062,0.0344296729744229,-0.0917241683299406,-0.00051092120723097,0.0344283724701054,0.09086
"LGG","38.2",-0.011060663090378,0.0490350385842853,-0.178167169463502,-0.00156739799736578,0.0238525045255419,0.119285
"LGG","38.3",0.00240930937904245,0.0270162370194761,-0.0252755975339691,0.00058008804388271,0.0650730946519408,0.07502
"LGG","50.1",-0.000701829458701333,0.0244712036253739,-0.026887392149328,-9.61778831771049e-05,0.0237022389172771,0.047745
"LIHC","0",6.77198508421462,0.122268195711025,6.53298938936316,6.77171154824266,7.01313259012112,1
"LIHC","0.5",-0.0759077178435767,0.111789147228108,-0.317195930205489,-0.0540700440679601,0.119714050631346,0.778305
"LIHC","1.1",0.272333339215073,0.22196883178747,-0.0131549783968862,0.302768994529272,0.665759613771968,0.689375
"LIHC","2.1",-0.000681384844365189,0.0247129221318123,-0.022691421046856,-0.000229425736077135,0.0211756233334627,0.02586
"LIHC","3.1",-0.0293989877983729,0.121722703349072,-0.420550702732674,-0.00222575456936615,0.0185181814642299,0.081175
"LIHC","3.2",0.00324231096409955,0.0342045405417853,-0.0202444279352894,0.000506856786084098,0.0256648076305812,0.027995
"LIHC","4.1",-0.0347614216763122,0.0978625766842161,-0.367955747785886,-0.00338458605929048,0.0175902719593404,0.12728
"LIHC","5.1",-0.00203630598146683,0.0338681076162608,-0.034162440170644,-0.000240999343120643,0.0231341120424925,0.047175
"LIHC","8.1",-0.00266163543756466,0.0251260352223189,-0.0229442340635433,-0.00079056524400084,0.0192634038896283,0.016425
"LIHC","8.2",0.000987503086503434,0.0183608891369587,-0.0197783476084929,0.000363549606573613,0.0213802835732703,0.01245
"LIHC","8.3",-0.00299745288757816,0.0259468432961058,-0.0235785666435829,-0.000868205792304951,0.0190090155799758,0.01785
"LIHC","10.1",-0.142586712141902,0.192407792635546,-0.553057285338565,-0.0111851757034382,0.0155029668578888,0.393605
"LIHC","11.1",0.21555005278522,0.223545548636059,-0.0605113072294731,0.198489259845791,0.646366304144057,0.66189
"LIHC","17.1",-0.0261998806030643,0.07622821727714,-0.287130938472102,-0.00301361472689207,0.018990721418875,0.142775
"LIHC","20.1",0.00168552534953773,0.0408976012812517,-0.0725587511356949,0.000317397452352564,0.101482080644554,0.107275
"LIHC","22.1",-0.00346924067872697,0.107806644806619,-0.228869461226937,-0.00167942521150933,0.22744619514993,0.19261
"LIHC","34.1",0.0219978657677237,0.0788394593869536,-0.0207695619728661,0.00213544056353647,0.301523539711969,0.11915
"LIHC","35.1",0.065868431295717,0.141320103046364,-0.0525379539251827,0.00485307729400164,0.457965225639559,0.308175
"LIHC","50.1",-0.00907867431242017,0.0513522783750964,-0.180276685727919,-0.00106470972284236,0.0219988766461274,0.0767
"LUAD","0",7.39185690158307,0.0940977109743634,7.20906315589429,7.39146154705054,7.57774374631101,1
"LUAD","0.5",-0.213476760881474,0.096617764778806,-0.396952332138171,-0.215982984298517,-0.00351488736814576,0.968455
"LUAD","1.1",0.112961420962771,0.135185428066826,-0.0151868077440955,0.0182685876199827,0.39813538261328,0.481335
"LUAD","2.1",0.00182005971702019,0.0196129753548897,-0.0196450075895463,0.000690309003851099,0.0233253792662408,0.022105
"LUAD","3.1",0.00633432533400149,0.0338459513388036,-0.0183776430807617,0.00176366500167339,0.086269360301597,0.03496
"LUAD","3.2",0.00686488670518882,0.0354519569134904,-0.0183271549774261,0.00182366137702426,0.101516997472637,0.036915
"LUAD","4.1",0.00258048974074249,0.0203594118078665,-0.0190919227070507,0.00110245603085931,0.0239400653923698,0.0204
"LUAD","5.1",-0.0211170378550664,0.0686022958104126,-0.26573350384205,-0.0026657480885837,0.0184847280877815,0.10946
"LUAD","8.1",-0.00144888632426802,0.0158193440860831,-0.0215553474591418,-0.000805010450386213,0.019155033742953,0.011015
"LUAD","8.2",0.0012791836877616,0.0150751098163837,-0.0191835579523667,0.000688537328720308,0.0214993658196276,0.010605
"LUAD","8.3",0.00077152272687801,0.0139025617746547,-0.0194701621398563,0.000459275847440557,0.0208795557164453,0.009145
"LUAD","10.1",0.000613474001775823,0.018568078538828,-0.0207549441575024,0.000318680113471392,0.021791810798586,0.02216
"LUAD","15.1",-0.108865449262109,0.141574167105875,-0.413731728885025,-0.0129049867195717,0.0149441833905725,0.418795
"LUAD","20.1",-0.00875408855778587,0.0435105872236025,-0.153700004810963,-0.00134105229990116,0.0247856219274414,0.11292
"LUAD","24.1",0.00818109548819582,0.0398913427280098,-0.0195520574001753,0.00175719664158337,0.140514584029236,0.063535
"LUAD","31.1",-0.00338567100750919,0.027282885322611,-0.0670857976456771,-0.000902107773376291,0.0220835741664903,0.06243
"LUAD","32.1",0.0160192186963198,0.0583021879818463,-0.0214806409700513,0.00231901113419727,0.217571731426296,0.126395
"LUAD","34.1",-0.0298660616151604,0.0729856503716543,-0.262367767973817,-0.00427638419260374,0.0174653958538144,0.168225
"LUAD","41.1",0.0713588437532205,0.112384622604293,-0.0171665795303318,0.00876704161078892,0.349707853509979,0.35666
"LUAD","42.1",-0.00164765838895551,0.0193001630068897,-0.022776356961144,-0.000637627952455945,0.0196762518668298,0.02017
"LUSC","0",7.29655801028013,0.0992903720658919,7.10379876420165,7.29620889054405,7.49279503337058,1
"LUSC","0.5",-0.22521844957635,0.102474729615204,-0.420459195992964,-0.228475865802108,-0.00343994720726566,0.96899
"LUSC","1.1",0.00601367284357411,0.0429319141711473,-0.043240780758063,0.000755177426544381,0.138385898149295,0.119175
"LUSC","2.1",-0.0178890466646812,0.0593439549741033,-0.236644656210899,-0.00317708890676537,0.0172929065067757,0.08744
"LUSC","3.1",-0.00041319970077721,0.0244859490184533,-0.0208979460480464,0.000192104056206861,0.0210502969458283,0.017425
"LUSC","3.2",-0.0125715343494443,0.050642379197068,-0.204764990562197,-0.00252426865187449,0.0177402922788332,0.059235
"LUSC","4.1",-0.00455630331054305,0.027750559489311,-0.031660135397447,-0.00143166413087663,0.018712588696564,0.029805
"LUSC","5.1",-0.00403376424870468,0.0287991780921243,-0.0567083396829864,-0.000953357544959177,0.0201811957241552,0.04285
"LUSC","8.1",0.00265461663477745,0.0196346017134495,-0.0184704484120889,0.00127429945639553,0.0230387033033111,0.014455
"LUSC","8.2",-0.0029993904810676,0.0215677307261816,-0.0237271224924472,-0.00132733574240842,0.0184555706989009,0.01648
"LUSC","8.3",0.000787756161902115,0.0143690401782088,-0.0194772014827396,0.000431024711270902,0.0207358815063146,0.009375
"LUSC","10.1",0.00432832360181488,0.0277056005791728,-0.0192195897940025,0.00126498241047623,0.0395225357145659,0.035065
"LUSC","13.1",-0.0319835506790286,0.0857824255986913,-0.310200087814672,-0.00372571561026389,0.0180738715840612,0.15345
"LUSC","15.1",0.00359676860760683,0.0360770789111334,-0.0245736875953142,0.00081894071669413,0.0967149407771199,0.073165
"LUSC","20.1",-0.0214290792091712,0.0637474212942805,-0.235743408346049,-0.00296093988252393,0.0202990278728542,0.15801
"LUSC","24.1",0.0133269168887171,0.0540050910916271,-0.01891391252933,0.00214716042049287,0.202518896018014,0.08002
"LUSC","26.1",-0.00224251226671969,0.0339639589810901,-0.0825709159744431,-0.000493944022386153,0.0327619521020792,0.08313
"LUSC","31.1",-0.00259647960367088,0.0293696323020406,-0.0676189094772342,-0.000572222430008088,0.0243471823040015,0.06658
"LUSC","32.1",-0.0268314139764676,0.0738044491674236,-0.273433010334125,-0.00342503488272717,0.0188797565145763,0.157635
"LUSC","34.1",-0.00238715961437412,0.0263237068031337,-0.0451485247903104,-0.000552032737120418,0.022232036690569,0.05101
"LUSC","42.1",0.00182965811216376,0.0197792765195662,-0.0195613470599421,0.000751538272869073,0.0229936105800366,0.020565
"LUSC","44.1",-0.000431185612192869,0.0382171069721328,-0.0407678264560102,-0.000371278993112593,0.025778644987679,0.056355
"MESO","0",6.29460915630601,0.178733588337255,5.94486369267468,6.29444880802452,6.64545078072465,1
"MESO","0.5",-0.0366440232443639,0.143244882327593,-0.343894400590542,-0.00936256943729604,0.250899381473103,0.77988
"MESO","1.1",0.0230181094966256,0.0914300295912952,-0.0735362297106655,0.00169434328572034,0.319622543114423,0.185385
"MESO","2.1",-0.00521482738469009,0.0504913260298502,-0.0792674381466026,-0.000682573563515477,0.0215238597289316,0.04406
"MESO","4.1",0.0103242862861052,0.058666059101237,-0.0196054710905802,0.00121280815519891,0.192418488768396,0.047175
"MESO","5.1",-0.0029073245590554,0.0476685601017889,-0.0876905396527327,-0.000197744271151421,0.026355824333315,0.060755
"MESO","8.1",-0.000501599656318796,0.0235250151403655,-0.0210528537091436,-8.29035218555611e-05,0.0204694022513833,0.01371
"MESO","8.2",0.00312460220549619,0.0341208101311415,-0.0198699592179516,0.000553528075301446,0.0233649897004557,0.02021
"MESO","8.3",0.00213732462385441,0.0368433284240473,-0.020484477789906,0.000189174132288305,0.0222359947112433,0.01947
"MESO","10.1",0.00188045058891242,0.0453128034783445,-0.0234919546106804,0.000283340243924347,0.0290331932316831,0.043915
"MESO","20.1",-0.0494988577613087,0.133411889831416,-0.46194498415642,-0.00312719080069588,0.0302447276928789,0.224335
"MESO","22.1",0.0574579839183631,0.147760670876418,-0.0577780085455995,0.00345490471106772,0.506580007103631,0.262915
"MESO","24.1",-0.00563164289238057,0.0717997124888852,-0.172612148332524,-0.000142191197492089,0.0503116834894147,0.07821
"MESO","32.1",0.00229391019781236,0.0835647442714503,-0.174077677218348,0.000364705015314491,0.212505972428852,0.130005
"MESO","34.1",0.0191347811796499,0.0821223750678076,-0.0227611770580469,0.00155313846712093,0.309699356663588,0.108215
"MESO","36.1",0.0182180358514473,0.078122626876374,-0.0205699031389691,0.00148435569099314,0.301612002137808,0.08827
"MESO","39.1",0.00576326344173823,0.0931084419938676,-0.207352698836748,0.000315867163812066,0.260075683054454,0.21226
"MESO","46.1",-0.192720376102192,0.254197759362975,-0.753383764733779,-0.0125587002132078,0.0168224582527367,0.435465
"MESO","49.1",-0.00966557276544448,0.0827788654912999,-0.244693439722279,-0.00043901397459408,0.0572565557628366,0.09441
"MESO","50.1",-0.0371735064385341,0.117629971940638,-0.441739743335955,-0.0022799558439456,0.0206683093323614,0.14102
"OV","0",7.26342916425252,0.101632125431737,7.06424864202911,7.26309696777634,7.46312116453827,1
"OV","0.5",-0.297835070319887,0.103576007869663,-0.497694339199862,-0.299033675535343,-0.0893012999083589,0.99335
"OV","1.1",-0.00558899411718637,0.0403173724796465,-0.1289814960811,-0.0011126495081184,0.0401456197674354,0.11534
"OV","2.1",0.00190266758024949,0.0209369131044209,-0.0200399982034154,0.000596734660814142,0.0238744365627572,0.025205
"OV","3.1",-0.00378506597090971,0.0294889369070701,-0.0271564722838343,-0.00110580077342817,0.0192229331438484,0.027255
"OV","3.2",0.00585118290283799,0.0330249927999537,-0.0185694317627797,0.00159609916869789,0.068078592884369,0.03324
"OV","5.1",-0.0276807638329508,0.0770082235009659,-0.28934826553327,-0.00345673510046007,0.0178679164144247,0.13699
"OV","8.1",-0.0021214230142905,0.0187566390569122,-0.0222438891751515,-0.000963870045311038,0.0188148953816984,0.012945
"OV","8.2",-0.00462872530847685,0.0300423383778071,-0.0271135549463002,-0.0013872048848845,0.0186028829960807,0.02416
"OV","8.3",0.000967084033182173,0.0151398281594606,-0.0195313439061879,0.000531661743958096,0.0210597697711996,0.00984
"OV","10.1",0.0212350398816548,0.0682762546795937,-0.0175929068925901,0.00307279050043102,0.269556842096825,0.098815
"OV","20.1",-0.0115192224766127,0.0485815941650013,-0.179183505079091,-0.00171263330937448,0.0236770995404008,0.124115
"OV","24.1",-0.0180989281659813,0.0628401714728674,-0.239049279176995,-0.00256608051361499,0.018667096272631,0.102325
"OV","29.1",-0.00770426314206236,0.0402045132348739,-0.139632425842658,-0.00136367631337715,0.0213565098725309,0.080715
"OV","33.1",-0.0110802623184477,0.0476219128148325,-0.180140901209589,-0.00181324408720804,0.0201271332413652,0.08667
"OV","34.1",0.00284132960915203,0.0277589151578843,-0.0219624799652389,0.000667795985814212,0.0525941557310442,0.05222
"OV","37.1",0.0211016200397219,0.0644113432671668,-0.0299996947179303,0.00281415904048558,0.226467697007895,0.20605
"OV","46.1",-0.00545754940933556,0.0386425784806857,-0.122392877004854,-0.000917708867643527,0.0243603914917855,0.085775
"OV","49.1",-0.00375927710368371,0.0383910930561084,-0.0948365218202403,-0.000991075921908017,0.022552085032276,0.063875
"PAAD","0",6.66678649715798,0.146254145095774,6.38035693499109,6.66641064173193,6.95539424488312,1
"PAAD","0.5",-0.244542201931438,0.145724029293343,-0.523519380160231,-0.249157443422843,0.0138366808652407,0.94096
"PAAD","1.1",0.0192211005380307,0.076366976193466,-0.052049937718498,0.00173156068843078,0.269157605637493,0.173525
"PAAD","2.1",-0.00988661746164143,0.0516448828601708,-0.179473066777706,-0.00146876838820291,0.019424226778306,0.05206
"PAAD","3.1",0.00264926899936875,0.0335924218307371,-0.0205488258058746,0.000455461196760127,0.0246200544019385,0.027085
"PAAD","3.2",0.00201897271410617,0.0293871033039372,-0.0204034247704441,0.000383473034836844,0.0231175809176945,0.02289
"PAAD","4.1",0.0014415686453821,0.025454388924391,-0.0205353022519241,0.000380100810760377,0.0228884738152108,0.023375
"PAAD","5.1",-0.000203882190267593,0.0353130251073629,-0.0263395556111467,6.26740010469672e-05,0.0254812800071238,0.04775
"PAAD","8.1",0.00345317030722802,0.0360398904757488,-0.0194674212877377,0.000724066472137826,0.0231876761235558,0.018435
"PAAD","8.2",0.00212554777149269,0.0248074843961591,-0.0196828513910643,0.000576389241401349,0.0224167524021465,0.017025
"PAAD","8.3",-0.000490116507894522,0.0194770207236529,-0.0208560331786346,-0.000216026016458042,0.0202278273353178,0.012375
"PAAD","10.1",0.00558256243306195,0.0416732563731931,-0.0204686630555615,0.000820844454408422,0.081539349306787,0.04211
"PAAD","15.1",-0.0820682066101302,0.153826362408351,-0.498984455559374,-0.0059586660929216,0.0178901783262102,0.27492
"PAAD","20.1",0.00299762863015216,0.0548135274890484,-0.0987732170482745,0.000272239915920512,0.144975550960444,0.12132
"PAAD","23.1",-0.0096852858943691,0.0649899543329395,-0.211083336631265,-0.000859468930590585,0.0738171916868769,0.135995
"PAAD","24.1",-0.000375679503872187,0.0374270836381629,-0.0299825990093434,5.62954529232053e-05,0.0270481847598553,0.05344
"PAAD","25.1",0.00591098011854257,0.0482804162179925,-0.0234249714918659,0.000659998540895903,0.135190995405928,0.06742
"PAAD","28.1",0.0095174624281553,0.0544592415645743,-0.0231350874119706,0.0010742950159579,0.186822541555907,0.08533
"PAAD","42.1",-0.0026288177358762,0.0363303242707289,-0.0244487067745427,-0.000310166120978953,0.0209524174050566,0.029345
"PCPG","0",9.94429617898825,0.588094061819216,8.95918185974921,9.8880369672239,11.2519356670528,1
"PCPG","0.5",-0.424048171116384,0.288273280390042,-0.998933512438717,-0.425356827916193,0.0896025735606972,0.952205
"PCPG","1.1",0.103308336874517,0.232746776572035,-0.110336135370976,0.00445038008085629,0.771414207267701,0.31837
"PCPG","2.1",0.470280912167131,0.544145680588779,-0.0160832700509908,0.184762819574329,1.64314915076887,0.51265
"PCPG","4.1",-0.275297332501825,0.495447551130172,-1.61729191705138,-0.0060963155055247,0.0181865807071574,0.300115
"PCPG","5.1",-0.0758376513038439,0.225595745215373,-0.825296320645379,-0.00233073748417131,0.0229655935186534,0.172055
"PCPG","8.1",-0.0141329498050491,0.118364478445246,-0.209961651485701,-0.000433168279265714,0.0215161800059213,0.0435
"PCPG","8.2",0.00130818217262997,0.0763528631617796,-0.0232068002186915,8.94729733658466e-05,0.0247954110320613,0.03532
"PCPG","8.3",0.0149101103838368,0.103559537150278,-0.0207650483845529,0.000550738833149373,0.276369655733504,0.046445
"PCPG","10.1",-0.0311907106220663,0.155570884882231,-0.564073282926775,-0.000975924366710826,0.0233893254613015,0.09314
"PCPG","22.1",0.102903602896006,0.247958269456294,-0.185524809953261,0.00423256202214565,0.802193710872781,0.33308
"PCPG","24.1",-0.0437188351201519,0.198210272194855,-0.704801803095603,-0.00111856192334287,0.101993236341535,0.144415
"PCPG","27.1",0.00988909769582463,0.209315515494707,-0.499889245143639,0.000397918535892546,0.54736872652324,0.29411
"PCPG","34.1",-0.0195199989658166,0.171070878150341,-0.520730140703489,-0.000528008890638404,0.255916767497023,0.14675
"PCPG","35.1",0.123334241768391,0.298660258178934,-0.267344838224167,0.00446599032308421,0.956282507235573,0.363535
"PCPG","39.1",0.0992359129683708,0.281682911402469,-0.294494861167118,0.00347015891065355,0.908839488665721,0.3375
"PRAD","0",10.2248395533959,0.295069491189709,9.69920795880393,10.2061121763196,10.8655915537844,1
"PRAD","0.5",-0.0424186460494981,0.179789114655805,-0.419670880927252,-0.0111871628936909,0.322502755688244,0.81042
"PRAD","1.1",0.0137842012109605,0.126135880712725,-0.255079843285769,0.000735885993675873,0.374237731249099,0.2151
"PRAD","2.1",0.00615748366262517,0.0648153255085897,-0.0233795365356386,0.000309969095607,0.133967835326419,0.0536
"PRAD","3.1",0.0023594220102757,0.0489955409568005,-0.0219268524605257,0.000255484869658863,0.0251999360645233,0.03347
"PRAD","3.2",0.0332572416930517,0.131963466135447,-0.0196936272267267,0.0015064954089368,0.523924161140349,0.08601
"PRAD","5.1",-0.0051165458411317,0.0783256605001746,-0.18573326334688,-0.000142454573597104,0.066965741109265,0.07808
"PRAD","8.1",0.000315660264009641,0.0266738503181448,-0.0206780271541006,6.96566719506578e-05,0.0211761994585339,0.016155
"PRAD","8.2",0.00586593603359079,0.0522931415751572,-0.0200765531578323,0.000547911646175805,0.0271201087634531,0.02792
"PRAD","8.3",0.0102718877942837,0.07356780260914,-0.0197967074261002,0.000783028034545139,0.109134403841366,0.03347
"PRAD","10.1",0.0101334165312496,0.0716385101764649,-0.0221510470264668,0.000620612458739083,0.21089460977355,0.059045
"PRAD","15.1",-0.0287484832717445,0.142752300777874,-0.499839662004556,-0.00110598613794193,0.110975299529193,0.14671
"PRAD","18.1",0.136134245731689,0.284963868987301,-0.191058346597981,0.00583918418066538,0.893891283513071,0.37791
"PRAD","18.2",-0.00806325141655331,0.113744248877845,-0.321859321912146,-0.000354690654316951,0.228677264183972,0.181505
"PRAD","19.1",0.144585272171931,0.302182261816778,-0.229795055228364,0.00608187781823296,0.93717782337151,0.38724
"PRAD","19.2",-0.00140766058166934,0.101559739204955,-0.256565153613467,-0.000166060931052315,0.239243119481995,0.17538
"PRAD","31.1",0.0193181352395085,0.0978668389341575,-0.059348003907703,0.00112281609019994,0.343921376074695,0.132925
"PRAD","36.1",-0.00269036966336177,0.058983835336503,-0.0966762956384841,-3.57936125048449e-05,0.0403281174933698,0.06536
"PRAD","43.1",0.0233857015472063,0.132048038402395,-0.16571585786443,0.00116810693995239,0.438022696704583,0.17177
"PRAD","43.2",0.0317552259264522,0.142337256271859,-0.185995874530496,0.00171028906692339,0.468506607287267,0.226885
"PRAD","50.1",-0.000597440739302064,0.0771368477305459,-0.148664227430999,0.00011345218659553,0.14390323139935,0.090895
"SARC","0",7.71605596677942,0.118575881880517,7.48568564598287,7.71539018264462,7.94944771561169,1
"SARC","0.5",-0.311753797476155,0.122663405283113,-0.547314446496688,-0.314381275160917,-0.0476009651366014,0.9861
"SARC","1.1",0.328924116187163,0.206345455191666,-0.00991838760710772,0.366499040543994,0.672774049886967,0.799285
"SARC","2.1",0.0326378089199793,0.0976313564127657,-0.018470833279131,0.00277109565044091,0.370424894678223,0.12249
"SARC","4.1",0.00255377262199297,0.0240391864052517,-0.0196026278447733,0.000802830361294163,0.023930739935897,0.02234
"SARC","5.1",-0.00291005728975174,0.0303573425110137,-0.036861942227098,-0.000588935582039151,0.0214284297352563,0.04363
"SARC","8.1",-0.0118007975540475,0.0559743886783262,-0.212918468299195,-0.00195602071099528,0.0181439655741422,0.04498
"SARC","8.2",0.0066987884240335,0.0404550418211738,-0.0187037609852441,0.00140017902683694,0.0664582626151419,0.030675
"SARC","8.3",0.00355983486808796,0.028402694067032,-0.0189663551620566,0.00101262505012588,0.0243326578391121,0.01945
"SARC","10.1",-0.0659788018928339,0.13076283430964,-0.427898465708117,-0.00568721707772101,0.0166680593240486,0.228755
"SARC","13.1",0.037927317963023,0.105558541021199,-0.0196256630852163,0.00299927556498224,0.386746694882383,0.15781
"SARC","22.1",0.14242366485924,0.228831297015768,-0.0187470375401499,0.00917791997169628,0.740590237039442,0.391585
"SARC","24.1",-0.107515938269508,0.234355967492301,-0.781056295925956,-0.00368210279695337,0.0199913770752849,0.22531
"SARC","34.1",-0.00770973301146,0.0487775226926817,-0.16335633699387,-0.000940770518427229,0.0231927450605956,0.077565
"SARC","36.1",-0.000965555494828252,0.0277988070724719,-0.0254172474087097,-0.000109375508963895,0.0229256440369629,0.040845
"SARC","39.1",0.109139217477845,0.168306904898433,-0.0203609018123062,0.00912483592400118,0.513606956068213,0.393705
"SARC","46.1",-0.0121841333005988,0.0539146278307558,-0.202193956906231,-0.0015324698084421,0.0224805029078906,0.10578
"SARC","48.1",-0.000504742496235138,0.039001776673436,-0.0382975709496527,1.27646058198293e-05,0.0314073010607483,0.05973
"SARC","49.1",-0.00197216189674432,0.0597983763984293,-0.11093836538172,9.52617220529049e-06,0.0668286152176781,0.076365
"SKCM","0",7.80489728137464,0.0926105315273138,7.62481200754907,7.8046223461846,7.9873130060034,1
"SKCM","0.5",-0.325087062786288,0.0923200905297615,-0.504737490537124,-0.325508128995212,-0.143722513175312,0.9985
"SKCM","1.1",0.201540062676116,0.158644157506625,-0.0118461944017711,0.225523909610363,0.486336287786821,0.699225
"SKCM","2.1",0.0222323467437446,0.0683496199956074,-0.0174224745089012,0.00320463930168639,0.26622966244987,0.10497
"SKCM","3.1",-0.00577506573341689,0.0332953594262748,-0.063661594399602,-0.00150397763313949,0.0185522964259448,0.03264
"SKCM","3.2",-0.00145367479464683,0.0202631776158171,-0.0224622609727182,-0.000533874689683491,0.0200812556971397,0.018665
"SKCM","4.1",-0.00247213434270585,0.0198929027473139,-0.0236624500063917,-0.00100837419466415,0.0189341823336393,0.02019
"SKCM","5.1",-0.0294629151074688,0.0827866577531431,-0.304093256638645,-0.00296034264432745,0.0190426909637444,0.143945
"SKCM","8.1",0.00180385103452455,0.0162842692424833,-0.0188150551211497,0.000997169167424093,0.0220568353665233,0.010975
"SKCM","8.2",0.00689204765233276,0.0340039770825762,-0.0177699593333836,0.0021794047600687,0.0896201639057158,0.03294
"SKCM","8.3",-0.00046956282749785,0.0135533179152095,-0.0206776725585936,-0.000318269618356021,0.0197929868445744,0.009015
"SKCM","10.1",-0.00139579519981555,0.0209626173678954,-0.0233311465217335,-0.000352737962471305,0.0204810570287057,0.02564
"SKCM","15.1",-0.0526530766391036,0.112361401835714,-0.353368402399423,-0.00491144445737069,0.0206896711968285,0.251335
"SKCM","17.1",0.00161637145428594,0.0254464312329867,-0.0240135254461424,0.000387306082579782,0.0404262693630522,0.05865
"SKCM","26.1",0.0899930698320201,0.137353111063582,-0.0175078565736009,0.00885708922659146,0.404242866413373,0.359185
"SKCM","34.1",-0.00586617982818347,0.0324842308502239,-0.10634700511395,-0.00127770599903458,0.0202010508388419,0.06226
"SKCM","37.1",-0.0334780579027287,0.075464491731274,-0.258645718717772,-0.00472632406287733,0.0206931263360601,0.243495
"SKCM","39.1",0.0271396657495278,0.0730089500492924,-0.0250935761575726,0.00334257315270869,0.25492049861109,0.217645
"SKCM","40.1",0.022428375700305,0.081298220907689,-0.0622163681732709,0.00204879410967382,0.280899911525358,0.1865
"SKCM","48.1",-0.0100683420743262,0.0470607078805221,-0.179441467369259,-0.00148737213110346,0.0201276505582843,0.075665
"STAD","0",6.87685824951168,0.0958746384820481,6.69050209783502,6.87630941560529,7.06614989020008,1
"STAD","0.5",-0.257238948113502,0.10042339139216,-0.449439362539897,-0.258847743670069,-0.0416607142588221,0.985785
"STAD","1.1",-0.000237758348212444,0.0377500098983912,-0.0837106099996215,-0.00022892898270803,0.0807446701034643,0.11193
"STAD","2.1",0.000632860791650347,0.0190980729859704,-0.0208008953688782,0.000124209099511425,0.0218980540134033,0.022205
"STAD","3.1",-0.00235200308065717,0.0205101114607342,-0.0237839532026588,-0.000924198284431307,0.0192305329796397,0.020465
"STAD","3.2",-0.000727397512817485,0.0169570818018066,-0.0212820532833682,-0.000370239441588941,0.0201671647884887,0.015495
"STAD","4.1",-0.00354220891704091,0.0240905383183302,-0.0267120157388997,-0.00120302782645936,0.0188507509684616,0.026205
"STAD","5.1",-0.0197445252607366,0.0674132226450629,-0.26076224037307,-0.00254637565937121,0.0186289468052988,0.103365
"STAD","8.1",0.000909062792702598,0.0156190555363708,-0.0195729838493747,0.00048991455017293,0.021046105440185,0.00949
"STAD","8.2",0.000713697769726335,0.0192047280833325,-0.0201996908611684,0.00017922735588211,0.0209433375604372,0.01293
"STAD","8.3",-0.0117894791844887,0.0603826007550751,-0.19946013374283,-0.00182783142433489,0.0183375545663896,0.043155
"STAD","10.1",0.00112754055390154,0.0255931173514826,-0.0213305881141005,0.000432963655634089,0.0236942287171709,0.029955
"STAD","13.1",-0.0237349003767312,0.0711713369471805,-0.2705758894172,-0.00298142892674955,0.0186065655139643,0.12774
"STAD","15.1",0.0155141528792302,0.0572534513102563,-0.0196355755626043,0.00230248693503715,0.216306927198092,0.106435
"STAD","20.1",-0.056543156113646,0.105551989558973,-0.343488530870075,-0.00623276412960045,0.01805501093473,0.283085
"STAD","23.1",-0.0663398034275064,0.118056491907593,-0.373443814704635,-0.00653359256993106,0.0180440543658234,0.295875
"STAD","25.1",-0.0041340755421707,0.0293106296712645,-0.0717846219319457,-0.00102690513444122,0.0205432917340744,0.050155
"STAD","28.1",-0.0196623948554192,0.0650924059265435,-0.251741749788563,-0.00259464998300052,0.0191121607805063,0.115835
"STAD","31.1",0.0118573208331453,0.0468740477511483,-0.0201557424395782,0.00201140161473165,0.178165835986853,0.097665
"STAD","42.1",-0.00298964435126705,0.0230293525662651,-0.0249157400857379,-0.00105964724326475,0.0190573327371224,0.024095
"STAD","43.1",0.0323138639407845,0.0940289837527293,-0.0209002720948769,0.00274769633748567,0.347160106245204,0.16498
"STAD","43.2",-0.0873214928196109,0.137403771703662,-0.436789349503915,-0.00913664070511732,0.0168521063639662,0.361885
"TGCT","0",10.2074582329154,0.392228131054858,9.51013813838194,10.1820645749253,11.0533841962474,1
"TGCT","0.5",0.0649364131193034,0.23326244346402,-0.379322048169744,0.0158130742563711,0.572662648060036,0.83498
"TGCT","1.1",-0.113009173714548,0.241313266640152,-0.802268975894454,-0.00518424411825966,0.0794498256760485,0.327125
"TGCT","2.1",-0.00164156280081689,0.0802703674864625,-0.0847646069408334,-0.000132373175834056,0.0496232596517022,0.06003
"TGCT","3.1",0.00590906584369776,0.12583377786008,-0.0332545666811884,0.000113576691012937,0.151554979537869,0.058865
"TGCT","3.2",0.0246093831687215,0.156593646960514,-0.0223781071849529,0.000675500973038029,0.482970450300641,0.06788
"TGCT","5.1",0.0210164564730772,0.139154155006971,-0.0966282459334465,0.000793050274386316,0.455376769161351,0.111615
"TGCT","8.1",-0.00215353165766798,0.0569926097946866,-0.0232845085766645,-0.000113956589196602,0.0215684341019674,0.027225
"TGCT","8.2",-0.000283820852179417,0.0722359677077037,-0.0232269565173838,3.04989704386273e-05,0.0233130086205534,0.032075
"TGCT","8.3",0.12983577717079,0.336306792458916,-0.0188546941354229,0.00292978270887519,1.21414463931816,0.166305
