"variable","mean","sd","2.5%","50%","97.5%","rhat","ess_bulk","ess_tail"
"sigma2",1.9488906760604,0.0606717379770965,1.83331233946456,1.94764661868822,2.07103556020293,1.00014229676422,12033.0267615583,36045.0993018142
