"cov_id","eta_sq","F_stat","p_val","rank"
20,0.806367957331728,11.1051586465392,0.00317970966231038,1
15,0.736300620583908,7.44585871193472,0.0105664490661056,2
57,0.726731726969896,7.09175364717964,0.0121260032518115,3
