cov_id,hierarchy,granularity,n_cancers_used,eta_obs,eta_perm_median,eta_perm_p95,p_empirical,B
4.1,epithelial_class,2b_6bin,21,0.1040402746308099,0.18037378735898113,0.7005017964732791,0.733,1000
4.1,epithelial_class,2c_10bin,21,0.263217837040487,0.34106740830653615,0.8472208128726608,0.635,1000
4.1,germ_layer,3a_3bin,19,0.1115063473093159,0.08955441759537283,0.27710454714033217,0.42,1000
4.1,germ_layer,3b_mid,19,0.2781771314443943,0.3137137527936279,0.8936521793098822,0.573,1000
4.1,hoadley,5a_4plus_unassigned,18,0.1140191985387879,0.10895833042503597,0.47028602194503605,0.486,1000
4.1,hoadley,5c_iclusters,12,0.9979329877487716,0.9368237172262566,0.9988343978020454,0.095,1000
4.1,sex_composition,4_4bin,22,,,,,0
4.1,tissue_origin,1a_5bin,22,0.2113352050492616,0.16660598249693404,0.37432060653423516,0.298,1000
4.1,tissue_origin,1b_11bin,22,0.2208036728894993,0.30718057076609795,0.7517930277582991,0.817,1000
5.1,epithelial_class,2a_3bin,27,0.003354917015473,0.021140380691714963,0.22541713906563862,0.926,1000
5.1,epithelial_class,2b_6bin,27,0.0936739472588112,0.10255192064381696,0.9133422381957194,0.539,1000
5.1,epithelial_class,2c_10bin,27,0.551523989667316,0.21890094498306661,0.9416242348018616,0.196,1000
5.1,germ_layer,3a_3bin,22,0.0587285476394211,0.06675654349535,0.2802115299502304,0.589,1000
5.1,germ_layer,3b_mid,22,0.2571300535671624,0.19341808074264716,0.9416509818889316,0.389,1000
5.1,hoadley,5a_4plus_unassigned,24,0.2853154894268747,0.08069516318162892,0.4656357911861838,0.228,1000
5.1,hoadley,5c_iclusters,16,0.9837369354405529,0.9907008322514095,0.9991672152861575,0.694,1000
5.1,sex_composition,4_4bin,29,0.2076069137701284,0.024099268932451415,0.45625848120967977,0.158,1000
5.1,tissue_origin,1a_5bin,29,0.0577609089520503,0.1345965764148689,0.3006906666773031,0.851,1000
5.1,tissue_origin,1b_11bin,29,0.2314927078006255,0.30293972342325287,0.9344745236810105,0.86,1000
6.1,epithelial_class,2a_3bin,1,,,,,0
6.1,epithelial_class,2b_6bin,1,,,,,0
6.1,epithelial_class,2c_10bin,1,,,,,0
6.1,hoadley,5a_4plus_unassigned,1,,,,,0
6.1,hoadley,5c_iclusters,1,,,,,0
6.1,sex_composition,4_4bin,1,,,,,0
6.1,tissue_origin,1a_5bin,1,,,,,0
6.1,tissue_origin,1b_11bin,1,,,,,0
7.1,epithelial_class,2a_3bin,1,,,,,0
7.1,epithelial_class,2b_6bin,1,,,,,0
7.1,epithelial_class,2c_10bin,1,,,,,0
7.1,germ_layer,3a_3bin,1,,,,,0
7.1,germ_layer,3b_mid,1,,,,,0
7.1,sex_composition,4_4bin,1,,,,,0
7.1,tissue_origin,1a_5bin,1,,,,,0
7.1,tissue_origin,1b_11bin,1,,,,,0
7.2,epithelial_class,2a_3bin,1,,,,,0
7.2,epithelial_class,2b_6bin,1,,,,,0
7.2,epithelial_class,2c_10bin,1,,,,,0
7.2,germ_layer,3a_3bin,1,,,,,0
7.2,germ_layer,3b_mid,1,,,,,0
7.2,sex_composition,4_4bin,1,,,,,0
7.2,tissue_origin,1a_5bin,1,,,,,0
7.2,tissue_origin,1b_11bin,1,,,,,0
7.3,epithelial_class,2a_3bin,1,,,,,0
7.3,epithelial_class,2b_6bin,1,,,,,0
7.3,epithelial_class,2c_10bin,1,,,,,0
7.3,germ_layer,3a_3bin,1,,,,,0
7.3,germ_layer,3b_mid,1,,,,,0
7.3,sex_composition,4_4bin,1,,,,,0
7.3,tissue_origin,1a_5bin,1,,,,,0
7.3,tissue_origin,1b_11bin,1,,,,,0
8.1,epithelial_class,2a_3bin,26,0.0525671722323436,0.0397651160132505,0.23979921638345472,0.405,1000
8.1,epithelial_class,2b_6bin,26,0.2419702995674374,0.11708676275459888,0.430476906859222,0.179,1000
8.1,epithelial_class,2c_10bin,26,0.3241263742568454,0.25328249714856155,0.7233428779857203,0.32,1000
8.1,germ_layer,3a_3bin,21,0.1351037903454503,0.06409356672536058,0.28287953044925396,0.238,1000
8.1,germ_layer,3b_mid,21,0.284574110332135,0.22967479840147836,0.7235217680574937,0.372,1000
8.1,hoadley,5a_4plus_unassigned,24,0.154324133233202,0.13611554422980687,0.42228750226448153,0.444,1000
8.1,hoadley,5c_iclusters,16,0.8244987364073054,0.920535256216397,0.9983515069835461,0.785,1000
8.1,sex_composition,4_4bin,28,0.0480374917779961,0.0694603963331059,0.5318979616659626,0.666,1000
8.1,tissue_origin,1a_5bin,28,0.1211938997378368,0.130522081402613,0.3182215593500683,0.543,1000
8.1,tissue_origin,1b_11bin,28,0.371010603540843,0.3031757490340624,0.70151089773284,0.308,1000
8.2,epithelial_class,2a_3bin,26,0.8138544909696919,0.02634510022260161,0.29638306021784594,0.008,1000
8.2,epithelial_class,2b_6bin,26,0.1747737378440989,0.09914669512088031,0.46672747897911543,0.23,1000
8.2,epithelial_class,2c_10bin,26,0.3365366458524642,0.21349594269566863,0.8638864867864531,0.273,1000
8.2,germ_layer,3a_3bin,21,0.0978942163315629,0.06518663235497746,0.370320209986693,0.283,1000
8.2,germ_layer,3b_mid,21,0.8839597739191152,0.18321392349788074,0.8769686914875703,0.033,1000
8.2,hoadley,5a_4plus_unassigned,24,0.1062249197117836,0.10642540607154917,0.45268819924764164,0.501,1000
8.2,hoadley,5c_iclusters,16,0.9831634932209274,0.9791624733218991,0.9986607251881112,0.424,1000
8.2,sex_composition,4_4bin,28,0.0288185536326403,0.04154035352209123,0.44803609161887137,0.662,1000
8.2,tissue_origin,1a_5bin,28,0.2510268753391258,0.1392849300803628,0.3263192786858687,0.143,1000
8.2,tissue_origin,1b_11bin,28,0.3162205944126251,0.2986542416503871,0.8475445519809867,0.425,1000
8.3,epithelial_class,2a_3bin,26,0.2192666208608418,0.021833818036731813,0.3446234523057772,0.099,1000
8.3,epithelial_class,2b_6bin,26,0.4075221320773685,0.09797014435435968,0.4957114723595646,0.069,1000
8.3,epithelial_class,2c_10bin,26,0.2395323599368335,0.22021982992831216,0.8907266527765321,0.437,1000
8.3,germ_layer,3a_3bin,21,0.01866584808146,0.07498007353468558,0.2856143772129156,0.834,1000
8.3,germ_layer,3b_mid,21,0.1060829907323639,0.29217518637045803,0.5108628529351823,0.972,1000
8.3,hoadley,5a_4plus_unassigned,24,0.1124015773128293,0.10433631880780685,0.48562124709275234,0.486,1000
8.3,hoadley,5c_iclusters,16,0.8486292331826867,0.8835478282781701,0.9965097942691067,0.677,1000
8.3,sex_composition,4_4bin,28,0.4815913132856735,0.034439485555955676,0.47582322132004956,0.047,1000
8.3,tissue_origin,1a_5bin,28,0.0672686967529047,0.12673099410760758,0.3091373754048021,0.787,1000
8.3,tissue_origin,1b_11bin,28,0.3030037839309198,0.28858580415908874,0.8756970995133703,0.452,1000
9.1,epithelial_class,2a_3bin,1,,,,,0
9.1,epithelial_class,2b_6bin,1,,,,,0
9.1,epithelial_class,2c_10bin,1,,,,,0
9.1,germ_layer,3a_3bin,1,,,,,0
9.1,germ_layer,3b_mid,1,,,,,0
9.1,hoadley,5a_4plus_unassigned,1,,,,,0
9.1,hoadley,5c_iclusters,1,,,,,0
9.1,sex_composition,4_4bin,1,,,,,0
9.1,tissue_origin,1a_5bin,1,,,,,0
9.1,tissue_origin,1b_11bin,1,,,,,0
9.2,epithelial_class,2a_3bin,1,,,,,0
9.2,epithelial_class,2b_6bin,1,,,,,0
9.2,epithelial_class,2c_10bin,1,,,,,0
9.2,germ_layer,3a_3bin,1,,,,,0
9.2,germ_layer,3b_mid,1,,,,,0
9.2,hoadley,5a_4plus_unassigned,1,,,,,0
9.2,hoadley,5c_iclusters,1,,,,,0
9.2,sex_composition,4_4bin,1,,,,,0
9.2,tissue_origin,1a_5bin,1,,,,,0
9.2,tissue_origin,1b_11bin,1,,,,,0
10.1,epithelial_class,2a_3bin,25,0.0432027692207139,0.026478994965507468,0.2990389585220459,0.306,1000
10.1,epithelial_class,2b_6bin,25,0.2000101704799859,0.10347773563032449,0.7184855443754108,0.229,1000
10.1,epithelial_class,2c_10bin,25,0.8996565661009669,0.2525289620998975,0.7880717245295726,0.017,1000
10.1,germ_layer,3a_3bin,21,0.0053794894636973,0.07395850033297728,0.3130628389518029,0.968,1000
10.1,germ_layer,3b_mid,21,0.2169660012364678,0.21954927725250267,0.7823367021512286,0.507,1000
10.1,hoadley,5a_4plus_unassigned,23,0.12870131879885,0.14084754016194595,0.4510728181744371,0.532,1000
10.1,hoadley,5c_iclusters,16,0.97421129860981,0.9644783976592816,0.9984676608378681,0.42,1000
10.1,sex_composition,4_4bin,27,0.0238749641822475,0.03871636299187518,0.7007081947321531,0.731,1000
10.1,tissue_origin,1a_5bin,27,0.1064862807752542,0.13788226871415898,0.3245924592910079,0.676,1000
10.1,tissue_origin,1b_11bin,27,0.2919147206130927,0.3027257223131727,0.779483519056166,0.533,1000
11.1,epithelial_class,2a_3bin,4,,,,,0
11.1,epithelial_class,2b_6bin,4,0.7035548300578612,0.2912594318625311,0.7035548300578613,0.342,1000
11.1,epithelial_class,2c_10bin,4,0.8129136127592795,0.7060321254305832,0.9552704365056461,0.485,1000
11.1,germ_layer,3a_3bin,4,0.7035548300578612,0.2912594318625311,0.7035548300578613,0.313,1000
11.1,germ_layer,3b_mid,4,0.7035548300578612,0.2912594318625311,0.7035548300578613,0.314,1000
11.1,hoadley,5a_4plus_unassigned,4,0.8129136127592796,0.7060321254305832,0.9552704365056461,0.38,1000
11.1,hoadley,5c_iclusters,3,0.5659843652782756,0.5659843652782754,0.8962333381003886,0.329,1000
11.1,sex_composition,4_4bin,4,,,,,0
11.1,tissue_origin,1a_5bin,4,0.7035548300578612,0.2912594318625311,0.7035548300578613,0.328,1000
11.1,tissue_origin,1b_11bin,4,0.7035548300578613,0.2912594318625311,0.7035548300578613,0.086,1000
12.1,epithelial_class,2a_3bin,1,,,,,0
12.1,epithelial_class,2b_6bin,1,,,,,0
12.1,epithelial_class,2c_10bin,1,,,,,0
12.1,germ_layer,3a_3bin,1,,,,,0
12.1,germ_layer,3b_mid,1,,,,,0
12.1,sex_composition,4_4bin,1,,,,,0
12.1,tissue_origin,1a_5bin,1,,,,,0
12.1,tissue_origin,1b_11bin,1,,,,,0
12.2,epithelial_class,2a_3bin,1,,,,,0
12.2,epithelial_class,2b_6bin,1,,,,,0
12.2,epithelial_class,2c_10bin,1,,,,,0
12.2,germ_layer,3a_3bin,1,,,,,0
12.2,germ_layer,3b_mid,1,,,,,0
12.2,sex_composition,4_4bin,1,,,,,0
12.2,tissue_origin,1a_5bin,1,,,,,0
12.2,tissue_origin,1b_11bin,1,,,,,0
12.3,epithelial_class,2a_3bin,1,,,,,0
12.3,epithelial_class,2b_6bin,1,,,,,0
12.3,epithelial_class,2c_10bin,1,,,,,0
12.3,germ_layer,3a_3bin,1,,,,,0
12.3,germ_layer,3b_mid,1,,,,,0
12.3,sex_composition,4_4bin,1,,,,,0
12.3,tissue_origin,1a_5bin,1,,,,,0
12.3,tissue_origin,1b_11bin,1,,,,,0
13.1,epithelial_class,2a_3bin,8,0.2191693061453888,0.18129570871750733,0.2191693061453886,0.04,1000
13.1,epithelial_class,2b_6bin,8,0.3356371215491661,0.4202362267873211,0.7951243395751175,0.667,1000
13.1,epithelial_class,2c_10bin,8,0.3356371215491661,0.41816268659443867,0.7941996361000785,0.651,1000
13.1,germ_layer,3a_3bin,5,0.2880851462568811,0.2275342405183194,0.5734392148311445,0.361,1000
13.1,germ_layer,3b_mid,5,0.702187482636312,0.5778802550939725,0.9207137252838583,0.228,1000
13.1,hoadley,5a_4plus_unassigned,5,0.2992708071037632,0.46360478949607564,0.9988246521729843,0.726,1000
13.1,hoadley,5c_iclusters,2,,,,,0
13.1,sex_composition,4_4bin,8,0.1399455525273769,0.1812957087175073,0.21916930614538863,0.636,1000
13.1,tissue_origin,1a_5bin,8,0.2197807886844482,0.3809053381358607,0.817913747982162,0.794,1000
13.1,tissue_origin,1b_11bin,8,0.4478643990960914,0.5424553055363327,0.9554856660081706,0.73,1000
14.1,epithelial_class,2a_3bin,3,,,,,0
14.1,epithelial_class,2b_6bin,3,,,,,0
14.1,epithelial_class,2c_10bin,3,,,,,0
14.1,germ_layer,3a_3bin,3,,,,,0
14.1,germ_layer,3b_mid,3,,,,,0
14.1,hoadley,5a_4plus_unassigned,3,0.1186669368229221,0.4105972166038553,0.9707358465732229,0.687,1000
14.1,hoadley,5c_iclusters,3,0.118666936822922,0.4105972166038553,0.9707358465732229,1.0,1000
14.1,sex_composition,4_4bin,3,,,,,0
14.1,tissue_origin,1a_5bin,3,,,,,0
14.1,tissue_origin,1b_11bin,3,,,,,0
15.1,epithelial_class,2a_3bin,14,0.1230947225914336,0.0455195991542546,0.3246771872019994,0.208,1000
15.1,epithelial_class,2b_6bin,14,0.3139644676057657,0.22342938508390608,0.7180120985835082,0.339,1000
15.1,epithelial_class,2c_10bin,14,0.3826457677700033,0.3161030734516399,0.7707569205538002,0.382,1000
15.1,germ_layer,3a_3bin,9,0.0984547061782948,0.18501754858635608,0.6905878251842712,0.749,1000
15.1,germ_layer,3b_mid,9,0.0984547061782948,0.16358953181165903,0.6857490141206655,0.696,1000
15.1,hoadley,5a_4plus_unassigned,12,0.4761237475207879,0.23976482384558465,0.6162096034454917,0.157,1000
15.1,hoadley,5c_iclusters,5,1.0,1.0,1.0,0.949,1000
15.1,sex_composition,4_4bin,15,0.1064515777856945,0.16889422320054076,0.6143499965920806,0.72,1000
15.1,tissue_origin,1a_5bin,15,0.1464746561456189,0.18409896057750186,0.5683105058813834,0.623,1000
15.1,tissue_origin,1b_11bin,15,0.4069995303754812,0.46397650940206137,0.8248844251633337,0.632,1000
16.1,epithelial_class,2a_3bin,1,,,,,0
16.1,epithelial_class,2b_6bin,1,,,,,0
16.1,epithelial_class,2c_10bin,1,,,,,0
16.1,germ_layer,3a_3bin,1,,,,,0
16.1,germ_layer,3b_mid,1,,,,,0
16.1,hoadley,5a_4plus_unassigned,1,,,,,0
16.1,hoadley,5c_iclusters,1,,,,,0
16.1,sex_composition,4_4bin,1,,,,,0
16.1,tissue_origin,1a_5bin,1,,,,,0
16.1,tissue_origin,1b_11bin,1,,,,,0
17.1,epithelial_class,2a_3bin,5,0.002641586554334,0.2033350656644682,0.8717732904869486,0.811,1000
17.1,epithelial_class,2b_6bin,5,0.5329368795585316,0.8601650271248142,0.9999814743796352,0.81,1000
17.1,epithelial_class,2c_10bin,5,0.3307168987133763,0.46122036905368724,0.8740516159796153,0.823,1000
17.1,germ_layer,3a_3bin,2,,,,,0
17.1,germ_layer,3b_mid,2,,,,,0
17.1,hoadley,5a_4plus_unassigned,3,,,,,0
17.1,hoadley,5c_iclusters,2,,,,,0
17.1,sex_composition,4_4bin,5,0.3714903782982482,0.29132706738560527,0.3714903782982484,0.12,1000
17.1,tissue_origin,1a_5bin,5,0.4716922291487657,0.8601650271248142,0.9999814743796354,0.888,1000
17.1,tissue_origin,1b_11bin,5,0.4716922291487657,0.8221885457432052,0.9999814743796352,0.908,1000
18.1,epithelial_class,2a_3bin,1,,,,,0
18.1,epithelial_class,2b_6bin,1,,,,,0
18.1,epithelial_class,2c_10bin,1,,,,,0
18.1,hoadley,5a_4plus_unassigned,1,,,,,0
18.1,hoadley,5c_iclusters,1,,,,,0
18.1,sex_composition,4_4bin,1,,,,,0
18.1,tissue_origin,1a_5bin,1,,,,,0
18.1,tissue_origin,1b_11bin,1,,,,,0
18.2,epithelial_class,2a_3bin,1,,,,,0
18.2,epithelial_class,2b_6bin,1,,,,,0
18.2,epithelial_class,2c_10bin,1,,,,,0
18.2,hoadley,5a_4plus_unassigned,1,,,,,0
18.2,hoadley,5c_iclusters,1,,,,,0
18.2,sex_composition,4_4bin,1,,,,,0
18.2,tissue_origin,1a_5bin,1,,,,,0
18.2,tissue_origin,1b_11bin,1,,,,,0
19.1,epithelial_class,2a_3bin,1,,,,,0
19.1,epithelial_class,2b_6bin,1,,,,,0
19.1,epithelial_class,2c_10bin,1,,,,,0
19.1,hoadley,5a_4plus_unassigned,1,,,,,0
19.1,hoadley,5c_iclusters,1,,,,,0
19.1,sex_composition,4_4bin,1,,,,,0
19.1,tissue_origin,1a_5bin,1,,,,,0
19.1,tissue_origin,1b_11bin,1,,,,,0
19.2,epithelial_class,2a_3bin,1,,,,,0
19.2,epithelial_class,2b_6bin,1,,,,,0
19.2,epithelial_class,2c_10bin,1,,,,,0
19.2,hoadley,5a_4plus_unassigned,1,,,,,0
19.2,hoadley,5c_iclusters,1,,,,,0
19.2,sex_composition,4_4bin,1,,,,,0
19.2,tissue_origin,1a_5bin,1,,,,,0
19.2,tissue_origin,1b_11bin,1,,,,,0
20.1,epithelial_class,2a_3bin,18,0.2759554841394969,0.057953524599652056,0.33531556034548565,0.187,1000
20.1,epithelial_class,2b_6bin,18,0.3899006556774128,0.20841700596353413,0.5025848556163206,0.155,1000
20.1,epithelial_class,2c_10bin,18,0.5558349623521222,0.40231994694021933,0.7184773863537519,0.209,1000
20.1,germ_layer,3a_3bin,16,0.0207421185586207,0.031375234872953364,0.25179614586094345,0.575,1000
20.1,germ_layer,3b_mid,16,0.8134336371998994,0.20270125143662077,0.599154409289622,0.013,1000
20.1,hoadley,5a_4plus_unassigned,17,0.1150406007544314,0.21759789225235837,0.5636164871660093,0.812,1000
20.1,hoadley,5c_iclusters,9,0.9728240218443384,0.9527543687073908,0.9997920059178543,0.45,1000
20.1,sex_composition,4_4bin,20,0.0924697664102893,0.06667273877308225,0.33718280661753397,0.378,1000
20.1,tissue_origin,1a_5bin,20,0.2194521427691568,0.17879173869583936,0.4618620223715704,0.376,1000
20.1,tissue_origin,1b_11bin,20,0.5205287612274959,0.34333662169760926,0.6265722419101956,0.159,1000
21.1,epithelial_class,2a_3bin,2,,,,,0
21.1,epithelial_class,2b_6bin,2,,,,,0
21.1,epithelial_class,2c_10bin,2,,,,,0
21.1,hoadley,5a_4plus_unassigned,1,,,,,0
21.1,sex_composition,4_4bin,2,,,,,0
21.1,tissue_origin,1a_5bin,2,,,,,0
21.1,tissue_origin,1b_11bin,2,,,,,0
21.2,epithelial_class,2a_3bin,2,,,,,0
21.2,epithelial_class,2b_6bin,2,,,,,0
21.2,epithelial_class,2c_10bin,2,,,,,0
21.2,hoadley,5a_4plus_unassigned,1,,,,,0
21.2,sex_composition,4_4bin,2,,,,,0
21.2,tissue_origin,1a_5bin,2,,,,,0
21.2,tissue_origin,1b_11bin,2,,,,,0
21.3,epithelial_class,2a_3bin,2,,,,,0
21.3,epithelial_class,2b_6bin,2,,,,,0
21.3,epithelial_class,2c_10bin,2,,,,,0
21.3,hoadley,5a_4plus_unassigned,1,,,,,0
21.3,sex_composition,4_4bin,2,,,,,0
21.3,tissue_origin,1a_5bin,2,,,,,0
21.3,tissue_origin,1b_11bin,2,,,,,0
22.1,epithelial_class,2a_3bin,11,0.0511227255816253,0.1547432333731578,0.5313400606314688,0.834,1000
22.1,epithelial_class,2b_6bin,11,0.2859880698082129,0.16458592092860103,0.5020585056948809,0.321,1000
22.1,epithelial_class,2c_10bin,11,0.8316844671552903,0.5108280120632077,0.8752025528457162,0.084,1000
22.1,germ_layer,3a_3bin,10,0.184408208864983,0.16514772238302658,0.5272884141282,0.409,1000
22.1,germ_layer,3b_mid,10,0.5946635954763213,0.533077916029389,0.950102745335194,0.383,1000
22.1,hoadley,5a_4plus_unassigned,11,0.4351289996717776,0.2627043319487776,0.6370655916564982,0.211,1000
22.1,hoadley,5c_iclusters,9,0.6859906524390176,0.7632392715521213,0.9826388444522431,0.643,1000
22.1,sex_composition,4_4bin,12,0.1437575956610015,0.030482521110656153,0.3791174617786936,0.254,1000
22.1,tissue_origin,1a_5bin,12,0.3582613096897477,0.34797419633299775,0.7073051730675762,0.473,1000
22.1,tissue_origin,1b_11bin,12,0.8449217724310111,0.4603819016671453,0.8373537596646847,0.047,1000
23.1,epithelial_class,2a_3bin,7,0.0513101367314653,0.25721232669695965,0.7056218647252525,0.912,1000
23.1,epithelial_class,2b_6bin,7,0.2683689818179909,0.4985616372604898,0.9325584883353667,0.848,1000
23.1,epithelial_class,2c_10bin,7,0.3222435661697778,0.5304741984591221,0.8945602861010362,0.677,1000
23.1,germ_layer,3a_3bin,6,0.0307233086470163,0.1817768171491714,0.5770100815269678,0.822,1000
23.1,germ_layer,3b_mid,6,0.5775784253405553,0.31900308716061987,0.9003296859574108,0.275,1000
23.1,hoadley,5a_4plus_unassigned,6,0.1358414524424286,0.1358414524424286,0.8440041190081399,0.502,1000
23.1,hoadley,5c_iclusters,2,,,,,0
23.1,sex_composition,4_4bin,7,0.0212393718616224,0.15335974782291525,0.5856537680327352,0.86,1000
23.1,tissue_origin,1a_5bin,7,0.0513101367314653,0.2572123266969597,0.6957320068410007,0.917,1000
23.1,tissue_origin,1b_11bin,7,0.3239075663101806,0.5534227984586315,0.8964059036564593,0.686,1000
24.1,epithelial_class,2a_3bin,17,0.0014020027568165,0.0194927225214008,0.2844062320867215,0.874,1000
24.1,epithelial_class,2b_6bin,17,0.2627407275267159,0.14315943815062693,0.4464064309639155,0.22,1000
24.1,epithelial_class,2c_10bin,17,0.4426445104678512,0.26837334098743293,0.9439096456876521,0.181,1000
24.1,germ_layer,3a_3bin,16,0.1558826161578248,0.08089273011686873,0.9056428911742126,0.125,1000
24.1,germ_layer,3b_mid,16,0.2519997024081853,0.17556888155913547,0.9393697088166816,0.331,1000
24.1,hoadley,5a_4plus_unassigned,17,0.4519096945334052,0.136304477058671,0.9049693875242548,0.148,1000
24.1,hoadley,5c_iclusters,10,0.4617427512993667,0.9599681441770969,0.9969948438991769,0.803,1000
24.1,sex_composition,4_4bin,19,0.0072513458022904,0.023034005730078026,0.45854922516579355,0.844,1000
24.1,tissue_origin,1a_5bin,19,0.1964676849581787,0.1976600381887933,0.4304386372718536,0.503,1000
24.1,tissue_origin,1b_11bin,19,0.4120093059922613,0.37235673132906466,0.91777030021024,0.403,1000
25.1,epithelial_class,2a_3bin,4,,,,,0
25.1,epithelial_class,2b_6bin,4,0.8573828473568834,0.2240013542580172,0.8573828473568835,0.246,1000
25.1,epithelial_class,2c_10bin,4,0.8573828473568834,0.2497334101139914,0.8573828473568835,0.257,1000
25.1,germ_layer,3a_3bin,4,,,,,0
