cov_id,hierarchy,granularity,n_groups,n_groups_total,n_singleton_groups,n_cancers_used,F,p_value,eta_squared,hoadley_flag,degenerate_majority_singletons
18.2,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
19.1,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
19.1,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
19.1,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
19.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
19.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
19.1,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
19.1,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
19.1,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
19.2,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
19.2,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
19.2,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
19.2,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
19.2,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
19.2,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
19.2,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
19.2,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
20.1,epithelial_class,2a_3bin,3,3,2,18,2.858479120702264,0.08876454127587917,0.27595548413949694,FALSE,TRUE
20.1,epithelial_class,2b_6bin,5,6,2,18,2.0770012994499742,0.14236843367886176,0.3899006556774128,FALSE,FALSE
20.1,epithelial_class,2c_10bin,8,10,3,18,1.7877362667315992,0.19515601026683754,0.5558349623521222,FALSE,FALSE
20.1,germ_layer,3a_3bin,2,3,0,16,0.29654053883463616,0.5946275720938636,0.020742118558620796,FALSE,FALSE
20.1,germ_layer,3b_mid,5,8,2,16,11.990063314342061,0.0005344155250360151,0.8134336371998994,FALSE,FALSE
20.1,hoadley,5a_4plus_unassigned,5,5,1,17,0.38998602936757554,0.8118753939893975,0.11504060075443147,TRUE,FALSE
20.1,hoadley,5c_iclusters,8,14,7,9,5.113886222142301,0.3283197048480772,0.9728240218443385,TRUE,TRUE
20.1,sex_composition,4_4bin,3,4,1,20,0.8660791513010925,0.4383483415901088,0.0924697664102893,FALSE,FALSE
20.1,tissue_origin,1a_5bin,5,5,1,20,1.0543178458062903,0.4126372965065434,0.21945214276915687,FALSE,FALSE
20.1,tissue_origin,1b_11bin,8,11,1,20,1.8610814311440371,0.16442264693757447,0.5205287612274959,FALSE,FALSE
21.1,epithelial_class,2a_3bin,2,3,2,2,,,,FALSE,TRUE
21.1,epithelial_class,2b_6bin,2,6,2,2,,,,FALSE,TRUE
21.1,epithelial_class,2c_10bin,1,10,0,2,,,,FALSE,TRUE
21.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
21.1,sex_composition,4_4bin,2,4,2,2,,,,FALSE,TRUE
21.1,tissue_origin,1a_5bin,2,5,2,2,,,,FALSE,TRUE
21.1,tissue_origin,1b_11bin,2,11,2,2,,,,FALSE,TRUE
21.2,epithelial_class,2a_3bin,2,3,2,2,,,,FALSE,TRUE
21.2,epithelial_class,2b_6bin,2,6,2,2,,,,FALSE,TRUE
21.2,epithelial_class,2c_10bin,1,10,0,2,,,,FALSE,TRUE
21.2,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
21.2,sex_composition,4_4bin,2,4,2,2,,,,FALSE,TRUE
21.2,tissue_origin,1a_5bin,2,5,2,2,,,,FALSE,TRUE
21.2,tissue_origin,1b_11bin,2,11,2,2,,,,FALSE,TRUE
21.3,epithelial_class,2a_3bin,2,3,2,2,,,,FALSE,TRUE
21.3,epithelial_class,2b_6bin,2,6,2,2,,,,FALSE,TRUE
21.3,epithelial_class,2c_10bin,1,10,0,2,,,,FALSE,TRUE
21.3,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
21.3,sex_composition,4_4bin,2,4,2,2,,,,FALSE,TRUE
21.3,tissue_origin,1a_5bin,2,5,2,2,,,,FALSE,TRUE
21.3,tissue_origin,1b_11bin,2,11,2,2,,,,FALSE,TRUE
22.1,epithelial_class,2a_3bin,3,3,1,11,0.21550827260758934,0.810662682918049,0.05112272558162539,FALSE,FALSE
22.1,epithelial_class,2b_6bin,3,6,1,11,1.6021472903479077,0.25990933214069234,0.2859880698082129,FALSE,FALSE
22.1,epithelial_class,2c_10bin,6,10,3,11,4.941222316793627,0.05213572978027365,0.8316844671552903,FALSE,FALSE
22.1,germ_layer,3a_3bin,3,3,1,10,0.7913624659331493,0.48995360892427786,0.18440820886498308,FALSE,FALSE
22.1,germ_layer,3b_mid,6,8,4,10,1.1736692561333124,0.45097044839871786,0.5946635954763213,FALSE,TRUE
22.1,hoadley,5a_4plus_unassigned,4,5,2,11,1.7974032985304593,0.23526633396964386,0.4351289996717776,TRUE,FALSE
22.1,hoadley,5c_iclusters,7,14,5,9,0.7282061906408627,0.6771843405946036,0.6859906524390176,TRUE,TRUE
22.1,sex_composition,4_4bin,2,4,1,12,1.6789357188164427,0.22417483037638494,0.14375759566100152,FALSE,FALSE
22.1,tissue_origin,1a_5bin,5,5,1,12,0.9769666398857014,0.4771898926601471,0.3582613096897477,FALSE,FALSE
22.1,tissue_origin,1b_11bin,6,11,2,12,6.538030146534671,0.020340417304819,0.8449217724310111,FALSE,FALSE
23.1,epithelial_class,2a_3bin,3,3,2,7,0.10817051750650301,0.9000124566684707,0.051310136731465374,FALSE,TRUE
23.1,epithelial_class,2b_6bin,4,6,3,7,0.3668091909017838,0.7840041075520262,0.26836898181799096,FALSE,TRUE
23.1,epithelial_class,2c_10bin,4,10,2,7,0.47545629976343384,0.7214642400047061,0.32224356616977784,FALSE,FALSE
23.1,germ_layer,3a_3bin,2,3,1,6,0.12678859987494656,0.7397716156645385,0.030723308647016327,FALSE,FALSE
23.1,germ_layer,3b_mid,3,8,2,6,2.0509549937388867,0.27454853884145364,0.5775784253405553,FALSE,TRUE
23.1,hoadley,5a_4plus_unassigned,2,5,0,6,0.6287802293982578,0.4721831900325129,0.13584145244242862,TRUE,FALSE
23.1,hoadley,5c_iclusters,2,14,2,2,,,,TRUE,TRUE
23.1,sex_composition,4_4bin,2,4,1,7,0.10850136004152616,0.7552076490169386,0.021239371861622454,FALSE,FALSE
23.1,tissue_origin,1a_5bin,3,5,2,7,0.10817051750650301,0.9000124566684707,0.051310136731465374,FALSE,TRUE
23.1,tissue_origin,1b_11bin,4,11,2,7,0.4790876959566509,0.7194826428807315,0.32390756631018064,FALSE,FALSE
24.1,epithelial_class,2a_3bin,2,3,0,17,0.021059566923132173,0.8865488189993649,0.0014020027568165735,FALSE,FALSE
24.1,epithelial_class,2b_6bin,4,6,0,17,1.544291398053628,0.25019589163251654,0.26274072752671596,FALSE,FALSE
24.1,epithelial_class,2c_10bin,7,10,3,17,1.323645078653521,0.33089814330646805,0.4426445104678512,FALSE,FALSE
24.1,germ_layer,3a_3bin,3,3,1,16,1.2003508332145743,0.3323674520255886,0.15588261615782484,FALSE,FALSE
24.1,germ_layer,3b_mid,6,8,3,16,0.6737957276741678,0.6528718193346614,0.25199970240818537,FALSE,FALSE
24.1,hoadley,5a_4plus_unassigned,5,5,1,17,2.473550562887754,0.10061373988210832,0.4519096945334052,TRUE,FALSE
24.1,hoadley,5c_iclusters,8,14,6,10,0.24509934736544964,0.933103976576596,0.4617427512993667,TRUE,TRUE
24.1,sex_composition,4_4bin,3,4,1,19,0.05843449514943413,0.9434403701889118,0.007251345802290408,FALSE,FALSE
24.1,tissue_origin,1a_5bin,5,5,0,19,0.8557675708634519,0.5137325783378685,0.1964676849581787,FALSE,FALSE
24.1,tissue_origin,1b_11bin,8,11,1,19,1.101111296027036,0.4251323368900758,0.4120093059922613,FALSE,FALSE
25.1,epithelial_class,2a_3bin,1,3,0,4,,,,FALSE,TRUE
25.1,epithelial_class,2b_6bin,2,6,1,4,12.023558617838745,0.07405029976953743,0.8573828473568834,FALSE,FALSE
25.1,epithelial_class,2c_10bin,2,10,1,4,12.023558617838745,0.07405029976953743,0.8573828473568834,FALSE,FALSE
25.1,germ_layer,3a_3bin,1,3,0,4,,,,FALSE,TRUE
25.1,germ_layer,3b_mid,2,8,1,4,0.5773240855177902,0.5267121866580369,0.22400135425801687,FALSE,FALSE
25.1,hoadley,5a_4plus_unassigned,1,5,0,3,,,,TRUE,TRUE
25.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
25.1,sex_composition,4_4bin,1,4,0,4,,,,FALSE,TRUE
25.1,tissue_origin,1a_5bin,1,5,0,4,,,,FALSE,TRUE
25.1,tissue_origin,1b_11bin,2,11,1,4,0.004441283857477015,0.9529285478825937,0.0022157216044412734,FALSE,FALSE
26.1,epithelial_class,2a_3bin,2,3,1,6,27.61210362022615,0.0062769910084815245,0.8734661872536472,FALSE,FALSE
26.1,epithelial_class,2b_6bin,3,6,2,6,33.11467156110683,0.009020831397755882,0.9566657740099604,FALSE,TRUE
26.1,epithelial_class,2c_10bin,3,10,2,6,33.11467156110683,0.009020831397755882,0.9566657740099604,FALSE,TRUE
26.1,germ_layer,3a_3bin,2,3,1,3,77.79382285107597,0.07187154364659074,0.9873086497923822,FALSE,FALSE
26.1,germ_layer,3b_mid,2,8,1,3,77.79382285107597,0.07187154364659074,0.9873086497923822,FALSE,FALSE
26.1,hoadley,5a_4plus_unassigned,2,5,1,3,37.4286983041796,0.10314639911865585,0.9739777810821335,TRUE,FALSE
26.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
26.1,sex_composition,4_4bin,2,4,1,6,0.06659526474360891,0.8090936955202143,0.016376172303394356,FALSE,FALSE
26.1,tissue_origin,1a_5bin,4,5,2,6,0.5310713230972856,0.7047522889636553,0.44339523972346234,FALSE,FALSE
26.1,tissue_origin,1b_11bin,6,11,6,6,,,1.0,FALSE,TRUE
27.1,epithelial_class,2a_3bin,2,3,2,2,,,,FALSE,TRUE
27.1,epithelial_class,2b_6bin,2,6,2,2,,,,FALSE,TRUE
27.1,epithelial_class,2c_10bin,2,10,2,2,,,,FALSE,TRUE
27.1,germ_layer,3a_3bin,1,3,1,1,,,,FALSE,TRUE
27.1,germ_layer,3b_mid,1,8,1,1,,,,FALSE,TRUE
27.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
27.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
27.1,sex_composition,4_4bin,1,4,0,2,,,,FALSE,TRUE
27.1,tissue_origin,1a_5bin,2,5,2,2,,,,FALSE,TRUE
27.1,tissue_origin,1b_11bin,2,11,2,2,,,,FALSE,TRUE
28.1,epithelial_class,2a_3bin,1,3,0,4,,,,FALSE,TRUE
28.1,epithelial_class,2b_6bin,2,6,1,4,0.4171876291329648,0.5845578765086021,0.17259215797104155,FALSE,FALSE
28.1,epithelial_class,2c_10bin,2,10,1,4,0.4171876291329648,0.5845578765086021,0.17259215797104155,FALSE,FALSE
28.1,germ_layer,3a_3bin,1,3,0,4,,,,FALSE,TRUE
28.1,germ_layer,3b_mid,2,8,1,4,0.06814462766321866,0.8184796340729712,0.03294964324628249,FALSE,FALSE
28.1,hoadley,5a_4plus_unassigned,1,5,0,3,,,,TRUE,TRUE
28.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
28.1,sex_composition,4_4bin,1,4,0,4,,,,FALSE,TRUE
28.1,tissue_origin,1a_5bin,1,5,0,4,,,,FALSE,TRUE
28.1,tissue_origin,1b_11bin,2,11,1,4,1.2807360178075877,0.37519547186938984,0.39038069837251405,FALSE,FALSE
29.1,epithelial_class,2a_3bin,1,3,0,2,,,,FALSE,TRUE
29.1,epithelial_class,2b_6bin,1,6,0,2,,,,FALSE,TRUE
29.1,epithelial_class,2c_10bin,2,10,2,2,,,,FALSE,TRUE
29.1,germ_layer,3a_3bin,2,3,2,2,,,,FALSE,TRUE
29.1,germ_layer,3b_mid,2,8,2,2,,,,FALSE,TRUE
29.1,hoadley,5a_4plus_unassigned,2,5,2,2,,,,TRUE,TRUE
29.1,hoadley,5c_iclusters,2,14,2,2,,,,TRUE,TRUE
29.1,sex_composition,4_4bin,2,4,2,2,,,,FALSE,TRUE
29.1,tissue_origin,1a_5bin,2,5,2,2,,,,FALSE,TRUE
29.1,tissue_origin,1b_11bin,2,11,2,2,,,,FALSE,TRUE
30.1,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
30.1,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
30.1,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
30.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
30.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
30.1,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
30.1,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
30.1,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
31.1,epithelial_class,2a_3bin,1,3,0,8,,,,FALSE,TRUE
31.1,epithelial_class,2b_6bin,3,6,1,8,12.482731885996143,0.011372933554368496,0.8331412442655625,FALSE,FALSE
31.1,epithelial_class,2c_10bin,4,10,2,8,6.658112086834165,0.04919462263329936,0.8331549221410579,FALSE,FALSE
31.1,germ_layer,3a_3bin,2,3,0,5,2.046556128910931,0.2479244730531784,0.4055351960095184,FALSE,FALSE
31.1,germ_layer,3b_mid,3,8,2,5,164.8234942848106,0.00603050854954514,0.9939694914504549,FALSE,TRUE
31.1,hoadley,5a_4plus_unassigned,5,5,2,8,3.879625484978674,0.1471650296376085,0.8379998549702439,TRUE,FALSE
31.1,hoadley,5c_iclusters,5,14,5,5,,,1.0,TRUE,TRUE
31.1,sex_composition,4_4bin,4,4,3,8,0.23167615583344928,0.8702551106907643,0.1480349847314949,FALSE,TRUE
31.1,tissue_origin,1a_5bin,4,5,2,8,0.45287445701005147,0.7293916231465468,0.2535396270570457,FALSE,FALSE
31.1,tissue_origin,1b_11bin,7,11,6,8,2830.279958797952,0.014387360093733193,0.9999411164778143,FALSE,TRUE
32.1,epithelial_class,2a_3bin,1,3,0,2,,,,FALSE,TRUE
32.1,epithelial_class,2b_6bin,2,6,2,2,,,,FALSE,TRUE
32.1,epithelial_class,2c_10bin,2,10,2,2,,,,FALSE,TRUE
32.1,germ_layer,3a_3bin,2,3,1,3,0.19706191598042047,0.7340308040589865,0.16462132271497618,FALSE,FALSE
32.1,germ_layer,3b_mid,2,8,1,3,0.19706191598042047,0.7340308040589865,0.16462132271497618,FALSE,FALSE
32.1,hoadley,5a_4plus_unassigned,2,5,1,3,88.64462621782701,0.06736413739231954,0.9888448416576572,TRUE,FALSE
32.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
32.1,sex_composition,4_4bin,1,4,0,3,,,,FALSE,TRUE
32.1,tissue_origin,1a_5bin,1,5,0,3,,,,FALSE,TRUE
32.1,tissue_origin,1b_11bin,1,11,0,3,,,,FALSE,TRUE
33.1,epithelial_class,2a_3bin,1,3,0,2,,,,FALSE,TRUE
33.1,epithelial_class,2b_6bin,1,6,0,2,,,,FALSE,TRUE
33.1,epithelial_class,2c_10bin,1,10,0,2,,,,FALSE,TRUE
33.1,germ_layer,3a_3bin,1,3,0,3,,,,FALSE,TRUE
33.1,germ_layer,3b_mid,2,8,1,3,0.007700018439476555,0.9442794986166542,0.0076411812033116274,FALSE,FALSE
33.1,hoadley,5a_4plus_unassigned,2,5,1,3,4.6051373853187325,0.2776128319499876,0.8215922409646458,TRUE,FALSE
33.1,hoadley,5c_iclusters,2,14,2,2,,,,TRUE,TRUE
33.1,sex_composition,4_4bin,1,4,0,3,,,,FALSE,TRUE
33.1,tissue_origin,1a_5bin,1,5,0,3,,,,FALSE,TRUE
33.1,tissue_origin,1b_11bin,1,11,0,3,,,,FALSE,TRUE
34.1,epithelial_class,2a_3bin,2,3,0,12,0.5084434758301818,0.49211741835588946,0.048384280412186766,FALSE,FALSE
34.1,epithelial_class,2b_6bin,5,6,2,12,0.5361060530824103,0.7145808297363,0.23450620427672897,FALSE,FALSE
34.1,epithelial_class,2c_10bin,7,10,3,12,0.2797442934208478,0.9237402857037982,0.25132505289554996,FALSE,FALSE
34.1,germ_layer,3a_3bin,3,3,0,12,0.5940588529170057,0.5723589789221767,0.11661797989962976,FALSE,FALSE
34.1,germ_layer,3b_mid,6,8,2,12,0.2620226029784956,0.918423942003143,0.1792192558751773,FALSE,FALSE
34.1,hoadley,5a_4plus_unassigned,3,5,0,12,2.902268430628403,0.10649140991917097,0.392078247070813,TRUE,FALSE
34.1,hoadley,5c_iclusters,8,14,8,8,,,1.0,TRUE,TRUE
34.1,sex_composition,4_4bin,2,4,0,14,0.7497022137498088,0.40354986496981526,0.05880154698368553,FALSE,FALSE
34.1,tissue_origin,1a_5bin,5,5,1,14,0.39954388470224306,0.804443043909124,0.15079723231198486,FALSE,FALSE
34.1,tissue_origin,1b_11bin,7,11,3,14,0.9238171419518472,0.5303960026415303,0.44191547341490633,FALSE,FALSE
35.1,epithelial_class,2a_3bin,2,3,1,4,0.004002364155719398,0.9553101203141199,0.0019971853463384426,FALSE,FALSE
35.1,epithelial_class,2b_6bin,2,6,1,4,0.004002364155719398,0.9553101203141199,0.0019971853463384426,FALSE,FALSE
35.1,epithelial_class,2c_10bin,4,10,4,4,,,1.0,FALSE,TRUE
35.1,germ_layer,3a_3bin,3,3,2,4,0.001534591615154137,0.9984689318313817,0.003059792167499556,FALSE,TRUE
35.1,germ_layer,3b_mid,3,8,2,4,0.001534591615154137,0.9984689318313817,0.003059792167499556,FALSE,TRUE
35.1,hoadley,5a_4plus_unassigned,2,5,1,4,3.949912582091474,0.18522358427001215,0.6638606076298057,TRUE,FALSE
35.1,hoadley,5c_iclusters,3,14,3,3,,,1.0,TRUE,TRUE
35.1,sex_composition,4_4bin,1,4,0,4,,,,FALSE,TRUE
35.1,tissue_origin,1a_5bin,2,5,0,4,1.3257013548923508e-06,0.9991858438490834,6.62850238074901e-07,FALSE,FALSE
35.1,tissue_origin,1b_11bin,2,11,0,4,1.3257013548923508e-06,0.9991858438490834,6.62850238074901e-07,FALSE,FALSE
36.1,epithelial_class,2a_3bin,3,3,2,6,18.965142108242727,0.019843338528703285,0.9267046379611579,FALSE,TRUE
36.1,epithelial_class,2b_6bin,4,6,2,6,1.3619136731550767,0.44990708444878835,0.6713629460072317,FALSE,FALSE
36.1,epithelial_class,2c_10bin,4,10,2,6,1.3619136731550767,0.44990708444878835,0.6713629460072317,FALSE,FALSE
36.1,germ_layer,3a_3bin,2,3,1,5,0.03835098165776672,0.857254293533759,0.012622301336905437,FALSE,FALSE
36.1,germ_layer,3b_mid,4,8,3,5,140.6871922762885,0.061878124279513225,0.9976362778971901,FALSE,TRUE
36.1,hoadley,5a_4plus_unassigned,2,5,1,7,0.6391122602900857,0.4603077341137298,0.1133356157476476,TRUE,FALSE
36.1,hoadley,5c_iclusters,4,14,4,4,,,1.0,TRUE,TRUE
36.1,sex_composition,4_4bin,3,4,2,8,0.09148314407075189,0.9140691480241429,0.03530146212992477,FALSE,TRUE
36.1,tissue_origin,1a_5bin,4,5,1,8,0.02797334188907455,0.9927266458811099,0.020548890560978365,FALSE,FALSE
36.1,tissue_origin,1b_11bin,5,11,3,8,0.036103384648210404,0.9961061564295682,0.045927018447283564,FALSE,TRUE
37.1,epithelial_class,2a_3bin,2,3,0,4,0.002235387824383469,0.9665867381535548,0.0011164460672191154,FALSE,FALSE
37.1,epithelial_class,2b_6bin,3,6,2,4,0.3217678690259232,0.7800284157707347,0.39155567059019786,FALSE,TRUE
37.1,epithelial_class,2c_10bin,3,10,2,4,0.7806090387329239,0.6248513619437656,0.6095607754770213,FALSE,TRUE
37.1,germ_layer,3a_3bin,2,3,1,3,0.24747535508319513,0.7061231230778608,0.19838095724679936,FALSE,FALSE
37.1,germ_layer,3b_mid,2,8,1,3,0.24747535508319513,0.7061231230778608,0.19838095724679933,FALSE,FALSE
37.1,hoadley,5a_4plus_unassigned,2,5,1,4,1.2332585528667,0.38240062121827306,0.38142899267157504,TRUE,FALSE
37.1,hoadley,5c_iclusters,3,14,3,3,,,1.0,TRUE,TRUE
37.1,sex_composition,4_4bin,3,4,2,4,0.44845569100702887,0.7260666328904333,0.47282724460314873,FALSE,TRUE
37.1,tissue_origin,1a_5bin,3,5,2,4,0.5850993845548431,0.6788131448240671,0.5392127144140603,FALSE,TRUE
37.1,tissue_origin,1b_11bin,4,11,4,4,,,1.0,FALSE,TRUE
38.1,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
38.1,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
38.1,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
38.1,germ_layer,3a_3bin,1,3,1,1,,,,FALSE,TRUE
38.1,germ_layer,3b_mid,1,8,1,1,,,,FALSE,TRUE
38.1,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
38.1,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
38.1,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
38.2,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
38.2,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
38.2,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
38.2,germ_layer,3a_3bin,1,3,1,1,,,,FALSE,TRUE
38.2,germ_layer,3b_mid,1,8,1,1,,,,FALSE,TRUE
38.2,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
38.2,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
38.2,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
38.3,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
38.3,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
38.3,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
38.3,germ_layer,3a_3bin,1,3,1,1,,,,FALSE,TRUE
38.3,germ_layer,3b_mid,1,8,1,1,,,,FALSE,TRUE
38.3,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
38.3,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
38.3,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
39.1,epithelial_class,2a_3bin,3,3,1,7,0.9509253373644648,0.4593498179531844,0.32224649174409714,FALSE,FALSE
39.1,epithelial_class,2b_6bin,3,6,1,7,0.13545545829382313,0.8771602785437195,0.06343164769264195,FALSE,FALSE
39.1,epithelial_class,2c_10bin,3,10,2,7,0.03301508190612887,0.9677847857338918,0.01623946728185329,FALSE,TRUE
39.1,germ_layer,3a_3bin,2,3,0,6,0.27639181900295584,0.6268732334452494,0.06463201472202723,FALSE,FALSE
39.1,germ_layer,3b_mid,5,8,4,6,0.6917284991211375,0.7044658685193584,0.7345307057890774,FALSE,TRUE
39.1,hoadley,5a_4plus_unassigned,1,5,0,7,,,,TRUE,TRUE
39.1,hoadley,5c_iclusters,5,14,5,5,,,1.0,TRUE,TRUE
39.1,sex_composition,4_4bin,2,4,1,8,0.4054056720118897,0.5478177874088641,0.06329117822830334,FALSE,FALSE
39.1,tissue_origin,1a_5bin,4,5,2,8,1.242437369101987,0.4048752480093714,0.48235557921646366,FALSE,FALSE
39.1,tissue_origin,1b_11bin,5,11,3,8,1.1814041269304798,0.46400489945565054,0.6116814759053291,FALSE,TRUE
40.1,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
40.1,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
40.1,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
40.1,germ_layer,3a_3bin,1,3,1,1,,,,FALSE,TRUE
40.1,germ_layer,3b_mid,1,8,1,1,,,,FALSE,TRUE
40.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
40.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
40.1,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
40.1,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
40.1,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
41.1,epithelial_class,2a_3bin,1,3,1,1,,,,FALSE,TRUE
41.1,epithelial_class,2b_6bin,1,6,1,1,,,,FALSE,TRUE
41.1,epithelial_class,2c_10bin,1,10,1,1,,,,FALSE,TRUE
41.1,germ_layer,3a_3bin,1,3,1,1,,,,FALSE,TRUE
41.1,germ_layer,3b_mid,1,8,1,1,,,,FALSE,TRUE
41.1,hoadley,5a_4plus_unassigned,1,5,1,1,,,,TRUE,TRUE
41.1,hoadley,5c_iclusters,1,14,1,1,,,,TRUE,TRUE
41.1,sex_composition,4_4bin,1,4,1,1,,,,FALSE,TRUE
41.1,tissue_origin,1a_5bin,1,5,1,1,,,,FALSE,TRUE
41.1,tissue_origin,1b_11bin,1,11,1,1,,,,FALSE,TRUE
42.1,epithelial_class,2a_3bin,1,3,0,10,,,,FALSE,TRUE
42.1,epithelial_class,2b_6bin,3,6,1,10,0.7181812780962359,0.5203551006231869,0.17025851445160461,FALSE,FALSE
42.1,epithelial_class,2c_10bin,4,10,2,10,0.7360996199137956,0.5676564504908952,0.26903246305665846,FALSE,FALSE
42.1,germ_layer,3a_3bin,1,3,0,7,,,,FALSE,TRUE
42.1,germ_layer,3b_mid,2,8,1,7,0.10186636248046044,0.7625044879816253,0.019966489759432708,FALSE,FALSE
42.1,hoadley,5a_4plus_unassigned,3,5,1,7,2.011679043522104,0.24854648851199196,0.5014556303477173,TRUE,FALSE
42.1,hoadley,5c_iclusters,2,14,2,2,,,,TRUE,TRUE
42.1,sex_composition,4_4bin,2,4,1,10,1.0590716263173243,0.3335337158560594,0.1169073024260717,FALSE,FALSE
42.1,tissue_origin,1a_5bin,4,5,1,10,0.9211784263937824,0.4854135955340313,0.3153447999172663,FALSE,FALSE
42.1,tissue_origin,1b_11bin,6,11,3,10,0.940049223017886,0.5389070984907393,0.5402428911680409,FALSE,FALSE
43.1,epithelial_class,2a_3bin,1,3,0,3,,,,FALSE,TRUE
43.1,epithelial_class,2b_6bin,1,6,0,3,,,,FALSE,TRUE
43.1,epithelial_class,2c_10bin,1,10,0,3,,,,FALSE,TRUE
43.1,germ_layer,3a_3bin,1,3,0,2,,,,FALSE,TRUE
43.1,germ_layer,3b_mid,1,8,0,2,,,,FALSE,TRUE
43.1,hoadley,5a_4plus_unassigned,2,5,1,3,0.03322145806958625,0.8852248084996625,0.03215327925114464,TRUE,FALSE
43.1,hoadley,5c_iclusters,2,14,2,2,,,,TRUE,TRUE
43.1,sex_composition,4_4bin,2,4,1,3,1.38749170434154,0.44810852483367075,0.5811503771168932,FALSE,FALSE
43.1,tissue_origin,1a_5bin,3,5,3,3,,,1.0,FALSE,TRUE
43.1,tissue_origin,1b_11bin,3,11,3,3,,,1.0,FALSE,TRUE
43.2,epithelial_class,2a_3bin,1,3,0,3,,,,FALSE,TRUE
43.2,epithelial_class,2b_6bin,1,6,0,3,,,,FALSE,TRUE
43.2,epithelial_class,2c_10bin,1,10,0,3,,,,FALSE,TRUE
43.2,germ_layer,3a_3bin,1,3,0,2,,,,FALSE,TRUE
43.2,germ_layer,3b_mid,1,8,0,2,,,,FALSE,TRUE
